sex,ageband_at_study_entry,Dose,type_vax,week,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
1,70-79,0,,2021-01-04,0,0,0,0,0,0,0,165931.43,0,0,165931.43,0,0,165931.43,0,0,165931.43,0,0,165931.43
1,30-39,0,,2021-01-04,1,0,0,0,0,55340.91,1401.11,308339.81,0,0,198141.65,0,0,196982.93,0,0,196982.93,0,0,196982.93
1,40-49,0,,2021-01-04,0,0,0,0,0,0,0,135822.91,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23
1,25-29,0,,2021-01-04,0,0,0,0,0,0,0,408291.89,0,0,399811.04,0,0,399811.04,0,0,399811.04,0,0,399811.04
0,80+,0,,2021-01-04,0,0,0,0,0,0,0,146611.88,0,0,145503.59,0,0,145503.59,0,0,145503.59,0,0,145503.59
1,50-59,0,,2021-01-04,0,0,0,0,0,0,0,103484.12,0,0,102930.73,0,0,102930.73,0,0,102930.73,0,0,102930.73
1,60-69,0,,2021-01-04,0,0,0,0,0,0,0,126157.6,0,0,125336.11,0,0,125336.11,0,0,125336.11,0,0,125336.11
0,70-79,0,,2021-01-04,0,0,0,0,0,0,0,161748.29,0,0,161748.29,0,0,161748.29,0,0,161748.29,0,0,161748.29
1,5-11,0,,2021-01-04,0,0,0,0,0,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3
0,5-11,0,,2021-01-04,0,0,0,0,0,0,0,493539.64,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15
0,60-69,0,,2021-01-04,0,0,0,0,0,0,0,117570.96,0,0,117570.96,0,0,116857.17,0,0,116152,0,0,116152
0,18-24,0,,2021-01-04,1,0,0,0,0,138352.27,3502.78,770849.53,0,0,497182,0,0,497182,0,0,497182,0,0,497182
0,30-39,0,,2021-01-04,0,0,0,0,0,0,0,162137.57,0,0,159451.27,0,0,159451.27,0,0,159451.27,0,0,159451.27
1,80+,0,,2021-01-04,0,0,0,0,0,0,0,239744.35,0,0,239744.35,0,0,239744.35,0,0,239744.35,0,0,239744.35
0,0-4,0,,2021-01-04,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,50-59,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,18-24,0,,2021-01-04,0,0,0,0,0,0,0,414573.3,0,0,414573.3,0,0,414573.3,0,0,414573.3,0,0,414573.3
0,25-29,0,,2021-01-04,0,0,0,0,0,0,0,356445.3,0,0,349964.47,0,0,349964.47,0,0,349964.47,0,0,349964.47
1,12-17,0,,2021-01-04,0,0,0,0,0,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
0,12-17,0,,2021-01-04,0,0,0,0,0,0,0,458286.81,0,0,458286.81,0,0,458286.81,0,0,458286.81,0,0,458286.81
1,0-4,0,,2021-01-04,0,0,0,0,0,0,0,740309.46,0,0,740309.46,0,0,740309.46,0,0,740309.46,0,0,740309.46
1,30-39,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,80+,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
1,60-69,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,18-24,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
0,30-39,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,60-69,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,40-49,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,70-79,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,40-49,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
1,25-29,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,80+,1,Pfizer,2021-01-04,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,50-59,0,,2021-01-11,1,1,0,0,0,28942.16,732.75,161255.37,28468.43,720.76,158615.96,0,0,103803.02,0,0,103803.02,0,0,103803.02
0,40-49,0,,2021-01-11,1,0,0,0,0,29695.12,751.82,165450.63,0,0,107359.62,0,0,106764.12,0,0,106764.12,0,0,106764.12
1,70-79,0,,2021-01-11,1,0,0,0,0,46059.27,1166.12,256625.82,0,0,168842.51,0,0,168842.51,0,0,168842.51,0,0,168842.51
1,30-39,0,,2021-01-11,0,0,0,0,0,0,0,206968.24,0,0,200500.48,0,0,200500.48,0,0,200500.48,0,0,200500.48
1,40-49,0,,2021-01-11,0,0,0,0,0,0,0,136510.96,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99
1,25-29,0,,2021-01-11,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,80+,0,,2021-01-11,1,1,0,0,0,39961.71,1011.74,222652.38,39657.98,1004.05,220960.12,0,0,145818.53,0,0,145818.53,0,0,145818.53
1,50-59,0,,2021-01-11,0,0,0,0,0,0,0,103883.05,0,0,103325.4,0,0,103325.4,0,0,103325.4,0,0,103325.4
1,60-69,0,,2021-01-11,0,0,0,0,0,0,0,128198.21,0,0,127350.02,0,0,127350.02,0,0,127350.02,0,0,127350.02
0,70-79,0,,2021-01-11,1,0,0,0,0,44272.73,1120.89,246671.85,0,0,162137.57,0,0,162137.57,0,0,162137.57,0,0,162137.57
0,40-49,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
1,5-11,0,,2021-01-11,0,0,0,0,0,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,5-11,0,,2021-01-11,0,0,0,0,0,0,0,497182,0,0,484663.03,0,0,484663.03,0,0,484663.03,0,0,484663.03
0,60-69,0,,2021-01-11,0,0,0,0,0,0,0,118086.17,0,0,118086.17,0,0,117366.13,0,0,116654.82,0,0,116654.82
0,18-24,0,,2021-01-11,0,0,0,0,0,0,0,536798.1,0,0,508438.95,0,0,508438.95,0,0,508438.95,0,0,508438.95
0,30-39,0,,2021-01-11,1,1,0,0,0,44981.53,1138.83,250621.03,44219.13,1119.53,246373.21,0,0,162332.92,0,0,162332.92,0,0,162332.92
1,80+,0,,2021-01-11,0,0,0,0,0,0,0,246769.82,0,0,246769.82,0,0,246769.82,0,0,246769.82,0,0,246769.82
0,0-4,0,,2021-01-11,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,50-59,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49
1,18-24,0,,2021-01-11,0,0,0,0,0,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
0,25-29,0,,2021-01-11,0,0,0,0,0,0,0,356445.3,0,0,349964.47,0,0,349964.47,0,0,349964.47,0,0,349964.47
1,12-17,0,,2021-01-11,0,0,0,0,0,0,0,422370.92,0,0,422370.92,0,0,422370.92,0,0,422370.92,0,0,422370.92
0,12-17,0,,2021-01-11,0,0,0,0,0,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45,0,0,467834.45
1,0-4,0,,2021-01-11,0,0,0,0,0,0,0,740309.46,0,0,740309.46,0,0,740309.46,0,0,740309.46,0,0,740309.46
1,30-39,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,80+,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,60-69,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,18-24,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26
0,30-39,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
0,60-69,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,40-49,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,70-79,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,80+,1,Pfizer,2021-01-11,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,0,,2021-01-18,0,0,0,0,0,0,0,108396.08,0,0,106595.19,0,0,104853.17,0,0,104853.17,0,0,104853.17
0,40-49,0,,2021-01-18,1,0,0,0,0,30901.02,782.35,172169.44,0,0,110802.9,0,0,110168.7,0,0,110168.7,0,0,110168.7
1,70-79,0,,2021-01-18,0,0,0,0,0,0,0,170336.69,0,0,168842.51,0,0,168842.51,0,0,168842.51,0,0,168842.51
1,30-39,0,,2021-01-18,0,0,0,0,0,0,0,210525.5,0,0,203837.1,0,0,203837.1,0,0,203837.1,0,0,203837.1
1,40-49,0,,2021-01-18,0,0,0,0,0,0,0,136510.96,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99
1,25-29,0,,2021-01-18,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,80+,0,,2021-01-18,0,0,0,0,0,0,0,148061.89,0,0,146931.65,0,0,145818.53,0,0,145818.53,0,0,145818.53
1,50-59,0,,2021-01-18,1,1,0,0,0,28468.43,720.76,158615.96,28313.95,716.85,157755.25,0,0,104446.76,0,0,104446.76,0,0,104446.76
1,60-69,0,,2021-01-18,0,0,0,0,0,0,0,128934.28,0,0,128076.35,0,0,128076.35,0,0,128076.35,0,0,128076.35
0,70-79,0,,2021-01-18,0,0,0,0,0,0,0,164513.21,0,0,163119.03,0,0,163119.03,0,0,163119.03,0,0,163119.03
0,40-49,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49,0,0,2072866.49
1,5-11,0,,2021-01-18,0,0,0,0,0,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,5-11,0,,2021-01-18,0,0,0,0,0,0,0,518216.62,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42
0,60-69,0,,2021-01-18,0,0,0,0,0,0,0,120839.75,0,0,120839.75,0,0,120085.85,0,0,119341.3,0,0,119341.3
0,18-24,0,,2021-01-18,0,0,0,0,0,0,0,549944.17,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46
0,30-39,0,,2021-01-18,0,0,0,0,0,0,0,167374.31,0,0,164513.21,0,0,163119.03,0,0,163119.03,0,0,163119.03
1,80+,0,,2021-01-18,0,0,0,0,0,0,0,250439.26,0,0,250439.26,0,0,250439.26,0,0,250439.26,0,0,250439.26
0,0-4,0,,2021-01-18,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,50-59,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
1,18-24,0,,2021-01-18,1,0,0,0,0,114858.49,2907.97,639950.55,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
0,25-29,0,,2021-01-18,0,0,0,0,0,0,0,356445.3,0,0,349964.47,0,0,349964.47,0,0,349964.47,0,0,349964.47
1,12-17,0,,2021-01-18,0,0,0,0,0,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88
0,60-69,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
0,12-17,0,,2021-01-18,0,0,0,0,0,0,0,469464.54,0,0,469464.54,0,0,469464.54,0,0,469464.54,0,0,469464.54
1,0-4,0,,2021-01-18,0,0,0,0,0,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57,0,0,744399.57
1,30-39,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,80+,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
1,60-69,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,18-24,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,30-39,1,Moderna,2021-01-18,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
0,30-39,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
1,40-49,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,50-59,1,Moderna,2021-01-18,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,60-69,2,Pfizer,2021-01-18,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,60-69,1,Moderna,2021-01-18,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,70-79,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,80+,1,Pfizer,2021-01-18,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,0,,2021-01-25,1,0,0,0,0,29719.28,752.43,165585.25,0,0,107530.98,0,0,105758.49,0,0,105758.49,0,0,105758.49
0,40-49,0,,2021-01-25,0,0,0,0,0,0,0,115159.25,0,0,111814.38,0,0,111168.58,0,0,111168.58,0,0,111168.58
1,70-79,0,,2021-01-25,0,0,0,0,0,0,0,170336.69,0,0,168842.51,0,0,168842.51,0,0,168842.51,0,0,168842.51
1,30-39,0,,2021-01-25,0,0,0,0,0,0,0,211516.99,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
1,40-49,0,,2021-01-25,0,0,0,0,0,0,0,136510.96,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99
1,25-29,0,,2021-01-25,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,80+,0,,2021-01-25,0,0,0,0,0,0,0,148061.89,0,0,146931.65,0,0,145818.53,0,0,145818.53,0,0,145818.53
1,50-59,0,,2021-01-25,0,0,0,0,0,0,0,105758.49,0,0,105180.58,0,0,104608.95,0,0,104608.95,0,0,104608.95
1,60-69,0,,2021-01-25,0,0,0,0,0,0,0,129181.52,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31
0,70-79,0,,2021-01-25,0,0,0,0,0,0,0,164513.21,0,0,163119.03,0,0,163119.03,0,0,163119.03,0,0,163119.03
0,40-49,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
1,5-11,0,,2021-01-25,0,0,0,0,0,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,5-11,0,,2021-01-25,0,0,0,0,0,0,0,526313.76,0,0,512305.41,0,0,512305.41,0,0,512305.41,0,0,512305.41
0,60-69,0,,2021-01-25,0,0,0,0,0,0,0,121823.08,0,0,121823.08,0,0,121056.89,0,0,120300.29,0,0,120300.29
0,18-24,0,,2021-01-25,0,0,0,0,0,0,0,549944.17,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46
0,30-39,0,,2021-01-25,0,0,0,0,0,0,0,167374.31,0,0,164513.21,0,0,163119.03,0,0,163119.03,0,0,163119.03
1,80+,0,,2021-01-25,0,0,0,0,0,0,0,253263.76,0,0,253263.76,0,0,253263.76,0,0,253263.76,0,0,253263.76
0,0-4,0,,2021-01-25,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,50-59,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05
0,50-59,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
1,18-24,0,,2021-01-25,0,0,0,0,0,0,0,427734.36,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
0,25-29,0,,2021-01-25,0,0,0,0,0,0,0,356445.3,0,0,349964.47,0,0,349964.47,0,0,349964.47,0,0,349964.47
1,12-17,0,,2021-01-25,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
0,60-69,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,12-17,0,,2021-01-25,0,0,0,0,0,0,0,469464.54,0,0,469464.54,0,0,469464.54,0,0,469464.54,0,0,469464.54
1,0-4,0,,2021-01-25,0,0,0,0,0,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84
1,30-39,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,30-39,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
1,60-69,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
0,18-24,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
1,30-39,1,Moderna,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,30-39,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
0,30-39,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
0,60-69,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,40-49,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
1,40-49,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
1,50-59,1,Moderna,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,80+,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
1,80+,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
0,60-69,1,Moderna,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,60-69,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,70-79,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,40-49,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
1,25-29,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,25-29,2,Pfizer,2021-01-25,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,80+,1,Pfizer,2021-01-25,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,0,,2021-02-01,0,0,0,0,0,0,0,110530.21,0,0,108048.37,0,0,106258.93,0,0,106258.93,0,0,106258.93
0,40-49,0,,2021-02-01,0,0,0,0,0,0,0,115257.76,0,0,111907.24,0,0,111260.38,0,0,111260.38,0,0,111260.38
1,70-79,0,,2021-02-01,0,0,0,0,0,0,0,170336.69,0,0,168842.51,0,0,168842.51,0,0,168842.51,0,0,168842.51
1,30-39,0,,2021-02-01,0,0,0,0,0,0,0,211849.56,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12
1,40-49,0,,2021-02-01,1,0,0,0,0,37043.61,937.86,206393.79,0,0,133666.99,0,0,133666.99,0,0,133666.99,0,0,133666.99
1,25-29,0,,2021-02-01,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,80+,0,,2021-02-01,1,1,1,1,1,40181.52,1017.31,223877.09,39874.45,1009.53,222166.24,39572.05,1001.88,220481.34,39572.05,1001.88,220481.34,39572.05,1001.88,220481.34
1,50-59,0,,2021-02-01,0,0,0,0,0,0,0,106933.59,0,0,106342.8,0,0,105758.49,0,0,105758.49,0,0,105758.49
1,60-69,0,,2021-02-01,0,0,0,0,0,0,0,129181.52,0,0,128320.31,0,0,128320.31,0,0,128320.31,0,0,128320.31
0,70-79,0,,2021-02-01,0,0,0,0,0,0,0,165727.33,0,0,164312.59,0,0,164312.59,0,0,164312.59,0,0,164312.59
0,40-49,1,Pfizer,2021-02-01,0,0,0,0,0,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48
0,40-49,2,Pfizer,2021-02-01,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
1,5-11,0,,2021-02-01,0,0,0,0,0,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
0,5-11,0,,2021-02-01,0,0,0,0,0,0,0,534667.94,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46
0,60-69,0,,2021-02-01,0,0,0,0,0,0,0,122265.27,0,0,122265.27,0,0,121493.53,0,0,120731.47,0,0,120731.47
0,18-24,0,,2021-02-01,0,0,0,0,0,0,0,549944.17,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46
0,30-39,0,,2021-02-01,0,0,0,0,0,0,0,167374.31,0,0,164513.21,0,0,163119.03,0,0,163119.03,0,0,163119.03
1,80+,0,,2021-02-01,0,0,0,0,0,0,0,253263.76,0,0,253263.76,0,0,253263.76,0,0,253263.76,0,0,253263.76
0,0-4,0,,2021-02-01,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,50-59,2,Pfizer,2021-02-01,0,0,0,0,0,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85
1,18-24,0,,2021-02-01,0,0,0,0,0,0,0,427734.36,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
0,25-29,0,,2021-02-01,0,0,0,0,0,0,0,356445.3,0,0,349964.47,0,0,349964.47,0,0,349964.47,0,0,349964.47
1,12-17,0,,2021-02-01,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
0,60-69,1,Pfizer,2021-02-01,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,12-17,0,,2021-02-01,0,0,0,0,0,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15
1,0-4,0,,2021-02-01,0,0,0,0,0,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84
1,30-39,2,Pfizer,2021-02-01,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,9624023,0,0,9624023,0,0,9624023
1,60-69,2,Pfizer,2021-02-01,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,50-59,1,Pfizer,2021-02-01,0,0,0,0,0,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07
0,18-24,2,Pfizer,2021-02-01,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,30-39,1,Moderna,2021-02-01,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
