sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
both_sexes,May,2020,60-69,1,3224,3224,3224,3224,3131,3224,3224,3169,3107,3162,3162,3224,3224,3224,3224,3193,3162,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3193,3193,3224,1798,3224,3224,3224,3169,3193,3138,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3224,3224,3224,0,0,0,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,43033,0,0,41791.66,0,0,41791.66,11525.72,291.81,64217.19,11755.71,297.63,65498.64,0,0,42611.11,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42197.41,0,0,41791.66,0,0,74936.78,0,0,41791.66,0,0,41791.66,0,0,41791.66,11525.72,291.81,64217.19,0,0,42197.41,11639.58,294.69,64851.59
both_sexes,June,2020,60-69,0,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,3960,4860,4860,4860,4860,4860,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,4860,4860,0,0,0,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,34024.32,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52
both_sexes,June,2020,60-69,1,3120,3120,3120,3120,3030,3120,3120,3060,3000,3060,3060,3120,3120,3120,3120,3090,3060,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3090,3090,3120,1727,3120,3120,3120,3060,3090,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3120,3120,3120,0,0,0,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,44467.43,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,44912.11,0,0,44031.48,0,0,44031.48,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43603.99,0,0,44031.48,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43603.99,0,0,43603.99,0,0,43184.72,21149.39,535.46,117836.87,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,43603.99,0,0,44467.43
both_sexes,July,2020,60-69,0,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,4092,5022,5022,5022,5022,5022,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,5022,5022,0,0,0,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,32926.76,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22
both_sexes,July,2020,60-69,1,3224,3224,3224,3224,3131,3224,3224,3162,3100,3162,3162,3224,3224,3224,3224,3193,3162,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3193,3193,3224,1767,3224,3224,3224,3162,3193,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,3224,3224,0,0,0,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,43033,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,43463.33,0,0,42611.11,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42197.41,0,0,41791.66,0,0,76251.46,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,42197.41,0,0,43033
both_sexes,August,2020,60-69,0,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,4092,5022,5022,5022,5022,5022,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022,5022,5022,0,0,0,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,32926.76,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22
both_sexes,August,2020,60-69,1,3224,3224,3220,3224,3131,3224,3224,3162,3100,3162,3162,3224,3224,3224,3224,3193,3162,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3193,3193,3224,1767,3224,3224,3224,3162,3193,3131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224,3224,3224,0,0,0,0,0,41791.66,11343.17,287.18,63200.09,0,0,41791.66,0,0,43033,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,43463.33,0,0,42611.11,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42197.41,0,0,41791.66,0,0,76251.46,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,42197.41,0,0,43033
both_sexes,September,2020,60-69,0,4860,4860,4860,4860,4860,4860,4860,4852,4852,4858,4858,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,3960,4860,4860,4860,4852,4860,4852,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4860,4860,4860,0,0,0,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,7527.82,190.59,41942.35,7527.82,190.59,41942.35,7518.53,190.35,41890.55,7518.53,190.35,41890.55,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,34024.32,0,0,27723.52,0,0,27723.52,0,0,27723.52,7527.82,190.59,41942.35,0,0,27723.52,7527.82,190.59,41942.35
both_sexes,September,2020,60-69,1,3120,3120,3090,3120,3030,3120,3120,3060,3000,3060,3060,3120,3120,3120,3120,3090,3060,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3090,3090,3120,1710,3120,3120,3120,3060,3090,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,3120,3120,0,0,0,0,0,43184.72,0,0,43603.99,0,0,43184.72,0,0,44467.43,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,44912.11,0,0,44031.48,0,0,44031.48,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43603.99,0,0,44031.48,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43603.99,0,0,43603.99,0,0,43184.72,0,0,78793.17,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,43603.99,0,0,44467.43
both_sexes,October,2020,60-69,0,5022,5022,5022,5022,5022,5022,5022,4991,4991,4991,4991,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,4064,5022,5022,5022,4991,5022,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5022,5022,5022,0,0,0,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26995.86,0,0,26995.86,0,0,26995.86,0,0,26995.86,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,26962.35,5560.29,78795.44,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26995.86,0,0,26829.22,0,0,26995.86
both_sexes,October,2020,60-69,1,3224,3224,3193,3224,3131,3224,3224,3162,3100,3162,3162,3224,3224,3224,3224,3193,3162,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3163,3163,3224,1767,3224,3224,3224,3162,3163,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3224,3224,3224,0,0,0,0,0,41791.66,0,0,42197.41,0,0,41791.66,0,0,43033,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,43463.33,0,0,42611.11,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,11547.58,292.36,64339.01,11547.58,292.36,64339.01,0,0,41791.66,0,0,76251.46,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42611.11,11547.58,292.36,64339.01,11778.46,298.2,65625.37
both_sexes,November,2020,60-69,0,4860,4860,4860,4860,4860,4860,4860,4830,4830,4830,4830,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,4860,3845,4860,4860,4860,4830,4860,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4860,4860,4860,0,0,0,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27895.72,0,0,27895.72,0,0,27895.72,0,0,27895.72,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27723.52,28498.05,5876.98,83283.39,0,0,27723.52,0,0,27723.52,0,0,27723.52,0,0,27895.72,0,0,27723.52,0,0,27895.72
both_sexes,November,2020,60-69,1,3120,3120,3090,3120,3030,3120,3120,3060,3000,3042,3042,3120,3120,3120,3120,3090,3060,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3120,3060,3060,3120,1680,3120,3120,3120,3060,3060,3000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3120,3120,3120,0,0,0,0,0,43184.72,0,0,43603.99,0,0,43184.72,0,0,44467.43,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,44912.11,12006.9,303.99,66898.18,12006.9,303.99,66898.18,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43603.99,0,0,44031.48,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,44031.48,0,0,43184.72,86964.29,23694.84,222663.11,0,0,43184.72,0,0,43184.72,0,0,43184.72,0,0,44031.48,0,0,44031.48,0,0,44912.11
both_sexes,December,2020,60-69,0,5022,5022,5022,5022,5022,5022,5022,4991,4991,4991,4991,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,5022,3839,5022,5022,5022,4991,5022,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5022,5022,5022,0,0,0,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26995.86,0,0,26995.86,0,0,26995.86,0,0,26995.86,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26829.22,38056.79,10369.19,97440.49,0,0,26829.22,0,0,26829.22,0,0,26829.22,0,0,26995.86,0,0,26829.22,0,0,26995.86
both_sexes,December,2020,60-69,1,3224,3224,3193,3224,3131,3224,3224,3162,3100,3131,3131,3224,3224,3224,3224,3193,3162,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3162,3162,3224,1564,3224,3224,3224,3162,3162,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3224,3224,3224,0,0,0,0,0,41791.66,0,0,42197.41,0,0,41791.66,0,0,43033,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,43463.33,0,0,43033,0,0,43033,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42197.41,0,0,42611.11,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,42611.11,0,0,41791.66,93414.32,25452.26,239177.77,0,0,41791.66,0,0,41791.66,0,0,41791.66,0,0,42611.11,0,0,42611.11,0,0,43463.33
both_sexes,January,2021,60-69,0,4907,4907,4907,4907,4907,4907,4907,4868,4868,4876,4876,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,4907,3570,4907,4907,4907,4868,4907,4868,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,4907,4907,4907,0,0,0,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,7503.08,189.96,41804.49,7503.08,189.96,41804.49,0,0,27632.55,0,0,27632.55,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,0,0,27457.98,71617.65,28794.01,147559.72,0,0,27457.98,0,0,27457.98,0,0,27457.98,7503.08,189.96,41804.49,0,0,27457.98,7503.08,189.96,41804.49
both_sexes,January,2021,60-69,1,3163,3163,3132,3163,3070,3163,3163,3101,3039,3070,3070,3163,3163,3163,3163,3132,3101,3163,3163,3163,3163,3163,3163,3163,3163,3163,3163,3163,3101,3101,3163,1289,3163,3163,3163,3101,3101,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3163,3163,3163,0,0,0,0,0,42597.64,0,0,43019.26,0,0,42597.64,0,0,43888.05,0,0,42597.64,0,0,42597.64,0,0,43449.31,0,0,44335.74,0,0,43888.05,0,0,43888.05,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,43019.26,0,0,43449.31,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,43449.31,0,0,43449.31,0,0,42597.64,255023.27,116612.88,484113.61,0,0,42597.64,0,0,42597.64,0,0,42597.64,0,0,43449.31,0,0,43449.31,0,0,44335.74
both_sexes,February,2021,60-69,0,4311,4311,4311,4311,4311,4311,4311,4255,4255,4279,4279,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,2972,4311,4311,4311,4255,4311,4255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4311,4311,4311,0,0,0,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31665.41,0,0,31665.41,8535.87,216.11,47558.84,8535.87,216.11,47558.84,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31254.08,24579.41,2976.68,88789.27,0,0,31254.08,0,0,31254.08,0,0,31254.08,0,0,31665.41,0,0,31254.08,0,0,31665.41
both_sexes,February,2021,60-69,1,2812,2812,2784,2812,2728,2812,2812,2756,2700,2728,2728,2812,2812,2812,2812,2784,2756,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2756,2756,2812,1043,2812,2812,2812,2756,2756,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2812,2812,2812,0,0,0,0,0,47914.77,0,0,48396.67,0,0,47914.77,0,0,49390.15,0,0,47914.77,0,0,47914.77,0,0,48888.36,0,0,49902.34,0,0,49390.15,0,0,49390.15,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,48396.67,0,0,48888.36,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,48888.36,0,0,48888.36,0,0,47914.77,35019.18,886.61,195114.36,0,0,47914.77,0,0,47914.77,0,0,47914.77,0,0,48888.36,0,0,48888.36,0,0,49902.34
