Dose,sex,ageband_at_study_entry,type_vax,week_fup,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,0,18-19,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
1,0,18-19,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,16,16,16,16,16,16,0,0,0,0,0
1,1,60-69,Moderna,1,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,2,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,3,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,4,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,5,1,0,0,0,0,0,0,0,0,1,2021,17,17,17,17,17,17,0,0,0,0,0
2,1,60-69,Moderna,1,1,0,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,60-69,Moderna,2,1,0,0,0,0,0,0,0,0,1,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,60-69,Moderna,3,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,4,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,5,1,0,0,0,0,0,0,0,0,1,2021,5,5,5,5,5,5,0,0,0,0,0
0,1,80+,,0,1,0,0,0,0,0,0,0,0,1,2020,8950,8950,8950,8950,8950,8950,0,0,0,0,0
2,0,70-79,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,73,73,73,73,73,73,0,0,0,0,0
2,0,70-79,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,61,61,61,61,61,61,0,0,0,0,0
2,0,70-79,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
0,1,12-17,,0,1,0,0,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,12-17,,0,1,0,0,0,0,0,0,0,0,1,2021,344,344,344,344,344,344,0,0,0,0,0
1,1,12-17,Pfizer,1,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,12-17,Pfizer,2,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,12-17,Pfizer,3,1,0,0,0,0,0,0,0,0,1,2021,2,2,2,2,2,2,0,0,0,0,0
1,0,40-49,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,42,35,42,42,42,42,0,0,0,0,0
1,0,40-49,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,42,35,42,42,42,42,0,0,0,0,0
1,0,40-49,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,40,33,40,40,40,40,0,0,0,0,0
1,0,40-49,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,24,17,24,24,24,24,0,0,0,0,0
1,0,40-49,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,3,1,3,3,3,3,0,0,0,0,0
2,0,40-49,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,13,6,13,13,13,13,0,0,0,0,0
2,0,40-49,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,6,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,7,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,8,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,9,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,10,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,11,0,0,0,0,0,0,0,0,0,0,2021,2,0,2,2,2,2,0,0,0,0,0
2,1,80+,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,58,58,58,58,58,58,0,0,0,0,0
2,1,80+,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,1,80+,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,50,50,50,50,50,50,0,0,0,0,0
2,1,80+,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,16,16,16,16,16,16,0,0,0,0,0
0,0,80+,,0,0,0,0,0,0,1,0,0,0,1,2020,2562,2562,2562,2562,2562,2562,0,0,0,0,0
0,0,80+,,0,0,0,0,0,0,1,0,0,0,1,2021,695,695,695,695,695,695,0,0,0,0,0
1,0,80+,Pfizer,1,0,0,0,0,0,1,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,2,0,0,0,0,0,1,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,3,0,0,0,0,0,1,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,4,0,0,0,0,0,1,0,0,0,1,2021,20,20,20,20,20,20,0,0,0,0,0
1,0,80+,Pfizer,5,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,6,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,7,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,8,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,9,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,10,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,11,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,12,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,13,0,0,0,0,0,1,0,0,0,1,2021,9,9,9,9,9,9,0,0,0,0,0
0,0,70-79,,0,0,0,1,0,0,0,0,0,0,1,2020,1098,1098,1098,1098,1098,1098,0,0,0,0,0
1,1,70-79,Pfizer,4,1,0,0,0,0,0,0,0,0,1,2021,16,16,16,16,16,16,0,0,0,0,0
1,1,70-79,Pfizer,5,1,0,0,0,0,0,0,0,0,1,2021,8,8,8,8,8,8,0,0,0,0,0
0,1,80+,,0,1,0,1,0,0,0,0,0,1,1,2020,1519,1519,1519,1519,1519,1519,0,0,0,0,0
0,1,80+,,0,1,1,0,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,80+,,0,1,1,0,0,0,0,0,0,0,1,2021,164,164,164,164,164,164,0,0,0,0,0
1,1,80+,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,80+,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,4,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,5,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,6,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,7,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,8,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,9,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,10,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,37,30,30,37,37,37,0,0,0,0,0
2,1,30-39,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,35,28,28,35,35,35,0,0,0,0,0
2,1,30-39,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,34,27,27,34,34,34,0,0,0,0,0
2,1,30-39,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,23,16,16,23,23,23,0,0,0,0,0
2,1,30-39,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,21,14,14,21,21,21,0,0,0,0,0
2,1,30-39,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,21,14,14,21,21,21,0,0,0,0,0
2,1,30-39,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,21,14,14,21,21,21,0,0,0,0,0
2,1,30-39,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,15,8,8,15,15,15,0,0,0,0,0
2,1,30-39,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,15,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,16,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,17,0,0,0,0,0,0,0,0,0,0,2021,13,6,6,13,13,13,0,0,0,0,0
2,1,30-39,Pfizer,18,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,19,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,20,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,21,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,22,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,23,0,0,0,0,0,0,0,0,0,0,2021,1,0,0,1,1,1,0,0,0,0,0
0,0,60-69,,0,0,1,1,0,0,0,0,0,0,1,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,60-69,,0,0,1,1,0,0,0,0,0,0,1,2021,113,113,113,113,113,113,0,0,0,0,0
1,0,60-69,Pfizer,1,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,Pfizer,2,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,Pfizer,3,0,1,1,0,0,0,0,0,0,1,2021,6,6,6,6,6,6,0,0,0,0,0
2,0,60-69,Pfizer,1,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,2,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,3,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,4,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,5,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,6,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,7,0,1,1,0,0,0,0,0,0,1,2021,6,6,6,6,6,6,0,0,0,0,0
0,1,0-4,,0,0,0,0,0,0,0,0,0,0,0,2020,6588,6588,6588,6588,6588,6588,0,0,0,0,0
0,1,0-4,,0,0,0,0,0,0,0,0,0,0,0,2021,3032,3032,3032,3032,3032,3032,0,0,0,0,0
1,1,40-49,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,1,40-49,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
1,1,40-49,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,47,47,47,47,47,47,0,0,0,0,0
1,1,40-49,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,9,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,10,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,11,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,12,0,0,0,0,0,0,0,0,0,0,2021,40,40,40,40,40,40,0,0,0,0,0
1,1,40-49,AstraZeneca,13,0,0,0,0,0,0,0,0,0,0,2021,13,13,13,13,13,13,0,0,0,0,0
2,1,40-49,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,22,22,22,22,22,22,0,0,0,0,0
2,1,40-49,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,3,3,3,3,3,3,0,0,0,0,0
2,0,80+,Pfizer,13,1,0,0,0,0,0,0,0,0,1,2021,54,54,54,54,54,54,0,0,0,0,0
0,0,12-17,,0,0,0,1,0,0,0,0,0,0,1,2020,18,18,18,18,18,18,0,0,0,0,0
1,0,80+,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,30,23,30,30,30,30,0,0,0,0,0
1,0,80+,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,28,21,28,28,28,28,0,0,0,0,0
1,0,80+,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,28,21,28,28,28,28,0,0,0,0,0
1,0,80+,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
1,0,80+,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
1,0,80+,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,20,20,20,20,20,20,0,0,0,0,0
1,0,80+,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,80+,Pfizer,15,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,80+,Pfizer,16,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,80+,Pfizer,17,0,0,0,0,0,0,0,0,0,0,2021,1,1,1,1,1,1,0,0,0,0,0
0,0,80+,,0,1,0,1,0,0,0,0,0,0,1,2020,1830,1830,1830,1830,1830,1830,0,0,0,0,0
0,0,80+,,0,1,0,1,0,0,0,0,0,0,1,2021,441,441,441,441,441,441,0,0,0,0,0
1,0,80+,Pfizer,1,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,2,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,3,1,0,1,0,0,0,0,0,0,1,2021,33,33,33,33,33,33,0,0,0,0,0
1,0,80+,Pfizer,4,1,0,1,0,0,0,0,0,0,1,2021,2,2,2,2,2,2,0,0,0,0,0
2,0,80+,Pfizer,1,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,2,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,3,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,4,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,5,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,6,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,7,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,8,1,0,1,0,0,0,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
2,0,80+,Pfizer,9,1,0,1,0,0,0,0,0,0,1,2021,34,34,34,34,34,34,0,0,0,0,0
2,0,80+,Pfizer,10,1,0,1,0,0,0,0,0,0,1,2021,27,27,27,27,27,27,0,0,0,0,0
2,0,80+,Pfizer,11,1,0,1,0,0,0,0,0,0,1,2021,17,17,17,17,17,17,0,0,0,0,0
0,0,70-79,,0,0,1,0,0,0,0,0,0,1,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,0,70-79,,0,0,1,0,0,0,0,0,0,1,1,2021,232,232,232,232,232,232,0,0,0,0,0
1,0,70-79,Pfizer,1,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,70-79,Pfizer,2,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,70-79,Pfizer,3,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,70-79,Pfizer,4,0,1,0,0,0,0,0,0,1,1,2021,4,4,4,4,4,4,0,0,0,0,0
2,0,70-79,Pfizer,1,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,70-79,Pfizer,2,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,70-79,Pfizer,3,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,70-79,Pfizer,4,0,1,0,0,0,0,0,0,1,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,70-79,Pfizer,5,0,1,0,0,0,0,0,0,1,1,2021,9,9,9,9,9,9,0,0,0,0,0
2,0,70-79,Pfizer,6,0,1,0,0,0,0,0,0,1,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,7,0,1,0,0,0,0,0,0,1,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,8,0,1,0,0,0,0,0,0,1,1,2021,5,5,5,5,5,5,0,0,0,0,0
0,1,80+,,0,1,0,0,0,0,0,0,0,0,1,2021,2185,2185,2185,2185,2185,2185,0,0,0,0,0
1,1,80+,Pfizer,1,1,0,0,0,0,0,0,0,0,1,2021,133,133,133,133,133,133,0,0,0,0,0
1,1,80+,Pfizer,2,1,0,0,0,0,0,0,0,0,1,2021,132,132,132,132,132,132,0,0,0,0,0
1,0,30-39,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,78,78,78,78,78,78,0,0,0,0,0
1,0,30-39,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,38,38,38,38,38,38,0,0,0,0,0
0,0,50-59,,0,1,0,0,0,0,0,0,0,0,1,2020,3592,3592,3592,3592,3592,3592,0,0,0,0,0
0,0,50-59,,0,1,0,0,0,0,0,0,0,0,1,2021,1278,1278,1278,1278,1278,1278,0,0,0,0,0
1,0,50-59,UKN,1,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,UKN,2,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,UKN,3,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,UKN,4,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,UKN,5,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,UKN,6,1,0,0,0,0,0,0,0,0,1,2021,3,3,3,3,3,3,0,0,0,0,0
0,1,70-79,,0,1,1,0,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,70-79,,0,1,1,0,0,0,0,0,0,0,1,2021,241,241,241,241,241,241,0,0,0,0,0
1,1,70-79,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,12,12,12,12,12,12,0,0,0,0,0
2,1,70-79,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,4,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,5,1,1,0,0,0,0,0,0,0,1,2021,9,9,9,9,9,9,0,0,0,0,0
2,1,70-79,Pfizer,6,1,1,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,7,1,1,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,8,1,1,0,0,0,0,0,0,0,1,2021,2,2,2,2,2,2,0,0,0,0,0
1,1,70-79,UKN,1,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,2,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,3,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,4,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,5,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,6,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,7,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,8,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,UKN,9,0,0,0,0,0,0,0,0,0,0,2021,7,7,7,7,7,7,0,0,0,0,0
0,0,80+,,0,1,0,0,0,0,1,0,0,0,1,2020,3131,3131,3131,3131,3131,3131,0,0,0,0,0
0,0,80+,,0,1,0,0,0,0,1,0,0,0,1,2021,727,727,727,727,727,727,0,0,0,0,0
1,0,80+,Pfizer,1,1,0,0,0,0,1,0,0,0,1,2021,54,54,54,54,54,54,0,0,0,0,0
1,0,80+,Pfizer,2,1,0,0,0,0,1,0,0,0,1,2021,49,49,49,49,49,49,0,0,0,0,0
1,0,80+,Pfizer,3,1,0,0,0,0,1,0,0,0,1,2021,38,38,38,38,38,38,0,0,0,0,0
2,0,80+,Pfizer,1,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,2,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,3,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,4,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,5,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,6,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,80+,Pfizer,7,1,0,0,0,0,1,0,0,0,1,2021,42,42,42,42,42,42,0,0,0,0,0
