datasource,week,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,20210208,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210215,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210222,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210301,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210308,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210315,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210322,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20210329,none,no_dose,IMMUNOSUPPR,CAD_broad,0,0,0,916573.62
TEST,20200106,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200113,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200120,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200127,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200203,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200210,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200217,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200224,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200302,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200309,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200316,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200323,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200330,none,no_dose,any_risk_factors,CAD_broad,0,0,0,209217.89
TEST,20200406,none,no_dose,any_risk_factors,CAD_broad,0,0,0,210854.96
TEST,20200413,none,no_dose,any_risk_factors,CAD_broad,0,0,0,211516.99
TEST,20200420,none,no_dose,any_risk_factors,CAD_broad,0,0,0,211516.99
TEST,20200427,none,no_dose,any_risk_factors,CAD_broad,0,0,0,212517.86
TEST,20200504,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200511,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200518,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200525,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200601,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200608,none,no_dose,any_risk_factors,CAD_broad,0,0,0,213867.18
TEST,20200615,none,no_dose,any_risk_factors,CAD_broad,0,0,0,215923.59
TEST,20200622,none,no_dose,any_risk_factors,CAD_broad,0,0,0,216270.18
TEST,20200629,none,no_dose,any_risk_factors,CAD_broad,0,0,0,216270.18
TEST,20200706,none,no_dose,any_risk_factors,CAD_broad,0,0,0,217316.65
TEST,20200713,none,no_dose,any_risk_factors,CAD_broad,0,0,0,218727.8
TEST,20200720,none,no_dose,any_risk_factors,CAD_broad,0,0,0,218727.8
TEST,20200727,none,no_dose,any_risk_factors,CAD_broad,0,0,0,218727.8
TEST,20200803,none,no_dose,any_risk_factors,CAD_broad,0,0,0,218727.8
TEST,20200810,none,no_dose,any_risk_factors,CAD_broad,0,0,0,219440.26
TEST,20200817,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200824,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200831,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200907,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200914,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200921,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20200928,none,no_dose,any_risk_factors,CAD_broad,0,0,0,221241.91
TEST,20201005,none,no_dose,any_risk_factors,CAD_broad,0,0,0,223814.49
TEST,20201012,none,no_dose,any_risk_factors,CAD_broad,0,0,0,224935.43
TEST,20201019,none,no_dose,any_risk_factors,CAD_broad,0,0,0,226447.6
TEST,20201026,none,no_dose,any_risk_factors,CAD_broad,0,0,0,227980.24
TEST,20201102,none,no_dose,any_risk_factors,CAD_broad,0,0,0,229143.4
TEST,20201109,none,no_dose,any_risk_factors,CAD_broad,0,0,0,231108.61
TEST,20201116,none,no_dose,any_risk_factors,CAD_broad,0,0,0,231904.17
TEST,20201123,none,no_dose,any_risk_factors,CAD_broad,0,0,0,232304
TEST,20201130,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20201207,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20201214,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20201221,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20201228,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20210104,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20210111,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20210118,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20210125,none,no_dose,any_risk_factors,CAD_broad,0,0,0,234732.27
TEST,20210201,none,no_dose,any_risk_factors,CAD_broad,0,0,0,236379.51
TEST,20210208,none,no_dose,any_risk_factors,CAD_broad,0,0,0,237630.2
TEST,20210215,none,no_dose,any_risk_factors,CAD_broad,0,0,0,237630.2
TEST,20210222,none,no_dose,any_risk_factors,CAD_broad,0,0,0,237630.2
TEST,20210301,none,no_dose,any_risk_factors,CAD_broad,0,0,0,239744.35
TEST,20210308,none,no_dose,any_risk_factors,CAD_broad,0,0,0,242768.15
TEST,20210315,none,no_dose,any_risk_factors,CAD_broad,0,0,0,246769.82
TEST,20210322,none,no_dose,any_risk_factors,CAD_broad,0,0,0,246769.82
TEST,20210329,none,no_dose,any_risk_factors,CAD_broad,0,0,0,250439.26
TEST,20210308,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,67368161.03
TEST,20210315,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210322,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,13473632.21
TEST,20200106,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200113,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200120,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200127,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200203,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200210,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200217,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200224,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200302,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200309,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200316,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200323,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200330,none,no_dose,CV,GENCONV_narrow,0,0,0,401000.96
TEST,20200406,none,no_dose,CV,GENCONV_narrow,0,0,0,407058.37
TEST,20200413,none,no_dose,CV,GENCONV_narrow,0,0,0,409532.89
TEST,20200420,none,no_dose,CV,GENCONV_narrow,0,0,0,409532.89
TEST,20200427,none,no_dose,CV,GENCONV_narrow,0,0,0,413301.6
TEST,20200504,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200511,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200518,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200525,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200601,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200608,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200615,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200622,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200629,none,no_dose,CV,GENCONV_narrow,0,0,0,418435.78
TEST,20200706,none,no_dose,CV,GENCONV_narrow,0,0,0,422370.92
TEST,20200713,none,no_dose,CV,GENCONV_narrow,0,0,0,427734.36
TEST,20200720,none,no_dose,CV,GENCONV_narrow,0,0,0,427734.36
TEST,20200727,none,no_dose,CV,GENCONV_narrow,0,0,0,427734.36
TEST,20200803,none,no_dose,CV,GENCONV_narrow,0,0,0,427734.36
TEST,20200810,none,no_dose,CV,GENCONV_narrow,0,0,0,430467.48
TEST,20200817,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200824,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200831,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200907,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200914,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200921,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20200928,none,no_dose,CV,GENCONV_narrow,0,0,0,437455.59
TEST,20201005,none,no_dose,CV,GENCONV_narrow,0,0,0,447628.98
TEST,20201012,none,no_dose,CV,GENCONV_narrow,0,0,0,452135.31
TEST,20201019,none,no_dose,CV,GENCONV_narrow,0,0,0,458286.81
TEST,20201026,none,no_dose,CV,GENCONV_narrow,0,0,0,458286.81
TEST,20201102,none,no_dose,CV,GENCONV_narrow,0,0,0,458286.81
TEST,20201109,none,no_dose,CV,GENCONV_narrow,0,0,0,466215.65
TEST,20201116,none,no_dose,CV,GENCONV_narrow,0,0,0,469464.54
TEST,20201123,none,no_dose,CV,GENCONV_narrow,0,0,0,471106.02
TEST,20201130,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20201207,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20201214,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20201221,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20201228,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20210104,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20210111,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20210118,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20210125,none,no_dose,CV,GENCONV_narrow,0,0,0,481201.15
TEST,20210201,none,no_dose,CV,GENCONV_narrow,0,0,0,488175.08
TEST,20210208,none,no_dose,CV,GENCONV_narrow,0,0,0,493539.64
TEST,20210215,none,no_dose,CV,GENCONV_narrow,0,0,0,493539.64
TEST,20210222,none,no_dose,CV,GENCONV_narrow,0,0,0,493539.64
TEST,20210301,none,no_dose,CV,GENCONV_narrow,0,0,0,493539.64
TEST,20210308,none,no_dose,CV,GENCONV_narrow,0,0,0,499023.42
TEST,20210315,none,no_dose,CV,GENCONV_narrow,0,0,0,506527.53
TEST,20210322,none,no_dose,CV,GENCONV_narrow,0,0,0,506527.53
TEST,20210329,none,no_dose,CV,GENCONV_narrow,0,0,0,522233.81
TEST,20210329,Pfizer,1,CV,GENCONV_narrow,0,0,0,44912107.35
TEST,20200106,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200113,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200120,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200127,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200203,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200210,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200217,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200224,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200302,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200309,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200316,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200323,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200330,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200406,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200413,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200420,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200427,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200504,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200511,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200518,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200525,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200601,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200608,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200615,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200622,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200629,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200706,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200713,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200720,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200727,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200803,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200810,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200817,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200824,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200831,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200907,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200914,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200921,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20200928,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201005,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201012,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201019,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201026,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201102,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201109,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201116,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201123,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201130,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201207,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201214,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201221,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20201228,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210104,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210111,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210118,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210125,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210201,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210208,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210215,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210222,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210301,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210308,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210315,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210322,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3208007.67
TEST,20210329,none,no_dose,COVCANCER,GENCONV_narrow,0,0,0,3641522.22
TEST,20200106,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200113,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200120,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200127,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200203,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200210,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200217,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200224,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200302,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200309,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200316,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200323,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200330,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200406,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200413,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200420,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1374860.43
TEST,20200427,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1418277.07
TEST,20200504,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200511,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200518,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200525,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200601,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200608,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200615,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200622,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200629,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200706,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200713,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200720,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200727,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200803,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200810,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200817,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200824,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200831,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200907,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200914,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200921,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20200928,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201005,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201012,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201019,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201026,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201102,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201109,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201116,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201123,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201130,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201207,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201214,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201221,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20201228,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210104,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210111,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210118,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210125,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210201,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210208,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210215,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210222,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210301,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1480618.92
TEST,20210308,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1513891.26
TEST,20210315,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1604003.83
TEST,20210322,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1604003.83
TEST,20210329,none,no_dose,COVCOPD,GENCONV_narrow,0,0,0,1604003.83
TEST,20210308,Pfizer,1,COVCOPD,GENCONV_narrow,0,0,0,67368161.03
TEST,20210315,Pfizer,1,COVCOPD,GENCONV_narrow,0,0,0,19248046.01
TEST,20210322,Pfizer,1,COVCOPD,GENCONV_narrow,0,0,0,19248046.01
TEST,20210329,Pfizer,1,COVCOPD,GENCONV_narrow,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200113,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200120,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200127,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200203,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200210,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200217,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200224,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200302,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200309,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200316,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200323,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200330,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200406,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200413,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200420,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200427,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200504,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200511,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200518,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200525,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200601,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200608,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200615,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200622,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200629,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200706,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200713,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200720,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200727,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200803,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200810,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200817,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200824,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200831,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200907,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200914,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200921,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20200928,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201005,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201012,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201019,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201026,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201102,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201109,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201116,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201123,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201130,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201207,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201214,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201221,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20201228,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
TEST,20210104,none,no_dose,COVHIV,GENCONV_narrow,0,0,0,19248046.01
