datasource,week,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,20210412,none,no_dose,COVDIAB,DM_broad,0,0,0,378472.81
TEST,20210419,none,no_dose,COVDIAB,DM_broad,0,0,0,422370.92
TEST,20210426,none,no_dose,COVDIAB,DM_broad,0,0,0,477788.38
TEST,20210503,none,no_dose,COVDIAB,DM_broad,0,0,0,585810.1
TEST,20210510,none,no_dose,COVDIAB,DM_broad,0,0,0,752716.88
TEST,20210517,none,no_dose,COVDIAB,DM_broad,0,0,0,948847.34
TEST,20210524,none,no_dose,COVDIAB,DM_broad,0,0,0,1224875.66
TEST,20210531,none,no_dose,COVDIAB,DM_broad,0,0,0,1360972.95
TEST,20210607,none,no_dose,COVDIAB,DM_broad,0,0,0,1897694.68
TEST,20210614,none,no_dose,COVDIAB,DM_broad,0,0,0,1924804.6
TEST,20210621,none,no_dose,COVDIAB,DM_broad,0,0,0,1924804.6
TEST,20210628,none,no_dose,COVDIAB,DM_broad,0,0,0,4491210.74
TEST,20210426,Moderna,1,COVDIAB,DM_broad,0,0,0,4646080.07
TEST,20210503,Moderna,1,COVDIAB,DM_broad,0,0,0,4082918.85
TEST,20210510,Moderna,1,COVDIAB,DM_broad,0,0,0,5614013.42
TEST,20210517,Moderna,1,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210524,Moderna,1,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210531,Moderna,1,COVDIAB,DM_broad,0,0,0,7485351.23
TEST,20210607,Moderna,1,COVDIAB,DM_broad,0,0,0,9624023
TEST,20210614,Moderna,1,COVDIAB,DM_broad,0,0,0,9624023
TEST,20210621,Moderna,1,COVDIAB,DM_broad,0,0,0,9624023
TEST,20210628,Moderna,1,COVDIAB,DM_broad,0,0,0,22456053.68
TEST,20210419,Pfizer,1,COVDIAB,DM_broad,0,0,0,1192356.83
TEST,20210426,Pfizer,1,COVDIAB,DM_broad,0,0,0,1320944.33
TEST,20210503,Pfizer,1,COVDIAB,DM_broad,0,0,0,1374860.43
TEST,20210510,Pfizer,1,COVDIAB,DM_broad,0,0,0,1086583.24
TEST,20210412,Pfizer,1,COVDIAB,DM_broad,0,0,0,1086583.24
TEST,20210517,Pfizer,1,COVDIAB,DM_broad,0,0,0,1005494.94
TEST,20210524,Pfizer,1,COVDIAB,DM_broad,0,0,0,942212.04
TEST,20210531,Pfizer,1,COVDIAB,DM_broad,0,0,0,1320944.33
TEST,20210510,Pfizer,2,COVDIAB,DM_broad,0,0,0,761222.16
TEST,20210517,Pfizer,2,COVDIAB,DM_broad,0,0,0,673681.61
TEST,20210524,Pfizer,2,COVDIAB,DM_broad,0,0,0,604198.75
TEST,20210531,Pfizer,2,COVDIAB,DM_broad,0,0,0,502747.47
TEST,20210607,Pfizer,2,COVDIAB,DM_broad,0,0,0,506527.53
TEST,20210614,Pfizer,2,COVDIAB,DM_broad,0,0,0,506527.53
TEST,20210621,Pfizer,2,COVDIAB,DM_broad,0,0,0,499023.42
TEST,20210628,Pfizer,2,COVDIAB,DM_broad,0,0,0,1069335.89
TEST,20210503,Pfizer,2,COVDIAB,DM_broad,0,0,0,869266.59
TEST,20210405,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210412,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210419,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210426,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,14970702.45
TEST,20210503,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210510,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,5614013.42
TEST,20210517,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210524,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210531,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210607,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210614,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210621,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,4990234.15
TEST,20210322,Moderna,1,COVDIAB,DM_broad,0,0,0,6736816.1
TEST,20210329,Moderna,1,COVDIAB,DM_broad,0,0,0,3062189.14
TEST,20210405,Moderna,1,COVDIAB,DM_broad,1,811666.67,20549.62,4522317.22
TEST,20210412,Moderna,1,COVDIAB,DM_broad,0,0,0,2866730.26
TEST,20210419,Moderna,1,COVDIAB,DM_broad,0,0,0,2749720.86
TEST,20210118,Moderna,1,COVDIAB,DM_broad,0,0,0,44912107.35
TEST,20210125,Moderna,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210201,Moderna,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210208,Moderna,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210215,Moderna,1,COVDIAB,DM_broad,0,0,0,33684080.52
TEST,20210607,Pfizer,1,COVDIAB,DM_broad,0,0,0,1141833.24
TEST,20210614,Pfizer,1,COVDIAB,DM_broad,0,0,0,1132238
TEST,20210621,Pfizer,1,COVDIAB,DM_broad,0,0,0,1171620.19
TEST,20210628,Pfizer,1,COVDIAB,DM_broad,0,0,0,3454777.49
TEST,20210621,AstraZeneca,2,COVDIAB,DM_broad,0,0,0,134736322.06
TEST,20210628,AstraZeneca,2,COVDIAB,DM_broad,0,0,0,44912107.35
TEST,20210215,Moderna,2,COVDIAB,DM_broad,0,0,0,44912107.35
TEST,20210222,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210301,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210308,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210315,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210322,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210329,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210405,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210412,Moderna,2,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210419,Moderna,2,COVDIAB,DM_broad,0,0,0,10364332.47
TEST,20210426,Moderna,2,COVDIAB,DM_broad,0,0,0,3368408.05
TEST,20210503,Moderna,2,COVDIAB,DM_broad,0,0,0,3208007.67
TEST,20210510,Moderna,2,COVDIAB,DM_broad,0,0,0,2929050.48
TEST,20210517,Moderna,2,COVDIAB,DM_broad,0,0,0,2749720.86
TEST,20210524,Moderna,2,COVDIAB,DM_broad,0,0,0,2749720.86
TEST,20210531,Moderna,2,COVDIAB,DM_broad,0,0,0,2591083.12
TEST,20210607,Moderna,2,COVDIAB,DM_broad,0,0,0,2406005.75
TEST,20210614,Moderna,2,COVDIAB,DM_broad,0,0,0,2406005.75
TEST,20210621,Moderna,2,COVDIAB,DM_broad,0,0,0,2406005.75
TEST,20210628,Moderna,2,COVDIAB,DM_broad,0,0,0,5614013.42
TEST,20210104,Pfizer,1,COVDIAB,DM_broad,0,0,0,8982421.47
TEST,20210111,Pfizer,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210118,Pfizer,1,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210125,Pfizer,1,COVDIAB,DM_broad,0,0,0,7485351.23
TEST,20210531,UKN,1,COVDIAB,DM_broad,0,0,0,33684080.52
TEST,20210607,UKN,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210614,UKN,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210621,UKN,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210628,UKN,1,COVDIAB,DM_broad,0,0,0,44912107.35
TEST,20210125,Pfizer,2,COVDIAB,DM_broad,0,0,0,13473632.21
TEST,20210201,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210208,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210215,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210222,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210301,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210308,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210315,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210322,Pfizer,2,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210329,Pfizer,2,COVDIAB,DM_broad,0,0,0,5182166.23
TEST,20210405,Pfizer,2,COVDIAB,DM_broad,0,0,0,4812011.5
TEST,20210412,Pfizer,2,COVDIAB,DM_broad,0,0,0,2866730.26
TEST,20210419,Pfizer,2,COVDIAB,DM_broad,0,0,0,1548693.36
TEST,20210426,Pfizer,2,COVDIAB,DM_broad,0,0,0,1122802.68
TEST,20210315,Moderna,1,COVDIAB,DM_broad,0,0,0,134736322.06
TEST,20210301,Pfizer,1,COVDIAB,DM_broad,0,0,0,14970702.45
TEST,20210308,Pfizer,1,COVDIAB,DM_broad,0,0,0,7485351.23
TEST,20210315,Pfizer,1,COVDIAB,DM_broad,0,0,0,6416015.34
TEST,20210322,Pfizer,1,COVDIAB,DM_broad,0,0,0,3849609.2
TEST,20210329,Pfizer,1,COVDIAB,DM_broad,0,0,0,1952700.32
TEST,20210405,Pfizer,1,COVDIAB,DM_broad,0,0,0,1213840.74
TEST,20210201,Pfizer,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210208,Pfizer,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210215,Pfizer,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210222,Pfizer,1,COVDIAB,DM_broad,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,67368161.03
TEST,20210628,AstraZeneca,1,COVDIAB,DM_broad,0,0,0,14970702.45
TEST,20200106,none,no_dose,COVOBES,DM_broad,0,0,0,8982421.47
TEST,20200113,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200120,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200127,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200203,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200210,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200217,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200224,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200302,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200309,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200316,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200323,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200330,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200406,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200413,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200420,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200427,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200504,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200511,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200518,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200525,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200601,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200608,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200615,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200622,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200629,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200706,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200713,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200720,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200727,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200803,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200810,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200817,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200824,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200831,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200907,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200914,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200921,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20200928,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201005,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201012,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201019,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201026,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201102,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201109,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201116,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201123,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201130,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201207,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201214,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201221,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20201228,none,no_dose,COVOBES,DM_broad,0,0,0,9624023
TEST,20210104,none,no_dose,COVOBES,DM_broad,0,0,0,10364332.47
TEST,20210104,Pfizer,1,COVOBES,DM_broad,0,0,0,134736322.06
TEST,20210111,Pfizer,1,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210118,Pfizer,1,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210125,Pfizer,1,COVOBES,DM_broad,0,0,0,33684080.52
TEST,20210125,Pfizer,2,COVOBES,DM_broad,0,0,0,44912107.35
TEST,20210201,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210208,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210215,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210222,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210301,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210308,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210315,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210322,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210405,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210412,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210419,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210426,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210503,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210510,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210517,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210524,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210531,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210607,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210614,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210621,Pfizer,2,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210628,Pfizer,2,COVOBES,DM_broad,0,0,0,44912107.35
TEST,20210111,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210125,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210412,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210419,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210426,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210503,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210510,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210517,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210524,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210531,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210607,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210614,none,no_dose,COVOBES,DM_broad,0,0,0,19248046.01
TEST,20210621,none,no_dose,COVOBES,DM_broad,0,0,0,67368161.03
TEST,20210621,Pfizer,1,COVOBES,DM_broad,0,0,0,26947264.41
TEST,20210628,Pfizer,1,COVOBES,DM_broad,0,0,0,44912107.35
TEST,20200106,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200113,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200120,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200127,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200203,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200210,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200217,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200224,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200302,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200309,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200316,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200323,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200330,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200406,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200413,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200420,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200427,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200504,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200511,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200518,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200525,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200601,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200608,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200615,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200622,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200629,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200706,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200713,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200720,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200727,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200803,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200810,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200817,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200824,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200831,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200907,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200914,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200921,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20200928,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201005,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201012,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201019,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201026,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201102,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201109,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201116,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201123,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201130,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201207,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201214,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201221,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20201228,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210104,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210111,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210125,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVSICKLE,DM_broad,0,0,0,44912107.35
TEST,20210329,Pfizer,1,COVSICKLE,DM_broad,0,0,0,33684080.52
TEST,20210405,Pfizer,1,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210412,Pfizer,1,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210419,Pfizer,1,COVSICKLE,DM_broad,0,0,0,44912107.35
TEST,20210419,Pfizer,2,COVSICKLE,DM_broad,0,0,0,33684080.52
TEST,20210426,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210503,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210510,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210517,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210524,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210531,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210607,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210614,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210621,Pfizer,2,COVSICKLE,DM_broad,0,0,0,19248046.01
TEST,20210628,Pfizer,2,COVSICKLE,DM_broad,0,0,0,44912107.35
TEST,20200106,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,190574.71
TEST,20200113,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,192480.46
TEST,20200120,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,192480.46
TEST,20200127,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,192480.46
TEST,20200203,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,192480.46
TEST,20200210,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,194424.71
TEST,20200217,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,194424.71
TEST,20200224,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196122.74
TEST,20200302,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196408.63
TEST,20200309,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196408.63
TEST,20200316,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196408.63
TEST,20200323,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196408.63
TEST,20200330,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196408.63
TEST,20200406,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,196695.36
TEST,20200413,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200420,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200427,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200504,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200511,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200518,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200525,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,198433.46
TEST,20200601,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200202.56
TEST,20200608,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200500.48
TEST,20200615,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200500.48
TEST,20200622,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200500.48
TEST,20200629,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200500.48
TEST,20200706,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,200500.48
TEST,20200713,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,201098.99
TEST,20200720,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206650.8
TEST,20200727,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200803,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200810,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200817,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200824,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200831,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
TEST,20200907,none,no_dose,IMMUNOSUPPR,DM_broad,0,0,0,206968.24
