datasource,week,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,20200928,none,no_dose,0-59,GENCONV_broad,0,0,0,80200.19
TEST,20201005,none,no_dose,0-59,GENCONV_broad,0,0,0,80200.19
TEST,20201012,none,no_dose,0-59,GENCONV_broad,0,0,0,80200.19
TEST,20201019,none,no_dose,0-59,GENCONV_broad,0,0,0,80295.78
TEST,20201026,none,no_dose,0-59,GENCONV_broad,0,0,0,80680.43
TEST,20201102,none,no_dose,0-59,GENCONV_broad,0,0,0,80874.14
TEST,20201109,none,no_dose,0-59,GENCONV_broad,0,0,0,80874.14
TEST,20201116,none,no_dose,0-59,GENCONV_broad,0,0,0,80874.14
TEST,20201123,none,no_dose,0-59,GENCONV_broad,0,0,0,80874.14
TEST,20201130,none,no_dose,0-59,GENCONV_broad,0,0,0,81117.59
TEST,20201207,none,no_dose,0-59,GENCONV_broad,0,0,0,81807.12
TEST,20201214,none,no_dose,0-59,GENCONV_broad,0,0,0,82256.61
TEST,20201221,none,no_dose,0-59,GENCONV_broad,0,0,0,82508.46
TEST,20201228,none,no_dose,0-59,GENCONV_broad,0,0,0,82609.64
TEST,20210104,none,no_dose,0-59,GENCONV_broad,0,0,0,82761.87
TEST,20210111,none,no_dose,0-59,GENCONV_broad,0,0,0,82965.72
TEST,20210118,none,no_dose,0-59,GENCONV_broad,0,0,0,82965.72
TEST,20210125,none,no_dose,0-59,GENCONV_broad,0,0,0,83016.83
TEST,20210201,none,no_dose,0-59,GENCONV_broad,0,0,0,83479.75
TEST,20210208,none,no_dose,0-59,GENCONV_broad,0,0,0,84052.6
TEST,20210215,none,no_dose,0-59,GENCONV_broad,0,0,0,84052.6
TEST,20210222,none,no_dose,0-59,GENCONV_broad,0,0,0,84052.6
TEST,20210301,none,no_dose,0-59,GENCONV_broad,0,0,0,84262.87
TEST,20210308,none,no_dose,0-59,GENCONV_broad,0,0,0,85222.22
TEST,20210315,none,no_dose,0-59,GENCONV_broad,0,0,0,86591.47
TEST,20210322,none,no_dose,0-59,GENCONV_broad,0,0,0,86982.78
TEST,20210329,none,no_dose,0-59,GENCONV_broad,0,0,0,87776.11
TEST,20210201,Pfizer,1,0-59,GENCONV_broad,0,0,0,16842040.26
TEST,20210208,Pfizer,1,0-59,GENCONV_broad,0,0,0,9624023
TEST,20210215,Pfizer,1,0-59,GENCONV_broad,0,0,0,9624023
TEST,20210222,Pfizer,1,0-59,GENCONV_broad,0,0,0,9624023
TEST,20210301,Pfizer,1,0-59,GENCONV_broad,0,0,0,7485351.23
TEST,20210308,Pfizer,1,0-59,GENCONV_broad,0,0,0,4346332.97
TEST,20210315,Pfizer,1,0-59,GENCONV_broad,0,0,0,3133402.84
TEST,20210322,Pfizer,1,0-59,GENCONV_broad,0,0,0,2866730.26
TEST,20210329,Pfizer,1,0-59,GENCONV_broad,0,0,0,2807006.71
TEST,20210315,Pfizer,2,0-59,GENCONV_broad,0,0,0,33684080.52
TEST,20210322,Pfizer,2,0-59,GENCONV_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,2,0-59,GENCONV_broad,0,0,0,10364332.47
TEST,20210104,Pfizer,1,0-59,GENCONV_broad,0,0,0,44912107.35
TEST,20210111,Pfizer,1,0-59,GENCONV_broad,0,0,0,19248046.01
TEST,20210118,Pfizer,1,0-59,GENCONV_broad,0,0,0,19248046.01
TEST,20210125,Pfizer,1,0-59,GENCONV_broad,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,0-59,GENCONV_broad,0,0,0,19248046.01
TEST,20200106,none,no_dose,60+,GENCONV_broad,0,0,0,144257.3
TEST,20200113,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200120,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200127,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200203,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200210,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200217,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200224,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200302,none,no_dose,60+,GENCONV_broad,0,0,0,144722.15
TEST,20200309,none,no_dose,60+,GENCONV_broad,1,39316.47,995.41,219057.35
TEST,20200316,none,no_dose,60+,GENCONV_broad,0,0,0,146771.59
TEST,20200323,none,no_dose,60+,GENCONV_broad,0,0,0,146931.65
TEST,20200330,none,no_dose,60+,GENCONV_broad,0,0,0,146931.65
TEST,20200406,none,no_dose,60+,GENCONV_broad,0,0,0,147737.2
TEST,20200413,none,no_dose,60+,GENCONV_broad,0,0,0,146931.65
TEST,20200420,none,no_dose,60+,GENCONV_broad,0,0,0,146931.65
TEST,20200427,none,no_dose,60+,GENCONV_broad,0,0,0,147413.92
TEST,20200504,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200511,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200518,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200525,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200601,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200608,none,no_dose,60+,GENCONV_broad,0,0,0,148061.89
TEST,20200615,none,no_dose,60+,GENCONV_broad,0,0,0,149044.6
TEST,20200622,none,no_dose,60+,GENCONV_broad,0,0,0,149209.66
TEST,20200629,none,no_dose,60+,GENCONV_broad,0,0,0,149209.66
TEST,20200706,none,no_dose,60+,GENCONV_broad,0,0,0,149707.02
TEST,20200713,none,no_dose,60+,GENCONV_broad,0,0,0,150711.77
TEST,20200720,none,no_dose,60+,GENCONV_broad,0,0,0,151559.42
TEST,20200727,none,no_dose,60+,GENCONV_broad,0,0,0,151559.42
TEST,20200803,none,no_dose,60+,GENCONV_broad,0,0,0,151559.42
TEST,20200810,none,no_dose,60+,GENCONV_broad,0,0,0,151901.15
TEST,20200817,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200824,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200831,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200907,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200914,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200921,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20200928,none,no_dose,60+,GENCONV_broad,0,0,0,152762.27
TEST,20201005,none,no_dose,60+,GENCONV_broad,0,0,0,153984.37
TEST,20201012,none,no_dose,60+,GENCONV_broad,1,42128.03,1066.59,234722.35
TEST,20201019,none,no_dose,60+,GENCONV_broad,0,0,0,158887.17
TEST,20201026,none,no_dose,60+,GENCONV_broad,0,0,0,159829.56
TEST,20201102,none,no_dose,60+,GENCONV_broad,0,0,0,160400.38
TEST,20201109,none,no_dose,60+,GENCONV_broad,0,0,0,160783.2
TEST,20201116,none,no_dose,60+,GENCONV_broad,0,0,0,160400.38
TEST,20201123,none,no_dose,60+,GENCONV_broad,0,0,0,160591.56
TEST,20201130,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20201207,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20201214,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20201221,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20201228,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20210104,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20210111,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20210118,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20210125,none,no_dose,60+,GENCONV_broad,0,0,0,161748.29
TEST,20210201,none,no_dose,60+,GENCONV_broad,0,0,0,162528.74
TEST,20210208,none,no_dose,60+,GENCONV_broad,0,0,0,163119.03
TEST,20210215,none,no_dose,60+,GENCONV_broad,0,0,0,164513.21
TEST,20210222,none,no_dose,60+,GENCONV_broad,0,0,0,164513.21
TEST,20210301,none,no_dose,60+,GENCONV_broad,0,0,0,166546.75
TEST,20210308,none,no_dose,60+,GENCONV_broad,0,0,0,168420.4
TEST,20210315,none,no_dose,60+,GENCONV_broad,0,0,0,168842.51
TEST,20210322,none,no_dose,60+,GENCONV_broad,0,0,0,168842.51
TEST,20210329,none,no_dose,60+,GENCONV_broad,0,0,0,170768.47
TEST,20210308,Pfizer,1,60+,GENCONV_broad,0,0,0,26947264.41
TEST,20210315,Pfizer,1,60+,GENCONV_broad,0,0,0,19248046.01
TEST,20210322,Pfizer,1,60+,GENCONV_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,1,60+,GENCONV_broad,0,0,0,13473632.21
TEST,20210329,AstraZeneca,1,60+,GENCONV_broad,0,0,0,134736322.06
TEST,20200106,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200113,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200120,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200127,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200203,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200210,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200217,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200224,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200302,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200309,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200316,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200323,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200330,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200406,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200413,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200420,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200427,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200504,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200511,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200518,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200525,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200601,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200608,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200615,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200622,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200629,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200706,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200713,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200720,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200727,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200803,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200810,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200817,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200824,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200831,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200907,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200914,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200921,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20200928,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20201005,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20201012,none,no_dose,0-4,ANAPHYL_broad,0,0,0,4812011.5
TEST,20201019,none,no_dose,0-4,ANAPHYL_broad,0,0,0,5182166.23
TEST,20201026,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201102,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201109,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201116,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201123,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201130,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201207,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201214,none,no_dose,0-4,ANAPHYL_broad,0,0,0,6416015.34
TEST,20201221,none,no_dose,0-4,ANAPHYL_broad,0,0,0,8421020.13
TEST,20201228,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210104,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210111,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210118,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210125,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210201,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210208,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210215,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210222,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210301,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210308,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210315,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210322,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20210329,none,no_dose,0-4,ANAPHYL_broad,0,0,0,9624023
TEST,20200106,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200113,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200120,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200127,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200203,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200210,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200217,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200224,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200302,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200309,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200316,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200323,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200330,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200406,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200413,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200420,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200427,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200504,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200511,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200518,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200525,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200601,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200608,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200615,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200622,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200629,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200706,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200713,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200720,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200727,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200803,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200810,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200817,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200824,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200831,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200907,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200914,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200921,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200928,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201005,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201012,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201019,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201026,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201102,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201109,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201116,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201123,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201130,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201207,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201214,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201221,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201228,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210104,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210111,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210118,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210125,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210201,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210208,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210215,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210222,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210301,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210308,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210315,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210322,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210329,none,no_dose,5-11,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200106,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200113,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200120,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200127,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200203,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200210,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200217,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200224,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200302,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200309,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200316,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200323,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200330,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200406,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200413,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200420,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200427,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200504,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200511,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200518,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200525,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200601,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200608,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200615,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200622,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200629,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200706,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200713,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200720,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200727,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200803,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200810,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200817,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200824,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200831,none,no_dose,12-17,ANAPHYL_broad,0,0,0,874911.18
TEST,20200907,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20200914,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20200921,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20200928,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20201005,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20201012,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20201019,none,no_dose,12-17,ANAPHYL_broad,0,0,0,916573.62
TEST,20201026,none,no_dose,12-17,ANAPHYL_broad,0,0,0,935668.9
TEST,20201102,none,no_dose,12-17,ANAPHYL_broad,0,0,0,962402.3
TEST,20201109,none,no_dose,12-17,ANAPHYL_broad,0,0,0,962402.3
TEST,20201116,none,no_dose,12-17,ANAPHYL_broad,0,0,0,962402.3
TEST,20201123,none,no_dose,12-17,ANAPHYL_broad,0,0,0,962402.3
TEST,20201130,none,no_dose,12-17,ANAPHYL_broad,0,0,0,962402.3
TEST,20201207,none,no_dose,12-17,ANAPHYL_broad,0,0,0,990708.25
TEST,20201214,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201221,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20201228,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210104,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210111,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210118,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210125,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210201,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210208,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210215,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210222,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210301,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210308,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210315,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210322,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20210329,none,no_dose,12-17,ANAPHYL_broad,0,0,0,1013055.05
TEST,20200106,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200113,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200120,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200127,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200203,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200210,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200217,none,no_dose,18-24,ANAPHYL_broad,0,0,0,874911.18
TEST,20200224,none,no_dose,18-24,ANAPHYL_broad,0,0,0,910380.55
TEST,20200302,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200309,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200316,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200323,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200330,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200406,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200413,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200420,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200427,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200504,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200511,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200518,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200525,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200601,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200608,none,no_dose,18-24,ANAPHYL_broad,0,0,0,916573.62
TEST,20200615,none,no_dose,18-24,ANAPHYL_broad,0,0,0,955576.75
TEST,20200622,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200629,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200706,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200713,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200720,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200727,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200803,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200810,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200817,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
TEST,20200824,none,no_dose,18-24,ANAPHYL_broad,0,0,0,962402.3
