datasource,week_since_vaccination,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,19,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3718.51
TEST,20,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,20,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,90004.22
TEST,20,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,20,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35691.74
TEST,20,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16837.83
TEST,20,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9859.96
TEST,20,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,20,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,20,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8623.68
TEST,20,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2071.21
TEST,20,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4678.83
TEST,20,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3716.35
TEST,21,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,21,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,89585.32
TEST,21,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,21,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35625.68
TEST,21,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16808.42
TEST,21,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9826.16
TEST,21,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,21,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,21,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8612.65
TEST,21,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2068.19
TEST,21,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4666.68
TEST,21,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3714.3
TEST,22,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,22,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,22,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,22,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,89406.98
TEST,22,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,22,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35559.86
TEST,22,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16787.48
TEST,22,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9801.14
TEST,22,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,22,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,22,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8604.95
TEST,22,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2066
TEST,22,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4657.8
TEST,22,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3712.87
TEST,23,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,23,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,23,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,23,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,89406.98
TEST,23,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,23,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35494.29
TEST,23,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16772.85
TEST,23,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9781.22
TEST,23,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,23,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,23,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8597.26
TEST,23,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2064.23
TEST,23,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4651.05
TEST,23,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3711.44
TEST,24,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,24,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,24,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,24,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,89406.98
TEST,24,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,24,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35428.96
TEST,24,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16758.25
TEST,24,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9767.75
TEST,24,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,24,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,24,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8589.59
TEST,24,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2062.74
TEST,24,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4645.76
TEST,24,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3710.01
TEST,25,Pfizer,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,25,Pfizer,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,25,Pfizer,1,12-17,ACUASEARTHRITIS_broad,0,0,0,190305.54
TEST,25,Pfizer,1,18-24,ACUASEARTHRITIS_broad,0,0,0,89406.98
TEST,25,Pfizer,1,25-29,ACUASEARTHRITIS_broad,0,0,0,117162.02
TEST,25,Pfizer,1,30-39,ACUASEARTHRITIS_broad,0,0,0,35382.44
TEST,25,Pfizer,1,40-49,ACUASEARTHRITIS_broad,0,0,0,16747.83
TEST,25,Pfizer,1,50-59,ACUASEARTHRITIS_broad,0,0,0,9765.62
TEST,25,Pfizer,1,60-69,ACUASEARTHRITIS_broad,0,0,0,11011.47
TEST,25,Pfizer,1,70-79,ACUASEARTHRITIS_broad,0,0,0,16049.59
TEST,25,Pfizer,1,80+,ACUASEARTHRITIS_broad,0,0,0,8583.57
TEST,25,Pfizer,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,2061.99
TEST,25,Pfizer,1,0-59,ACUASEARTHRITIS_broad,0,0,0,4643.68
TEST,25,Pfizer,1,60+,ACUASEARTHRITIS_broad,0,0,0,3708.88
TEST,1,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,392817.27
TEST,1,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,438880.53
TEST,1,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,1480618.92
TEST,1,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,181830.39
TEST,1,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,392817.27
TEST,1,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,338533.47
TEST,2,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,196408.63
TEST,2,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,226067.65
TEST,2,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,761222.16
TEST,2,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,92348.4
TEST,2,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,196408.63
TEST,2,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,174303.13
TEST,3,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,135959.96
TEST,3,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,160975.3
TEST,3,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,516231.12
TEST,3,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,64498
TEST,3,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,135959.96
TEST,3,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,122710.68
TEST,4,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,111076.93
TEST,4,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,132224.06
TEST,4,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,395121.18
TEST,4,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,52365.46
TEST,4,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,111076.93
TEST,4,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,99070.83
TEST,5,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,103167.17
TEST,5,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,114864.72
TEST,5,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,322335.7
TEST,5,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,46508.91
TEST,5,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,103167.17
TEST,5,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,84686.56
TEST,6,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,6,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,103088.23
TEST,6,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,272194.59
TEST,6,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,43226.28
TEST,6,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,6,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,74770.43
TEST,7,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,7,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,94089.61
TEST,7,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,235553.01
TEST,7,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,40595.46
TEST,7,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,7,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,67233.69
TEST,8,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,8,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,89884.14
TEST,8,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,207606.04
TEST,8,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,38907.4
TEST,8,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,8,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,62726.41
TEST,9,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,9,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,87947.99
TEST,9,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,185587.22
TEST,9,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,37709.58
TEST,9,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,9,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,59670.65
TEST,10,UKN,1,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,18-24,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,25-29,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,30-39,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,40-49,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,50-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,10,UKN,1,60-69,ACUASEARTHRITIS_broad,0,0,0,87604.89
TEST,10,UKN,1,70-79,ACUASEARTHRITIS_broad,0,0,0,182322.49
TEST,10,UKN,1,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,UKN,1,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,37510.11
TEST,10,UKN,1,0-59,ACUASEARTHRITIS_broad,0,0,0,102461.08
TEST,10,UKN,1,60+,ACUASEARTHRITIS_broad,0,0,0,59172.74
TEST,1,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,1,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,1924804.6
TEST,1,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,1,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,423699.13
TEST,1,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,427734.36
TEST,1,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1028521.54
TEST,1,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,164513.21
TEST,1,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,74563.54
TEST,1,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,157218.58
TEST,1,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,141827.71
TEST,2,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,3208007.67
TEST,2,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,2,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,506527.53
TEST,2,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,212853.59
TEST,2,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,213867.18
TEST,2,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,632564.89
TEST,2,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,115257.76
TEST,2,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,43561.69
TEST,2,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,78747.12
TEST,2,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,97493.72
TEST,3,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,2173166.48
TEST,3,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,641601.53
TEST,3,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,337685.02
TEST,3,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,142729.15
TEST,3,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,142578.12
TEST,3,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,472759.02
TEST,3,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,110985.44
TEST,3,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,33194.46
TEST,3,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,52631.38
TEST,3,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,89884.14
TEST,4,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,1871337.81
TEST,4,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,488175.08
TEST,4,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,256640.61
TEST,4,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,108570.77
TEST,4,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,108921.84
TEST,4,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,414573.3
TEST,4,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,110985.44
TEST,4,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,27553.44
TEST,4,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,40207.8
TEST,4,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,87547.97
TEST,5,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,1772846.34
TEST,5,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,397452.28
TEST,5,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,212517.86
TEST,5,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,88584.04
TEST,5,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,92158.91
TEST,5,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,399811.04
TEST,5,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,110985.44
TEST,5,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,24133.32
TEST,5,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,33416.75
TEST,5,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,86870.61
TEST,6,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,1772846.34
TEST,6,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,340243.24
TEST,6,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,188179.22
TEST,6,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,77124.4
TEST,6,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,85874.01
TEST,6,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,399811.04
TEST,6,AstraZeneca,2,70-79,ACUASEARTHRITIS_broad,0,0,0,110985.44
TEST,6,AstraZeneca,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,AstraZeneca,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,22252.08
TEST,6,AstraZeneca,2,0-59,ACUASEARTHRITIS_broad,0,0,0,29914.81
TEST,6,AstraZeneca,2,60+,ACUASEARTHRITIS_broad,0,0,0,86870.61
TEST,7,AstraZeneca,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,AstraZeneca,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,AstraZeneca,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,AstraZeneca,2,18-24,ACUASEARTHRITIS_broad,0,0,0,1772846.34
TEST,7,AstraZeneca,2,25-29,ACUASEARTHRITIS_broad,0,0,0,309738.67
TEST,7,AstraZeneca,2,30-39,ACUASEARTHRITIS_broad,0,0,0,177518.21
TEST,7,AstraZeneca,2,40-49,ACUASEARTHRITIS_broad,0,0,0,72438.88
TEST,7,AstraZeneca,2,50-59,ACUASEARTHRITIS_broad,0,0,0,82812.74
TEST,7,AstraZeneca,2,60-69,ACUASEARTHRITIS_broad,0,0,0,399811.04
