datasource,week,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,20200127,none,no_dose,70-79,L2,0,0,0,23834.48
TEST,20200127,none,no_dose,0-4,L2,0,0,0,179888.28
TEST,20200127,none,no_dose,40-49,L2,0,0,0,16225.47
TEST,20200127,none,no_dose,25-29,L2,0,0,0,55061.84
TEST,20200127,none,no_dose,60-69,L2,0,0,0,20179.17
TEST,20200127,none,no_dose,30-39,L2,0,0,0,24900.45
TEST,20200127,none,no_dose,80+,L2,0,0,0,27181.02
TEST,20200127,none,no_dose,5-11,L2,0,0,0,62755.62
TEST,20200127,none,no_dose,12-17,L2,0,0,0,53765.49
TEST,20200203,none,no_dose,50-59,L2,0,0,0,15349.32
TEST,20200203,none,no_dose,18-24,L2,0,0,0,48977.22
TEST,20200203,none,no_dose,70-79,L2,0,0,0,23880.95
TEST,20200203,none,no_dose,0-4,L2,0,0,0,180854.12
TEST,20200203,none,no_dose,40-49,L2,0,0,0,16260.72
TEST,20200203,none,no_dose,25-29,L2,0,0,0,55310.48
TEST,20200203,none,no_dose,60-69,L2,0,0,0,20230.68
TEST,20200203,none,no_dose,30-39,L2,0,0,0,24900.45
TEST,20200203,none,no_dose,80+,L2,0,0,0,27224.96
TEST,20200203,none,no_dose,5-11,L2,0,0,0,62902.11
TEST,20200203,none,no_dose,12-17,L2,0,0,0,53765.49
TEST,20200210,none,no_dose,50-59,L2,0,0,0,15361.57
TEST,20200210,none,no_dose,18-24,L2,0,0,0,48977.22
TEST,20200210,none,no_dose,70-79,L2,0,0,0,23880.95
TEST,20200210,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200210,none,no_dose,40-49,L2,0,0,0,16280.37
TEST,20200210,none,no_dose,25-29,L2,0,0,0,55538.47
TEST,20200210,none,no_dose,60-69,L2,0,0,0,20267.2
TEST,20200210,none,no_dose,30-39,L2,0,0,0,24932.7
TEST,20200210,none,no_dose,80+,L2,0,0,0,27302.19
TEST,20200210,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200210,none,no_dose,12-17,L2,0,0,0,53851.45
TEST,20200217,none,no_dose,50-59,L2,0,0,0,15363.32
TEST,20200217,none,no_dose,18-24,L2,0,0,0,48977.22
TEST,20200217,none,no_dose,70-79,L2,0,0,0,23910.62
TEST,20200217,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200217,none,no_dose,40-49,L2,0,0,0,16284.3
TEST,20200217,none,no_dose,25-29,L2,0,0,0,55653.17
TEST,20200217,none,no_dose,60-69,L2,0,0,0,20303.85
TEST,20200217,none,no_dose,30-39,L2,0,0,0,24974.3
TEST,20200217,none,no_dose,80+,L2,0,0,0,27363.18
TEST,20200217,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200217,none,no_dose,12-17,L2,0,0,0,53980.9
TEST,20200224,none,no_dose,50-59,L2,0,0,0,15373.84
TEST,20200224,none,no_dose,18-24,L2,0,0,0,48995.03
TEST,20200224,none,no_dose,70-79,L2,0,0,0,23970.17
TEST,20200224,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200224,none,no_dose,40-49,L2,0,0,0,16288.24
TEST,20200224,none,no_dose,25-29,L2,0,0,0,55791.44
TEST,20200224,none,no_dose,60-69,L2,0,0,0,20313.03
TEST,20200224,none,no_dose,30-39,L2,0,0,0,25048.58
TEST,20200224,none,no_dose,80+,L2,0,0,0,27435.62
TEST,20200224,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200224,none,no_dose,12-17,L2,0,0,0,54067.54
TEST,20200302,none,no_dose,50-59,L2,0,0,0,15380.86
TEST,20200302,none,no_dose,18-24,L2,0,0,0,49102.16
TEST,20200302,none,no_dose,70-79,L2,0,0,0,24047.18
TEST,20200302,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200302,none,no_dose,40-49,L2,0,0,0,16298.09
TEST,20200302,none,no_dose,25-29,L2,0,0,0,56046.72
TEST,20200302,none,no_dose,60-69,L2,0,0,0,20337.56
TEST,20200302,none,no_dose,30-39,L2,0,0,0,25090.56
TEST,20200302,none,no_dose,80+,L2,0,0,0,27497.21
TEST,20200302,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200302,none,no_dose,12-17,L2,0,0,0,54394.96
TEST,20200309,none,no_dose,50-59,L2,0,0,0,15393.16
TEST,20200309,none,no_dose,18-24,L2,0,0,0,49102.16
TEST,20200309,none,no_dose,70-79,L2,0,0,0,24133.32
TEST,20200309,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200309,none,no_dose,40-49,L2,0,0,0,16300.06
TEST,20200309,none,no_dose,25-29,L2,0,0,0,56116.75
TEST,20200309,none,no_dose,60-69,L2,0,0,0,20346.77
TEST,20200309,none,no_dose,30-39,L2,0,0,0,25095.24
TEST,20200309,none,no_dose,80+,L2,0,0,0,27643.89
TEST,20200309,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200309,none,no_dose,12-17,L2,0,0,0,54770.86
TEST,20200316,none,no_dose,50-59,L2,0,0,0,15405.48
TEST,20200316,none,no_dose,18-24,L2,0,0,0,49191.79
TEST,20200316,none,no_dose,70-79,L2,0,0,0,24150.62
TEST,20200316,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200316,none,no_dose,40-49,L2,0,0,0,16329.7
TEST,20200316,none,no_dose,25-29,L2,0,0,0,56116.75
TEST,20200316,none,no_dose,60-69,L2,0,0,0,20346.77
TEST,20200316,none,no_dose,30-39,L2,0,0,0,25104.59
TEST,20200316,none,no_dose,80+,L2,0,0,0,27734.94
TEST,20200316,none,no_dose,5-11,L2,0,0,0,63108.35
TEST,20200316,none,no_dose,12-17,L2,0,0,0,54949.56
TEST,20200323,none,no_dose,50-59,L2,0,0,0,15423.11
TEST,20200323,none,no_dose,18-24,L2,0,0,0,49227.74
TEST,20200323,none,no_dose,70-79,L2,0,0,0,24215.73
TEST,20200323,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200323,none,no_dose,40-49,L2,0,0,0,16351.5
TEST,20200323,none,no_dose,25-29,L2,0,0,0,56257.34
TEST,20200323,none,no_dose,60-69,L2,0,0,0,20352.92
TEST,20200323,none,no_dose,30-39,L2,0,0,0,25203.2
TEST,20200323,none,no_dose,80+,L2,0,0,0,27763.51
TEST,20200323,none,no_dose,5-11,L2,0,0,0,63197.15
TEST,20200323,none,no_dose,12-17,L2,0,0,0,54994.42
TEST,20200330,none,no_dose,50-59,L2,0,0,0,15423.11
TEST,20200330,none,no_dose,18-24,L2,0,0,0,49227.74
TEST,20200330,none,no_dose,70-79,L2,0,0,0,24307.47
TEST,20200330,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200330,none,no_dose,40-49,L2,0,0,0,16357.45
TEST,20200330,none,no_dose,25-29,L2,0,0,0,56516.91
TEST,20200330,none,no_dose,60-69,L2,0,0,0,20368.3
TEST,20200330,none,no_dose,30-39,L2,0,0,0,25312.1
TEST,20200330,none,no_dose,80+,L2,0,0,0,27815.1
TEST,20200330,none,no_dose,5-11,L2,0,0,0,63315.94
TEST,20200330,none,no_dose,12-17,L2,0,0,0,54994.42
TEST,20200406,none,no_dose,50-59,L2,0,0,0,15446.1
TEST,20200406,none,no_dose,18-24,L2,0,0,0,49227.74
TEST,20200406,none,no_dose,70-79,L2,0,0,0,24333.81
TEST,20200406,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200406,none,no_dose,40-49,L2,0,0,0,16391.28
TEST,20200406,none,no_dose,25-29,L2,0,0,0,56611.9
TEST,20200406,none,no_dose,60-69,L2,0,0,0,20368.3
TEST,20200406,none,no_dose,30-39,L2,0,0,0,25364.52
TEST,20200406,none,no_dose,80+,L2,0,0,0,27855.35
TEST,20200406,none,no_dose,5-11,L2,0,0,0,63465.06
TEST,20200406,none,no_dose,12-17,L2,0,0,0,55129.43
TEST,20200413,none,no_dose,50-59,L2,0,0,0,15472.71
TEST,20200413,none,no_dose,18-24,L2,0,0,0,49281.76
TEST,20200413,none,no_dose,70-79,L2,0,0,0,24342.61
TEST,20200413,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200413,none,no_dose,40-49,L2,0,0,0,16409.25
TEST,20200413,none,no_dose,25-29,L2,0,0,0,56683.35
TEST,20200413,none,no_dose,60-69,L2,0,0,0,20396.05
TEST,20200413,none,no_dose,30-39,L2,0,0,0,25445.95
TEST,20200413,none,no_dose,80+,L2,0,0,0,27913.06
TEST,20200413,none,no_dose,5-11,L2,0,0,0,63524.9
TEST,20200413,none,no_dose,12-17,L2,0,0,0,55151.99
TEST,20200420,none,no_dose,50-59,L2,0,0,0,15474.48
TEST,20200420,none,no_dose,18-24,L2,0,0,0,49408.26
TEST,20200420,none,no_dose,70-79,L2,1,6616.85,167.52,36866.72
TEST,20200420,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200420,none,no_dose,40-49,L2,0,0,0,16425.25
TEST,20200420,none,no_dose,25-29,L2,0,0,0,56946.88
TEST,20200420,none,no_dose,60-69,L2,0,0,0,20457.99
TEST,20200420,none,no_dose,30-39,L2,0,0,0,25460.38
TEST,20200420,none,no_dose,80+,L2,0,0,0,27942
TEST,20200420,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200420,none,no_dose,12-17,L2,0,0,0,55151.99
TEST,20200427,none,no_dose,50-59,L2,0,0,0,15504.76
TEST,20200427,none,no_dose,18-24,L2,0,0,0,49535.41
TEST,20200427,none,no_dose,70-79,L2,1,6627.65,167.8,36926.92
TEST,20200427,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200427,none,no_dose,40-49,L2,0,0,0,16447.3
TEST,20200427,none,no_dose,25-29,L2,0,0,0,56946.88
TEST,20200427,none,no_dose,60-69,L2,0,0,0,20476.64
TEST,20200427,none,no_dose,30-39,L2,0,0,0,25460.38
TEST,20200427,none,no_dose,80+,L2,0,0,0,27976.81
TEST,20200427,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200427,none,no_dose,12-17,L2,0,0,0,55310.48
TEST,20200504,none,no_dose,50-59,L2,0,0,0,15510.11
TEST,20200504,none,no_dose,18-24,L2,0,0,0,49608.37
TEST,20200504,none,no_dose,70-79,L2,0,0,0,24493.06
TEST,20200504,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200504,none,no_dose,40-49,L2,0,0,0,16475.46
TEST,20200504,none,no_dose,25-29,L2,0,0,0,56946.88
TEST,20200504,none,no_dose,60-69,L2,0,0,0,20492.22
TEST,20200504,none,no_dose,30-39,L2,0,0,0,25489.28
TEST,20200504,none,no_dose,80+,L2,0,0,0,28005.89
TEST,20200504,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200504,none,no_dose,12-17,L2,0,0,0,55333.19
TEST,20200511,none,no_dose,50-59,L2,0,0,0,15520.83
TEST,20200511,none,no_dose,18-24,L2,0,0,0,49736.55
TEST,20200511,none,no_dose,70-79,L2,0,0,0,24586.92
TEST,20200511,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200511,none,no_dose,40-49,L2,0,0,0,16505.74
TEST,20200511,none,no_dose,25-29,L2,0,0,0,57019.18
TEST,20200511,none,no_dose,60-69,L2,0,0,0,20535.94
TEST,20200511,none,no_dose,30-39,L2,0,0,0,25586.08
TEST,20200511,none,no_dose,80+,L2,0,0,0,28163.95
TEST,20200511,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200511,none,no_dose,12-17,L2,0,0,0,55469.87
TEST,20200518,none,no_dose,50-59,L2,0,0,0,15542.31
TEST,20200518,none,no_dose,18-24,L2,0,0,0,49883.87
TEST,20200518,none,no_dose,70-79,L2,0,0,0,24681.5
TEST,20200518,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200518,none,no_dose,40-49,L2,0,0,0,16572.73
TEST,20200518,none,no_dose,25-29,L2,0,0,0,57115.86
TEST,20200518,none,no_dose,60-69,L2,0,0,0,20586.15
TEST,20200518,none,no_dose,30-39,L2,0,0,0,25629.89
TEST,20200518,none,no_dose,80+,L2,0,0,0,28341.67
TEST,20200518,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200518,none,no_dose,12-17,L2,0,0,0,55469.87
TEST,20200525,none,no_dose,50-59,L2,0,0,0,15547.69
TEST,20200525,none,no_dose,18-24,L2,0,0,0,49994.92
TEST,20200525,none,no_dose,70-79,L2,0,0,0,24758.6
TEST,20200525,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200525,none,no_dose,40-49,L2,1,4500.92,113.95,25077.54
TEST,20200525,none,no_dose,25-29,L2,0,0,0,57115.86
TEST,20200525,none,no_dose,60-69,L2,1,5587.43,141.46,31131.14
TEST,20200525,none,no_dose,30-39,L2,1,6958.47,176.17,38770.1
TEST,20200525,none,no_dose,80+,L2,0,0,0,28389.45
TEST,20200525,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200525,none,no_dose,12-17,L2,0,0,0,55768.35
TEST,20200601,none,no_dose,50-59,L2,0,0,0,15565.66
TEST,20200601,none,no_dose,18-24,L2,0,0,0,50013.48
TEST,20200601,none,no_dose,70-79,L2,0,0,0,24772.26
TEST,20200601,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200601,none,no_dose,40-49,L2,0,0,0,16656.73
TEST,20200601,none,no_dose,25-29,L2,0,0,0,57212.88
TEST,20200601,none,no_dose,60-69,L2,0,0,0,20649.24
TEST,20200601,none,no_dose,30-39,L2,0,0,0,25698.33
TEST,20200601,none,no_dose,80+,L2,1,7700.82,194.97,42906.24
TEST,20200601,none,no_dose,5-11,L2,0,0,0,63735.25
TEST,20200601,none,no_dose,12-17,L2,0,0,0,55953.62
TEST,20200608,none,no_dose,50-59,L2,0,0,0,15585.46
TEST,20200608,none,no_dose,18-24,L2,0,0,0,50125.12
TEST,20200608,none,no_dose,70-79,L2,0,0,0,24772.26
TEST,20200608,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200608,none,no_dose,40-49,L2,0,0,0,16700.09
TEST,20200608,none,no_dose,25-29,L2,0,0,0,57285.85
TEST,20200608,none,no_dose,60-69,L2,0,0,0,20671.42
TEST,20200608,none,no_dose,30-39,L2,0,0,0,25698.33
TEST,20200608,none,no_dose,80+,L2,0,0,0,28473.44
TEST,20200608,none,no_dose,5-11,L2,0,0,0,63916.66
TEST,20200608,none,no_dose,12-17,L2,0,0,0,55953.62
TEST,20200615,none,no_dose,50-59,L2,0,0,0,15592.68
TEST,20200615,none,no_dose,18-24,L2,0,0,0,50125.12
TEST,20200615,none,no_dose,70-79,L2,0,0,0,24781.37
TEST,20200615,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200615,none,no_dose,40-49,L2,0,0,0,16735.35
TEST,20200615,none,no_dose,25-29,L2,0,0,0,57456.85
TEST,20200615,none,no_dose,60-69,L2,0,0,0,20690.47
TEST,20200615,none,no_dose,30-39,L2,0,0,0,25698.33
TEST,20200615,none,no_dose,80+,L2,0,0,0,28515.62
TEST,20200615,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200615,none,no_dose,12-17,L2,0,0,0,56116.75
TEST,20200622,none,no_dose,50-59,L2,0,0,0,15598.09
TEST,20200622,none,no_dose,18-24,L2,0,0,0,50199.82
TEST,20200622,none,no_dose,70-79,L2,0,0,0,24817.89
TEST,20200622,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200622,none,no_dose,40-49,L2,0,0,0,16752
TEST,20200622,none,no_dose,25-29,L2,0,0,0,57505.9
TEST,20200622,none,no_dose,60-69,L2,0,0,0,20700
TEST,20200622,none,no_dose,30-39,L2,0,0,0,25722.86
TEST,20200622,none,no_dose,80+,L2,0,0,0,28710.06
TEST,20200622,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200622,none,no_dose,12-17,L2,0,0,0,56163.54
TEST,20200629,none,no_dose,50-59,L2,0,0,0,15614.36
TEST,20200629,none,no_dose,18-24,L2,0,0,0,50255.99
TEST,20200629,none,no_dose,70-79,L2,0,0,0,24900.45
TEST,20200629,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200629,none,no_dose,40-49,L2,0,0,0,16760.33
TEST,20200629,none,no_dose,25-29,L2,0,0,0,57628.88
TEST,20200629,none,no_dose,60-69,L2,0,0,0,20725.48
TEST,20200629,none,no_dose,30-39,L2,0,0,0,25732.68
TEST,20200629,none,no_dose,80+,L2,0,0,0,28795.97
TEST,20200629,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200629,none,no_dose,12-17,L2,0,0,0,56398.63
TEST,20200706,none,no_dose,50-59,L2,0,0,0,15634.29
TEST,20200706,none,no_dose,18-24,L2,0,0,0,50255.99
TEST,20200706,none,no_dose,70-79,L2,0,0,0,24965.04
TEST,20200706,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200706,none,no_dose,40-49,L2,0,0,0,16774.94
TEST,20200706,none,no_dose,25-29,L2,0,0,0,57727.64
TEST,20200706,none,no_dose,60-69,L2,0,0,0,20767
TEST,20200706,none,no_dose,30-39,L2,0,0,0,25737.6
TEST,20200706,none,no_dose,80+,L2,0,0,0,28894.77
TEST,20200706,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200706,none,no_dose,12-17,L2,0,0,0,56445.88
TEST,20200713,none,no_dose,50-59,L2,0,0,0,15648.82
TEST,20200713,none,no_dose,18-24,L2,0,0,0,50293.51
TEST,20200713,none,no_dose,70-79,L2,0,0,0,25020.67
TEST,20200713,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200713,none,no_dose,40-49,L2,0,0,0,16804.23
TEST,20200713,none,no_dose,25-29,L2,0,0,0,57976.04
TEST,20200713,none,no_dose,60-69,L2,0,0,0,20795.85
TEST,20200713,none,no_dose,30-39,L2,0,0,0,25846.22
TEST,20200713,none,no_dose,80+,L2,0,0,0,29012.99
TEST,20200713,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200713,none,no_dose,12-17,L2,0,0,0,56445.88
TEST,20200720,none,no_dose,50-59,L2,0,0,0,15672.48
TEST,20200720,none,no_dose,18-24,L2,0,0,0,50387.55
TEST,20200720,none,no_dose,70-79,L2,0,0,0,25085.89
TEST,20200720,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200720,none,no_dose,40-49,L2,0,0,0,16810.52
TEST,20200720,none,no_dose,25-29,L2,0,0,0,58001
TEST,20200720,none,no_dose,60-69,L2,0,0,0,20853.79
TEST,20200720,none,no_dose,30-39,L2,0,0,0,25885.94
TEST,20200720,none,no_dose,80+,L2,0,0,0,29075.6
TEST,20200720,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200720,none,no_dose,12-17,L2,0,0,0,56588.12
TEST,20200727,none,no_dose,50-59,L2,0,0,0,15674.3
TEST,20200727,none,no_dose,18-24,L2,0,0,0,50387.55
TEST,20200727,none,no_dose,70-79,L2,0,0,0,25128
TEST,20200727,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200727,none,no_dose,40-49,L2,0,0,0,16825.22
TEST,20200727,none,no_dose,25-29,L2,0,0,0,58151.2
TEST,20200727,none,no_dose,60-69,L2,0,0,0,20902.31
TEST,20200727,none,no_dose,30-39,L2,0,0,0,25905.85
TEST,20200727,none,no_dose,80+,L2,0,0,0,29195.3
TEST,20200727,none,no_dose,5-11,L2,0,0,0,63947
TEST,20200727,none,no_dose,12-17,L2,0,0,0,56754.98
TEST,20200803,none,no_dose,50-59,L2,0,0,0,15681.6
TEST,20200803,none,no_dose,18-24,L2,0,0,0,50519.81
TEST,20200803,none,no_dose,70-79,L2,0,0,0,25128
TEST,20200803,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200803,none,no_dose,40-49,L2,0,0,0,16863.12
TEST,20200803,none,no_dose,25-29,L2,0,0,0,58151.2
TEST,20200803,none,no_dose,60-69,L2,0,0,0,20921.79
TEST,20200803,none,no_dose,30-39,L2,0,0,0,25990.8
TEST,20200803,none,no_dose,80+,L2,0,0,0,29239.65
TEST,20200803,none,no_dose,5-11,L2,0,0,0,64007.75
TEST,20200803,none,no_dose,12-17,L2,0,0,0,56922.82
TEST,20200810,none,no_dose,50-59,L2,0,0,0,15694.39
TEST,20200810,none,no_dose,18-24,L2,0,0,0,50557.72
TEST,20200810,none,no_dose,70-79,L2,0,0,0,25132.68
TEST,20200810,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200810,none,no_dose,40-49,L2,0,0,0,16882.14
TEST,20200810,none,no_dose,25-29,L2,0,0,0,58151.2
TEST,20200810,none,no_dose,60-69,L2,0,0,0,20957.59
TEST,20200810,none,no_dose,30-39,L2,0,0,0,26066.23
TEST,20200810,none,no_dose,80+,L2,0,0,0,29316
TEST,20200810,none,no_dose,5-11,L2,0,0,0,64160.15
TEST,20200810,none,no_dose,12-17,L2,0,0,0,57285.85
TEST,20200817,none,no_dose,50-59,L2,0,0,0,15712.69
TEST,20200817,none,no_dose,18-24,L2,0,0,0,50690.87
TEST,20200817,none,no_dose,70-79,L2,0,0,0,25226.8
TEST,20200817,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200817,none,no_dose,40-49,L2,0,0,0,16928.8
TEST,20200817,none,no_dose,25-29,L2,0,0,0,58606.49
TEST,20200817,none,no_dose,60-69,L2,0,0,0,20977.16
TEST,20200817,none,no_dose,30-39,L2,0,0,0,26116.75
TEST,20200817,none,no_dose,80+,L2,0,0,0,29463.44
TEST,20200817,none,no_dose,5-11,L2,0,0,0,64160.15
TEST,20200817,none,no_dose,12-17,L2,0,0,0,57456.85
TEST,20200824,none,no_dose,50-59,L2,0,0,0,15743.9
TEST,20200824,none,no_dose,18-24,L2,0,0,0,50786.4
TEST,20200824,none,no_dose,70-79,L2,0,0,0,25226.8
TEST,20200824,none,no_dose,0-4,L2,0,0,0,181585.34
TEST,20200824,none,no_dose,40-49,L2,0,0,0,16945.83
TEST,20200824,none,no_dose,25-29,L2,0,0,0,58683.07
TEST,20200824,none,no_dose,60-69,L2,0,0,0,21026.27
TEST,20200824,none,no_dose,30-39,L2,0,0,0,26187.82
TEST,20200824,none,no_dose,80+,L2,0,0,0,29566.89
TEST,20200824,none,no_dose,5-11,L2,0,0,0,64160.15
TEST,20200824,none,no_dose,12-17,L2,0,0,0,57752.39
TEST,20200831,none,no_dose,50-59,L2,0,0,0,15786.33
TEST,20200831,none,no_dose,18-24,L2,0,0,0,50786.4
TEST,20200831,none,no_dose,70-79,L2,0,0,0,25240.97
TEST,20200831,none,no_dose,0-4,L2,0,0,0,183564.47
TEST,20200831,none,no_dose,40-49,L2,0,0,0,16997.14
TEST,20200831,none,no_dose,25-29,L2,0,0,0,58836.82
TEST,20200831,none,no_dose,60-69,L2,0,0,0,21115.24
TEST,20200831,none,no_dose,30-39,L2,0,0,0,26259.27
TEST,20200831,none,no_dose,80+,L2,0,0,0,29579.87
TEST,20200831,none,no_dose,5-11,L2,0,0,0,64282.6
TEST,20200831,none,no_dose,12-17,L2,0,0,0,58251.76
TEST,20200907,none,no_dose,50-59,L2,0,0,0,15801.14
TEST,20200907,none,no_dose,18-24,L2,0,0,0,50786.4
TEST,20200907,none,no_dose,70-79,L2,0,0,0,25259.9
TEST,20200907,none,no_dose,0-4,L2,0,0,0,187655.04
TEST,20200907,none,no_dose,40-49,L2,0,0,0,17037.98
TEST,20200907,none,no_dose,25-29,L2,0,0,0,59172.74
TEST,20200907,none,no_dose,60-69,L2,0,0,0,21184.96
TEST,20200907,none,no_dose,30-39,L2,0,0,0,26259.27
TEST,20200907,none,no_dose,80+,L2,0,0,0,29651.48
TEST,20200907,none,no_dose,5-11,L2,0,0,0,64528.89
TEST,20200907,none,no_dose,12-17,L2,0,0,0,58403.26
TEST,20200914,none,no_dose,50-59,L2,0,0,0,15821.55
TEST,20200914,none,no_dose,18-24,L2,0,0,0,50786.4
TEST,20200914,none,no_dose,70-79,L2,0,0,0,25269.38
TEST,20200914,none,no_dose,0-4,L2,0,0,0,188706.33
TEST,20200914,none,no_dose,40-49,L2,0,0,0,17087.68
TEST,20200914,none,no_dose,25-29,L2,0,0,0,59407.55
TEST,20200914,none,no_dose,60-69,L2,0,0,0,21245.08
TEST,20200914,none,no_dose,30-39,L2,0,0,0,26284.89
TEST,20200914,none,no_dose,80+,L2,0,0,0,29703.77
TEST,20200914,none,no_dose,5-11,L2,0,0,0,64590.76
TEST,20200914,none,no_dose,12-17,L2,0,0,0,58504.7
TEST,20200921,none,no_dose,50-59,L2,0,0,0,15855.06
TEST,20200921,none,no_dose,18-24,L2,0,0,0,50824.72
TEST,20200921,none,no_dose,70-79,L2,1,6877.24,174.12,38317.51
TEST,20200921,none,no_dose,0-4,L2,0,0,0,189236.41
TEST,20200921,none,no_dose,40-49,L2,1,4635.15,117.35,25825.42
TEST,20200921,none,no_dose,25-29,L2,0,0,0,59565.13
TEST,20200921,none,no_dose,60-69,L2,0,0,0,21268.56
TEST,20200921,none,no_dose,30-39,L2,0,0,0,26377.51
TEST,20200921,none,no_dose,80+,L2,0,0,0,29716.88
TEST,20200921,none,no_dose,5-11,L2,0,0,0,64714.85
TEST,20200921,none,no_dose,12-17,L2,0,0,0,58504.7
TEST,20200928,none,no_dose,50-59,L2,0,0,0,15886.84
TEST,20200928,none,no_dose,18-24,L2,0,0,0,51055.82
TEST,20200928,none,no_dose,70-79,L2,0,0,0,25393.2
TEST,20200928,none,no_dose,0-4,L2,0,0,0,190574.71
TEST,20200928,none,no_dose,40-49,L2,0,0,0,17131.13
TEST,20200928,none,no_dose,25-29,L2,0,0,0,59936.09
TEST,20200928,none,no_dose,60-69,L2,0,0,0,21298.82
TEST,20200928,none,no_dose,30-39,L2,0,0,0,26481.2
TEST,20200928,none,no_dose,80+,L2,0,0,0,29841.93
TEST,20200928,none,no_dose,5-11,L2,0,0,0,64808.24
TEST,20200928,none,no_dose,12-17,L2,0,0,0,58504.7
TEST,20201005,none,no_dose,50-59,L2,0,0,0,15945.13
TEST,20201005,none,no_dose,18-24,L2,0,0,0,51075.18
TEST,20201005,none,no_dose,70-79,L2,0,0,0,25426.75
TEST,20201005,none,no_dose,0-4,L2,0,0,0,192205.88
TEST,20201005,none,no_dose,40-49,L2,0,0,0,17150.75
TEST,20201005,none,no_dose,25-29,L2,0,0,0,60203.9
TEST,20201005,none,no_dose,60-69,L2,0,0,0,21322.41
TEST,20201005,none,no_dose,30-39,L2,0,0,0,26549.03
TEST,20201005,none,no_dose,80+,L2,0,0,0,29928.1
TEST,20201005,none,no_dose,5-11,L2,0,0,0,65152.96
TEST,20201005,none,no_dose,12-17,L2,0,0,0,58504.7
TEST,20201012,none,no_dose,50-59,L2,0,0,0,15977.27
TEST,20201012,none,no_dose,18-24,L2,0,0,0,51563.84
TEST,20201012,none,no_dose,70-79,L2,0,0,0,25494.1
TEST,20201012,none,no_dose,0-4,L2,0,0,0,192755.83
TEST,20201012,none,no_dose,40-49,L2,0,0,0,17157.31
TEST,20201012,none,no_dose,25-29,L2,0,0,0,60501.27
TEST,20201012,none,no_dose,60-69,L2,0,0,0,21339.3
TEST,20201012,none,no_dose,30-39,L2,0,0,0,26585.7
TEST,20201012,none,no_dose,80+,L2,0,0,0,30028.15
TEST,20201012,none,no_dose,5-11,L2,0,0,0,65437.75
TEST,20201012,none,no_dose,12-17,L2,0,0,0,58631.99
TEST,20201019,none,no_dose,50-59,L2,0,0,0,16015.25
TEST,20201019,none,no_dose,18-24,L2,0,0,0,51642.9
TEST,20201019,none,no_dose,70-79,L2,0,0,0,25503.75
TEST,20201019,none,no_dose,0-4,L2,0,0,0,195837.68
TEST,20201019,none,no_dose,40-49,L2,0,0,0,17176.99
TEST,20201019,none,no_dose,25-29,L2,0,0,0,60528.45
TEST,20201019,none,no_dose,60-69,L2,0,0,0,21383.32
