Dose,sex,ageband_at_study_entry,type_vax,week_fup,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
2,0,50-59,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,0,50-59,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,0,50-59,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,54,54,54,54,54,54,0,0,0,0,0
2,0,50-59,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,15,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,16,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,50-59,Pfizer,17,0,0,0,0,0,0,0,0,0,0,2021,43,43,43,43,43,43,0,0,0,0,0
2,0,50-59,Pfizer,18,0,0,0,0,0,0,0,0,0,0,2021,34,34,34,34,34,34,0,0,0,0,0
2,0,50-59,Pfizer,19,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,0,50-59,Pfizer,20,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,0,50-59,Pfizer,21,0,0,0,0,0,0,0,0,0,0,2021,19,19,19,19,19,19,0,0,0,0,0
2,0,50-59,Pfizer,22,0,0,0,0,0,0,0,0,0,0,2021,15,15,15,15,15,15,0,0,0,0,0
0,1,25-29,"",0,0,0,1,0,0,0,0,0,0,1,2020,1098,1098,1098,1098,1098,1098,0,0,0,0,0
0,1,25-29,"",0,0,0,1,0,0,0,0,0,0,1,2021,518,518,518,518,518,518,0,0,0,0,0
1,1,25-29,Pfizer,1,0,0,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,25-29,Pfizer,2,0,0,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,25-29,Pfizer,3,0,0,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,25-29,Pfizer,4,0,0,1,0,0,0,0,0,0,1,2021,4,4,4,4,4,4,0,0,0,0,0
1,0,70-79,Pfizer,6,1,0,0,0,0,0,0,0,0,1,2021,24,24,24,24,24,24,0,0,0,0,0
0,0,40-49,"",0,0,0,1,0,0,0,0,0,0,1,2020,1464,1445,1464,1464,1464,1464,1,0,0,0,0
0,0,40-49,"",0,0,0,1,0,0,0,0,0,0,1,2021,676,495,676,676,676,676,0,0,0,0,0
2,1,50-59,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
2,1,50-59,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
2,1,50-59,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
2,1,50-59,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
2,1,50-59,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
2,1,50-59,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,26,26,26,26,26,26,0,0,0,0,0
0,1,40-49,"",0,1,0,0,0,0,0,0,0,0,1,2020,1098,1098,1098,1098,1098,1098,0,0,0,0,0
0,1,40-49,"",0,1,0,0,0,0,0,0,0,0,1,2021,502,502,502,502,502,502,0,0,0,0,0
0,1,80+,"",0,1,0,0,0,1,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,80+,"",0,1,0,0,0,1,0,0,0,0,1,2021,187,187,187,187,187,187,0,0,0,0,0
1,1,80+,Pfizer,1,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,2,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,3,1,0,0,0,1,0,0,0,0,1,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,80+,Pfizer,1,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,2,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,3,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,4,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,5,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,6,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,7,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,8,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,9,1,0,0,0,1,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,50-59,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,83,83,83,83,83,83,0,0,0,0,0
1,0,50-59,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,72,72,72,72,72,72,0,0,0,0,0
1,0,50-59,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,0,50-59,AstraZeneca,9,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,0,50-59,AstraZeneca,10,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,0,50-59,AstraZeneca,11,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,0,50-59,AstraZeneca,12,0,0,0,0,0,0,0,0,0,0,2021,58,58,58,58,58,58,0,0,0,0,0
1,0,50-59,AstraZeneca,13,0,0,0,0,0,0,0,0,0,0,2021,17,17,17,17,17,17,0,0,0,0,0
2,0,50-59,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,0,50-59,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,0,50-59,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,0,50-59,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,57,57,57,57,57,57,0,0,0,0,0
2,0,50-59,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,43,43,43,43,43,43,0,0,0,0,0
2,0,50-59,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
2,0,50-59,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,19,19,19,19,19,19,0,0,0,0,0
1,0,50-59,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
1,0,50-59,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
1,0,50-59,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
1,0,50-59,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,78,78,78,78,78,78,0,0,0,0,0
0,0,60-69,"",0,0,1,0,0,0,0,0,0,0,1,2020,1098,1098,1098,1098,1098,1098,0,0,0,0,0
0,0,60-69,"",0,0,1,0,0,0,0,0,0,0,1,2021,429,429,429,429,429,429,0,0,0,0,0
1,0,60-69,Pfizer,1,0,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,60-69,Pfizer,2,0,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,60-69,Pfizer,3,0,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,60-69,Pfizer,4,0,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,60-69,Pfizer,5,0,1,0,0,0,0,0,0,0,1,2021,11,11,11,11,11,11,0,0,0,0,0
1,1,70-79,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,126,126,126,126,126,126,0,0,0,0,0
1,1,70-79,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,126,126,126,126,126,126,0,0,0,0,0
1,1,70-79,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,122,122,122,122,122,122,0,0,0,0,0
1,1,70-79,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,48,48,48,48,48,48,0,0,0,0,0
2,1,70-79,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,86,86,86,86,86,86,0,0,0,0,0
2,1,70-79,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
2,1,70-79,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
2,1,70-79,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
2,1,70-79,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
2,1,70-79,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,84,84,84,84,84,84,0,0,0,0,0
2,1,70-79,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,71,71,71,71,71,71,0,0,0,0,0
2,1,70-79,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,34,34,34,34,34,34,0,0,0,0,0
2,1,70-79,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,19,19,19,19,19,19,0,0,0,0,0
1,0,18-24,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
1,0,18-24,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,16,16,16,16,16,16,0,0,0,0,0
1,1,60-69,Moderna,1,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,2,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,3,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,4,1,0,0,0,0,0,0,0,0,1,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,5,1,0,0,0,0,0,0,0,0,1,2021,17,17,17,17,17,17,0,0,0,0,0
2,1,60-69,Moderna,1,1,0,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,60-69,Moderna,2,1,0,0,0,0,0,0,0,0,1,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,60-69,Moderna,3,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,4,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,5,1,0,0,0,0,0,0,0,0,1,2021,5,5,5,5,5,5,0,0,0,0,0
0,1,80+,"",0,1,0,0,0,0,0,0,0,0,1,2020,8950,8950,8950,8950,8950,8950,0,0,0,0,0
2,0,70-79,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,73,73,73,73,73,73,0,0,0,0,0
2,0,70-79,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,0,70-79,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,62,62,62,62,62,62,0,0,0,0,0
2,0,70-79,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,34,34,34,34,34,34,0,0,0,0,0
0,1,12-17,"",0,1,0,0,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,12-17,"",0,1,0,0,0,0,0,0,0,0,1,2021,344,344,344,344,344,344,0,0,0,0,0
1,1,12-17,Pfizer,1,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,12-17,Pfizer,2,1,0,0,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,12-17,Pfizer,3,1,0,0,0,0,0,0,0,0,1,2021,2,2,2,2,2,2,0,0,0,0,0
1,0,40-49,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,42,35,42,42,42,42,0,0,0,0,0
1,0,40-49,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,42,35,42,42,42,42,0,0,0,0,0
1,0,40-49,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,41,34,41,41,41,41,0,0,0,0,0
1,0,40-49,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,24,17,24,24,24,24,0,0,0,0,0
1,0,40-49,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,2,0,2,2,2,2,0,0,0,0,0
2,0,40-49,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,14,7,14,14,14,14,0,0,0,0,0
2,0,40-49,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,13,6,13,13,13,13,0,0,0,0,0
2,0,40-49,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,6,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,7,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,8,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,9,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,10,0,0,0,0,0,0,0,0,0,0,2021,7,0,7,7,7,7,0,0,0,0,0
2,0,40-49,Moderna,11,0,0,0,0,0,0,0,0,0,0,2021,2,0,2,2,2,2,0,0,0,0,0
2,1,80+,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,58,58,58,58,58,58,0,0,0,0,0
2,1,80+,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
2,1,80+,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,50,50,50,50,50,50,0,0,0,0,0
2,1,80+,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,16,16,16,16,16,16,0,0,0,0,0
0,0,80+,"",0,0,0,0,0,0,1,0,0,0,1,2020,2562,2562,2562,2562,2562,2562,0,0,0,0,0
0,0,80+,"",0,0,0,0,0,0,1,0,0,0,1,2021,695,695,695,695,695,695,0,0,0,0,0
1,0,80+,Pfizer,1,0,0,0,0,0,1,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,2,0,0,0,0,0,1,0,0,0,1,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,3,0,0,0,0,0,1,0,0,0,1,2021,36,36,36,36,36,36,0,0,0,0,0
1,0,80+,Pfizer,4,0,0,0,0,0,1,0,0,0,1,2021,19,19,19,19,19,19,0,0,0,0,0
1,0,80+,Pfizer,5,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,6,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,7,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,8,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,9,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,10,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,11,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,12,0,0,0,0,0,1,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,13,0,0,0,0,0,1,0,0,0,1,2021,9,9,9,9,9,9,0,0,0,0,0
0,0,70-79,"",0,0,0,1,0,0,0,0,0,0,1,2020,1098,1098,1098,1098,1098,1098,0,0,0,0,0
1,1,70-79,Pfizer,4,1,0,0,0,0,0,0,0,0,1,2021,22,22,22,22,22,22,0,0,0,0,0
0,1,80+,"",0,1,0,1,0,0,0,0,0,1,1,2020,1519,1519,1519,1519,1519,1519,0,0,0,0,0
0,1,80+,"",0,1,1,0,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,80+,"",0,1,1,0,0,0,0,0,0,0,1,2021,164,164,164,164,164,164,0,0,0,0,0
1,1,80+,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,80+,Pfizer,1,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,2,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,3,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,4,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,5,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,6,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,7,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,8,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,9,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,10,1,1,0,0,0,0,0,0,0,1,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,42,35,35,42,42,42,0,0,0,0,0
2,1,30-39,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,37,30,30,37,37,37,0,0,0,0,0
2,1,30-39,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,35,28,28,35,35,35,0,0,0,0,0
2,1,30-39,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,34,27,27,34,34,34,0,0,0,0,0
2,1,30-39,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,23,16,16,23,23,23,0,0,0,0,0
2,1,30-39,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,21,14,14,21,21,21,0,0,0,0,0
2,1,30-39,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,21,14,14,21,21,21,0,0,0,0,0
2,1,30-39,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,22,15,15,22,22,22,0,0,0,0,0
2,1,30-39,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,15,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,16,0,0,0,0,0,0,0,0,0,0,2021,14,7,7,14,14,14,0,0,0,0,0
2,1,30-39,Pfizer,17,0,0,0,0,0,0,0,0,0,0,2021,13,6,6,13,13,13,0,0,0,0,0
2,1,30-39,Pfizer,18,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,19,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,20,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,21,0,0,0,0,0,0,0,0,0,0,2021,7,0,0,7,7,7,0,0,0,0,0
2,1,30-39,Pfizer,22,0,0,0,0,0,0,0,0,0,0,2021,8,0,0,8,8,8,0,0,0,0,0
0,0,60-69,"",0,0,1,1,0,0,0,0,0,0,1,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,60-69,"",0,0,1,1,0,0,0,0,0,0,1,2021,113,113,113,113,113,113,0,0,0,0,0
1,0,60-69,Pfizer,1,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,Pfizer,2,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,Pfizer,3,0,1,1,0,0,0,0,0,0,1,2021,6,6,6,6,6,6,0,0,0,0,0
2,0,60-69,Pfizer,1,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,2,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,3,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,4,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,5,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,6,0,1,1,0,0,0,0,0,0,1,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,60-69,Pfizer,7,0,1,1,0,0,0,0,0,0,1,2021,6,6,6,6,6,6,0,0,0,0,0
0,1,0-4,"",0,0,0,0,0,0,0,0,0,0,0,2020,6588,6588,6588,6588,6588,6588,0,0,0,0,0
0,1,0-4,"",0,0,0,0,0,0,0,0,0,0,0,2021,3032,3032,3032,3032,3032,3032,0,0,0,0,0
1,1,40-49,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
1,1,40-49,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,63,63,63,63,63,63,0,0,0,0,0
1,1,40-49,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
1,1,40-49,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,47,47,47,47,47,47,0,0,0,0,0
1,1,40-49,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,9,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,10,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,11,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
1,1,40-49,AstraZeneca,12,0,0,0,0,0,0,0,0,0,0,2021,41,41,41,41,41,41,0,0,0,0,0
2,1,40-49,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,40-49,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,23,23,23,23,23,23,0,0,0,0,0
2,0,80+,Pfizer,13,1,0,0,0,0,0,0,0,0,1,2021,53,53,53,53,53,53,0,0,0,0,0
0,0,12-17,"",0,0,0,1,0,0,0,0,0,0,1,2020,18,18,18,18,18,18,0,0,0,0,0
1,0,80+,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
1,0,80+,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,35,28,35,35,35,35,0,0,0,0,0
