datasource,week_since_vaccination,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,19,Moderna,2,50-59,ACUASEARTHRITIS_broad,0,0,0,44912107.35
TEST,19,Moderna,2,60+,ACUASEARTHRITIS_broad,0,0,0,22456053.68
TEST,19,Moderna,2,60-69,ACUASEARTHRITIS_broad,0,0,0,22456053.68
TEST,19,Moderna,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Moderna,2,80+,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Moderna,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,14970702.45
TEST,1,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,289133.74
TEST,1,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,1,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,1,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1320944.33
TEST,1,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,765547.28
TEST,1,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,1,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,922851.52
TEST,1,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,70431.95
TEST,1,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,358341.28
TEST,1,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,274412.06
TEST,1,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,128811.02
TEST,1,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,56635.7
TEST,2,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,323108.69
TEST,2,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,2,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,2,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1480618.92
TEST,2,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,892293.52
TEST,2,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,2,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,2,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,73586.19
TEST,2,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,422370.92
TEST,2,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,283059.5
TEST,2,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,130054.36
TEST,2,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,59936.09
TEST,3,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,331862.86
TEST,3,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,3,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,3,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1604003.83
TEST,3,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,3,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,3,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,3,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,73747.3
TEST,3,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,427734.36
TEST,3,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,283059.5
TEST,3,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,130054.36
TEST,3,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,60338.7
TEST,4,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,336000.8
TEST,4,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,4,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,4,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1705523.06
TEST,4,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,4,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,4,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,4,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,73706.96
TEST,4,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,427734.36
TEST,4,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,282466.08
TEST,4,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,130054.36
TEST,4,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,60446.98
TEST,5,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,360257.55
TEST,5,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,5,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,5,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,5,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,916573.62
TEST,5,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,5,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1247558.54
TEST,5,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,77837.27
TEST,5,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,504630.42
TEST,5,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,314804.49
TEST,5,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,130054.36
TEST,5,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,64007.75
TEST,6,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,384960.92
TEST,6,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,6,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,6,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,1772846.34
TEST,6,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,942212.04
TEST,6,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,6,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1513891.26
TEST,6,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,86535.85
TEST,6,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,709138.54
TEST,6,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,407058.37
TEST,6,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,130054.36
TEST,6,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,70653.55
TEST,7,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,414573.3
TEST,7,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,7,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,7,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,2245605.37
TEST,7,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,962402.3
TEST,7,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,7,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1623329.18
TEST,7,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,92985.73
TEST,7,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,910380.55
TEST,7,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,471106.02
TEST,7,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,132745.14
TEST,7,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,75950.58
TEST,8,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,456733.3
TEST,8,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,8421020.13
TEST,8,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,8,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,2807006.71
TEST,8,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1013055.05
TEST,8,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,8,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,8,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,110894.09
TEST,8,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1389034.25
TEST,8,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,886423.17
TEST,8,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,139478.59
TEST,8,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,89229.35
TEST,9,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,489950.26
TEST,9,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,9,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,8421020.13
TEST,9,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,3208007.67
TEST,9,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1069335.89
TEST,9,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,9,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,9,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,135822.91
TEST,9,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1480618.92
TEST,9,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,1727388.74
TEST,9,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,163713.64
TEST,9,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,106342.8
TEST,10,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,491738.4
TEST,10,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,10,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,10,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,3133402.84
TEST,10,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1069335.89
TEST,10,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,10,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,10,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,182817.26
TEST,10,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1513891.26
TEST,10,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,4812011.5
TEST,10,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,217316.65
TEST,10,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,133270.35
TEST,11,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,11,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,506527.53
TEST,11,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,11,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,11,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,11,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,3849609.2
TEST,11,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1069335.89
TEST,11,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,11,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,11,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,238050.04
TEST,11,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1604003.83
TEST,11,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,7091385.37
TEST,11,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,291007.18
TEST,11,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,161942.69
TEST,12,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,12,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,510364.86
TEST,12,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,12,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,12,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,12,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,3849609.2
TEST,12,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1086583.24
TEST,12,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,12,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,12,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,295474.39
TEST,12,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1604003.83
TEST,12,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,12,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,376358.44
TEST,12,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,187133.78
TEST,13,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,13,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,534667.94
TEST,13,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,13,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,13,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,13,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,3849609.2
TEST,13,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1203002.88
TEST,13,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,13,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,13,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,367128.94
TEST,13,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1604003.83
TEST,13,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,12248756.55
TEST,13,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,495354.13
TEST,13,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,217667.73
TEST,14,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,14,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,549944.17
TEST,14,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,14,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,14,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,14,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,4812011.5
TEST,14,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1203002.88
TEST,14,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,14,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,14,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,677066.95
TEST,14,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1604003.83
TEST,14,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,14,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,1247558.54
TEST,14,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,303460.18
TEST,15,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,15,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,570916.62
TEST,15,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,15,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,11228026.84
TEST,15,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,15,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,4812011.5
TEST,15,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1283203.07
TEST,15,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,15,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,15,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,1203002.88
TEST,15,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1623329.18
TEST,15,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,15,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,6124378.28
TEST,15,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,387173.34
TEST,16,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,16,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,635548.69
TEST,16,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,16,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,16,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,16,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,4812011.5
TEST,16,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1448777.66
TEST,16,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,16,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,1749822.36
TEST,16,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,1433365.13
TEST,16,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1845703.04
TEST,16,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,16,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,16,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,440314.78
TEST,17,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,17,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,769921.84
TEST,17,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,17,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,17,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,17,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,4990234.15
TEST,17,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1924804.6
TEST,17,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,17,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,2105255.03
TEST,17,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,1585133.2
TEST,17,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,1897694.68
TEST,17,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,17,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,17,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,518216.62
TEST,18,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,18,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,842102.01
TEST,18,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,18,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,18,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,18,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,18,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1924804.6
TEST,18,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,18,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,2449751.31
TEST,18,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,1924804.6
TEST,18,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,2406005.75
TEST,18,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,18,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,18,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,585810.1
TEST,19,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,874911.18
TEST,19,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,19,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,19,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,19,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1924804.6
TEST,19,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,2749720.86
TEST,19,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,2138671.78
TEST,19,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,2749720.86
TEST,19,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,19,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,19,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,620904.71
TEST,20,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,886423.17
TEST,20,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,20,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,20,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,20,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,1981416.5
TEST,20,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,2749720.86
TEST,20,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,2138671.78
TEST,20,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,2749720.86
TEST,20,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,20,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,20,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,626680.57
TEST,21,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,1095417.25
TEST,21,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,21,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,19248046.01
TEST,21,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,6416015.34
TEST,21,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,2749720.86
TEST,21,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,3454777.49
TEST,21,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,2866730.26
TEST,21,Pfizer,2,60-69,ACUASEARTHRITIS_broad,0,0,0,4082918.85
TEST,21,Pfizer,2,70-79,ACUASEARTHRITIS_broad,0,0,0,0
TEST,21,Pfizer,2,80+,ACUASEARTHRITIS_broad,0,0,0,9624023
TEST,21,Pfizer,2,all_birth_cohorts,ACUASEARTHRITIS_broad,0,0,0,792566.6
TEST,22,Pfizer,2,0-4,ACUASEARTHRITIS_broad,0,0,0,0
TEST,22,Pfizer,2,0-59,ACUASEARTHRITIS_broad,0,0,0,2041459.43
TEST,22,Pfizer,2,12-17,ACUASEARTHRITIS_broad,0,0,0,0
TEST,22,Pfizer,2,18-24,ACUASEARTHRITIS_broad,0,0,0,33684080.52
TEST,22,Pfizer,2,25-29,ACUASEARTHRITIS_broad,0,0,0,16842040.26
TEST,22,Pfizer,2,30-39,ACUASEARTHRITIS_broad,0,0,0,10364332.47
TEST,22,Pfizer,2,40-49,ACUASEARTHRITIS_broad,0,0,0,8421020.13
TEST,22,Pfizer,2,5-11,ACUASEARTHRITIS_broad,0,0,0,0
TEST,22,Pfizer,2,50-59,ACUASEARTHRITIS_broad,0,0,0,5389452.88
TEST,22,Pfizer,2,60+,ACUASEARTHRITIS_broad,0,0,0,5389452.88
