datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20200803,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200810,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200817,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200824,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200831,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200907,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200914,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200921,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20200928,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201005,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201012,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201019,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201026,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201102,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201109,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201116,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201123,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201130,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201207,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201214,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201221,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20201228,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210104,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210111,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210118,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210125,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210201,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210208,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210215,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210222,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210301,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210308,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210315,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210322,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210329,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210405,none,no_dose,COVHIV,L2,0,0,0,9624023
TEST,20210412,none,no_dose,COVHIV,L2,0,0,0,10364332.47
TEST,20210412,Pfizer,1,COVHIV,L2,0,0,0,134736322.06
TEST,20200106,none,no_dose,COVCKD,L2,0,0,0,1585133.2
TEST,20200113,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200120,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200127,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200203,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200210,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200217,none,no_dose,COVCKD,L2,0,0,0,1604003.83
TEST,20200224,none,no_dose,COVCKD,L2,0,0,0,1643125.88
TEST,20200302,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200309,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200316,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200323,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200330,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200406,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200413,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200420,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200427,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200504,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200511,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200518,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200525,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200601,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200608,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200615,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200622,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200629,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200706,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200713,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200720,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200727,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200803,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200810,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200817,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200824,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200831,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200907,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200914,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200921,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20200928,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201005,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201012,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201019,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201026,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201102,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201109,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201116,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201123,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201130,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201207,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201214,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201221,none,no_dose,COVCKD,L2,0,0,0,1749822.36
TEST,20201228,none,no_dose,COVCKD,L2,0,0,0,1796484.29
TEST,20210104,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210111,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210118,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210125,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210201,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210208,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210215,none,no_dose,COVCKD,L2,0,0,0,1924804.6
TEST,20210222,none,no_dose,COVCKD,L2,0,0,0,2138671.78
TEST,20210301,none,no_dose,COVCKD,L2,0,0,0,2138671.78
TEST,20210308,none,no_dose,COVCKD,L2,0,0,0,2138671.78
TEST,20210315,none,no_dose,COVCKD,L2,0,0,0,2138671.78
TEST,20210322,none,no_dose,COVCKD,L2,0,0,0,2208792.16
TEST,20210322,Pfizer,1,COVCKD,L2,0,0,0,67368161.03
TEST,20210329,none,no_dose,COVCKD,L2,0,0,0,3286251.76
TEST,20210329,Moderna,1,COVCKD,L2,0,0,0,12248756.55
TEST,20210329,Pfizer,1,COVCKD,L2,0,0,0,12248756.55
TEST,20210405,none,no_dose,COVCKD,L2,0,0,0,4210510.06
TEST,20210405,Pfizer,1,COVCKD,L2,0,0,0,7925666
TEST,20210405,Moderna,1,COVCKD,L2,0,0,0,9624023
TEST,20210412,none,no_dose,COVCKD,L2,0,0,0,6124378.28
TEST,20210412,Pfizer,1,COVCKD,L2,0,0,0,5182166.23
TEST,20210412,Moderna,1,COVCKD,L2,0,0,0,9624023
TEST,20210412,Pfizer,2,COVCKD,L2,0,0,0,134736322.06
TEST,20200106,none,no_dose,COVDIAB,L2,0,0,0,146931.65
TEST,20200113,none,no_dose,COVDIAB,L2,0,0,0,148061.89
TEST,20200120,none,no_dose,COVDIAB,L2,0,0,0,148061.89
TEST,20200127,none,no_dose,COVDIAB,L2,0,0,0,148061.89
TEST,20200203,none,no_dose,COVDIAB,L2,0,0,0,148061.89
TEST,20200210,none,no_dose,COVDIAB,L2,0,0,0,149375.08
TEST,20200217,none,no_dose,COVDIAB,L2,0,0,0,151049.69
TEST,20200224,none,no_dose,COVDIAB,L2,0,0,0,151901.15
TEST,20200302,none,no_dose,COVDIAB,L2,0,0,0,152762.27
TEST,20200309,none,no_dose,COVDIAB,L2,0,0,0,152762.27
TEST,20200316,none,no_dose,COVDIAB,L2,0,0,0,152762.27
TEST,20200323,none,no_dose,COVDIAB,L2,0,0,0,152935.67
TEST,20200330,none,no_dose,COVDIAB,L2,0,0,0,153984.37
TEST,20200406,none,no_dose,COVDIAB,L2,0,0,0,153984.37
TEST,20200413,none,no_dose,COVDIAB,L2,0,0,0,153984.37
TEST,20200420,none,no_dose,COVDIAB,L2,0,0,0,155226.18
TEST,20200427,none,no_dose,COVDIAB,L2,1,42323.29,1071.53,235810.28
TEST,20200504,none,no_dose,COVDIAB,L2,0,0,0,156488.18
TEST,20200511,none,no_dose,COVDIAB,L2,0,0,0,157402.25
TEST,20200518,none,no_dose,COVDIAB,L2,0,0,0,157770.87
TEST,20200525,none,no_dose,COVDIAB,L2,0,0,0,157770.87
TEST,20200601,none,no_dose,COVDIAB,L2,0,0,0,157770.87
TEST,20200608,none,no_dose,COVDIAB,L2,0,0,0,157770.87
TEST,20200615,none,no_dose,COVDIAB,L2,0,0,0,157770.87
TEST,20200622,none,no_dose,COVDIAB,L2,0,0,0,158141.22
TEST,20200629,none,no_dose,COVDIAB,L2,0,0,0,159074.76
TEST,20200706,none,no_dose,COVDIAB,L2,0,0,0,160019.38
TEST,20200713,none,no_dose,COVDIAB,L2,0,0,0,163119.03
TEST,20200720,none,no_dose,COVDIAB,L2,0,0,0,164112.45
TEST,20200727,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200803,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200810,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200817,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200824,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200831,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200907,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200914,none,no_dose,COVDIAB,L2,0,0,0,164513.21
TEST,20200921,none,no_dose,COVDIAB,L2,1,45260.22,1145.89,252173.82
TEST,20200928,none,no_dose,COVDIAB,L2,0,0,0,169266.74
TEST,20201005,none,no_dose,COVDIAB,L2,0,0,0,170336.69
TEST,20201012,none,no_dose,COVDIAB,L2,0,0,0,170336.69
TEST,20201019,none,no_dose,COVDIAB,L2,0,0,0,170985.18
TEST,20201026,none,no_dose,COVDIAB,L2,0,0,0,172077.04
TEST,20201102,none,no_dose,COVDIAB,L2,0,0,0,173405.82
TEST,20201109,none,no_dose,COVDIAB,L2,0,0,0,173405.82
TEST,20201116,none,no_dose,COVDIAB,L2,0,0,0,173405.82
TEST,20201123,none,no_dose,COVDIAB,L2,0,0,0,173405.82
TEST,20201130,none,no_dose,COVDIAB,L2,0,0,0,176356.44
TEST,20201207,none,no_dose,COVDIAB,L2,0,0,0,179170.64
TEST,20201214,none,no_dose,COVDIAB,L2,0,0,0,179888.28
TEST,20201221,none,no_dose,COVDIAB,L2,0,0,0,179888.28
TEST,20201228,none,no_dose,COVDIAB,L2,0,0,0,179888.28
TEST,20210104,none,no_dose,COVDIAB,L2,0,0,0,183814.9
TEST,20210104,Pfizer,1,COVDIAB,L2,0,0,0,8421020.13
TEST,20210111,none,no_dose,COVDIAB,L2,0,0,0,188706.33
TEST,20210111,Pfizer,1,COVDIAB,L2,0,0,0,3849609.2
TEST,20210118,none,no_dose,COVDIAB,L2,0,0,0,190844.65
TEST,20210118,Pfizer,1,COVDIAB,L2,0,0,0,3849609.2
TEST,20210118,Moderna,1,COVDIAB,L2,0,0,0,44912107.35
TEST,20210125,none,no_dose,COVDIAB,L2,0,0,0,192480.46
TEST,20210125,Pfizer,1,COVDIAB,L2,0,0,0,5389452.88
TEST,20210125,Pfizer,2,COVDIAB,L2,0,0,0,13473632.21
TEST,20210125,Moderna,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVDIAB,L2,0,0,0,192480.46
TEST,20210201,Pfizer,2,COVDIAB,L2,0,0,0,5614013.42
TEST,20210201,Moderna,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,1,COVDIAB,L2,0,0,0,12248756.55
TEST,20210208,none,no_dose,COVDIAB,L2,0,0,0,192480.46
TEST,20210208,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210208,Moderna,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVDIAB,L2,0,0,0,193031.98
TEST,20210215,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210215,Moderna,1,COVDIAB,L2,0,0,0,33684080.52
TEST,20210215,Moderna,2,COVDIAB,L2,0,0,0,44912107.35
TEST,20210215,Pfizer,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVDIAB,L2,0,0,0,194424.71
TEST,20210222,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210222,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,1,COVDIAB,L2,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVDIAB,L2,1,52858.18,1338.25,294506.91
TEST,20210301,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210301,Pfizer,1,COVDIAB,L2,0,0,0,14970702.45
TEST,20210301,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVDIAB,L2,0,0,0,199609.37
TEST,20210308,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210308,Pfizer,1,COVDIAB,L2,0,0,0,7485351.23
TEST,20210308,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVDIAB,L2,0,0,0,200799.29
TEST,20210315,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210315,Moderna,1,COVDIAB,L2,0,0,0,134736322.06
TEST,20210315,Pfizer,1,COVDIAB,L2,0,0,0,6416015.34
TEST,20210315,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVDIAB,L2,0,0,0,215578.12
TEST,20210322,Pfizer,2,COVDIAB,L2,0,0,0,4812011.5
TEST,20210322,Moderna,1,COVDIAB,L2,0,0,0,4990234.15
TEST,20210322,Pfizer,1,COVDIAB,L2,0,0,0,3849609.2
TEST,20210322,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVDIAB,L2,0,0,0,244087.54
TEST,20210329,AstraZeneca,1,COVDIAB,L2,0,0,0,67368161.03
TEST,20210329,Pfizer,2,COVDIAB,L2,0,0,0,4082918.85
TEST,20210329,Pfizer,1,COVDIAB,L2,0,0,0,1952700.32
TEST,20210329,Moderna,1,COVDIAB,L2,0,0,0,2641888.67
TEST,20210329,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVDIAB,L2,0,0,0,280700.67
TEST,20210405,AstraZeneca,1,COVDIAB,L2,0,0,0,10364332.47
TEST,20210405,Pfizer,2,COVDIAB,L2,0,0,0,4646080.07
TEST,20210405,Pfizer,1,COVDIAB,L2,0,0,0,1161520.02
TEST,20210405,Moderna,1,COVDIAB,L2,0,0,0,2406005.75
TEST,20210405,Moderna,2,COVDIAB,L2,0,0,0,19248046.01
TEST,20210412,none,no_dose,COVDIAB,L2,0,0,0,316282.45
TEST,20210412,AstraZeneca,1,COVDIAB,L2,0,0,0,9624023
TEST,20210412,Pfizer,2,COVDIAB,L2,0,0,0,2866730.26
TEST,20210412,Pfizer,1,COVDIAB,L2,0,0,0,962402.3
TEST,20210412,Moderna,1,COVDIAB,L2,0,0,0,2283666.48
TEST,20210412,Moderna,2,COVDIAB,L2,0,0,0,14970702.45
TEST,20200106,none,no_dose,COVOBES,L2,0,0,0,8982421.47
TEST,20200113,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200120,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200127,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200203,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200210,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200217,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200224,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200302,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200309,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200316,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200323,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200330,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200406,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200413,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200420,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200427,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200504,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200511,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200518,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200525,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200601,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200608,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200615,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200622,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200629,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200706,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200713,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200720,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200727,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200803,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200810,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200817,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200824,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200831,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200907,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200914,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200921,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20200928,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201005,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201012,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201019,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201026,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201102,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201109,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201116,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201123,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201130,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201207,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201214,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201221,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20201228,none,no_dose,COVOBES,L2,0,0,0,9624023
TEST,20210104,none,no_dose,COVOBES,L2,0,0,0,10364332.47
TEST,20210104,Pfizer,1,COVOBES,L2,0,0,0,134736322.06
TEST,20210111,Pfizer,1,COVOBES,L2,0,0,0,19248046.01
TEST,20210111,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210118,Pfizer,1,COVOBES,L2,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,1,COVOBES,L2,0,0,0,33684080.52
TEST,20210125,Pfizer,2,COVOBES,L2,0,0,0,44912107.35
TEST,20210125,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210215,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210301,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210308,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210315,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210322,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210329,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210405,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210405,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20210412,Pfizer,2,COVOBES,L2,0,0,0,19248046.01
TEST,20210412,none,no_dose,COVOBES,L2,0,0,0,19248046.01
TEST,20200106,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200113,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200120,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200127,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200203,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200210,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200217,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200224,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200302,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200309,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200316,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200323,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200330,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200406,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200413,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200420,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200427,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200504,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200511,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200518,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200525,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200601,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200608,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200615,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200622,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200629,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200706,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200713,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200720,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200727,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200803,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200810,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200817,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200824,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200831,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200907,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200914,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200921,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200928,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201005,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201012,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201019,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201026,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201102,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201109,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201116,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201123,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201130,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201207,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201214,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201221,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20201228,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210104,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210111,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210125,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210201,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210222,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210301,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210308,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210315,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210322,none,no_dose,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVSICKLE,L2,0,0,0,44912107.35
TEST,20210329,Pfizer,1,COVSICKLE,L2,0,0,0,33684080.52
TEST,20210405,Pfizer,1,COVSICKLE,L2,0,0,0,19248046.01
TEST,20210412,Pfizer,1,COVSICKLE,L2,0,0,0,19248046.01
TEST,20200106,none,no_dose,IMMUNOSUPPR,L2,0,0,0,190574.71
TEST,20200113,none,no_dose,IMMUNOSUPPR,L2,0,0,0,192480.46
TEST,20200120,none,no_dose,IMMUNOSUPPR,L2,0,0,0,192480.46
TEST,20200127,none,no_dose,IMMUNOSUPPR,L2,0,0,0,192480.46
