datasource,week,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,20200203,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32026.7
TEST,20200210,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32141.3
TEST,20200217,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32218.15
TEST,20200224,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32303.12
TEST,20200302,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32404.12
TEST,20200309,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32505.75
TEST,20200316,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32568.61
TEST,20200323,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32576.48
TEST,20200330,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32639.61
TEST,20200406,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32742.73
TEST,20200413,none,no_dose,any_risk_factors,CAD_broad,0,0,0,32806.51
TEST,20200420,none,no_dose,any_risk_factors,CAD_broad,1,8925.95,225.99,49732.23
TEST,20200427,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33015.52
TEST,20200504,none,no_dose,any_risk_factors,CAD_broad,1,8958.79,226.82,49915.2
TEST,20200511,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33268.23
TEST,20200518,none,no_dose,any_risk_factors,CAD_broad,1,9056.53,229.29,50459.78
TEST,20200525,none,no_dose,any_risk_factors,CAD_broad,1,9058.78,229.35,50472.29
TEST,20200601,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33549.88
TEST,20200608,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33591.7
TEST,20200615,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33625.24
TEST,20200622,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33709.36
TEST,20200629,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33768.5
TEST,20200706,none,no_dose,any_risk_factors,CAD_broad,0,0,0,33810.87
TEST,20200713,none,no_dose,any_risk_factors,CAD_broad,1,9221.16,233.46,51376.99
TEST,20200720,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34240.49
TEST,20200727,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34249.19
TEST,20200803,none,no_dose,any_risk_factors,CAD_broad,1,9291.53,235.24,51769.09
TEST,20200810,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34310.24
TEST,20200817,none,no_dose,any_risk_factors,CAD_broad,1,9343.82,236.57,52060.44
TEST,20200824,none,no_dose,any_risk_factors,CAD_broad,1,9362.98,237.05,52167.21
TEST,20200831,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34618.79
TEST,20200907,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34672.24
TEST,20200914,none,no_dose,any_risk_factors,CAD_broad,1,9413.66,238.33,52449.56
TEST,20200921,none,no_dose,any_risk_factors,CAD_broad,0,0,0,34833.59
TEST,20200928,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35060.19
TEST,20201005,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35206.77
TEST,20201012,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35252.83
TEST,20201019,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35308.26
TEST,20201026,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35456.93
TEST,20201102,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35578.64
TEST,20201109,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35616.26
TEST,20201116,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35672.84
TEST,20201123,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35824.6
TEST,20201130,none,no_dose,any_risk_factors,CAD_broad,0,0,0,35968.05
TEST,20201207,none,no_dose,any_risk_factors,CAD_broad,0,0,0,36151.41
TEST,20201214,none,no_dose,any_risk_factors,CAD_broad,0,0,0,36180.54
TEST,20201221,none,no_dose,any_risk_factors,CAD_broad,0,0,0,36219.44
TEST,20201228,none,no_dose,any_risk_factors,CAD_broad,0,0,0,36395.55
TEST,20210104,none,no_dose,any_risk_factors,CAD_broad,0,0,0,36762.98
TEST,20210111,none,no_dose,any_risk_factors,CAD_broad,0,0,0,37137.91
TEST,20210118,none,no_dose,any_risk_factors,CAD_broad,0,0,0,37343.77
TEST,20210125,none,no_dose,any_risk_factors,CAD_broad,0,0,0,37478.81
TEST,20210201,none,no_dose,any_risk_factors,CAD_broad,0,0,0,37583.35
TEST,20210208,none,no_dose,any_risk_factors,CAD_broad,1,10271.37,260.05,57228.42
TEST,20210215,none,no_dose,any_risk_factors,CAD_broad,0,0,0,38158.12
TEST,20210222,none,no_dose,any_risk_factors,CAD_broad,0,0,0,38529.12
TEST,20210301,none,no_dose,any_risk_factors,CAD_broad,0,0,0,38907.4
TEST,20210308,none,no_dose,any_risk_factors,CAD_broad,0,0,0,40147.89
TEST,20210315,none,no_dose,any_risk_factors,CAD_broad,0,0,0,41623.83
TEST,20210322,none,no_dose,any_risk_factors,CAD_broad,0,0,0,43632.23
TEST,20210329,none,no_dose,any_risk_factors,CAD_broad,0,0,0,47143.57
TEST,20210405,none,no_dose,any_risk_factors,CAD_broad,0,0,0,52879.25
TEST,20210412,none,no_dose,any_risk_factors,CAD_broad,1,16026.77,405.76,89295.43
TEST,20210419,none,no_dose,any_risk_factors,CAD_broad,0,0,0,64528.89
TEST,20210426,none,no_dose,any_risk_factors,CAD_broad,0,0,0,70431.95
TEST,20210503,none,no_dose,any_risk_factors,CAD_broad,1,21397.19,541.73,119217.5
TEST,20210510,none,no_dose,any_risk_factors,CAD_broad,1,24464.17,619.38,136305.61
TEST,20210517,none,no_dose,any_risk_factors,CAD_broad,0,0,0,102461.08
TEST,20210524,none,no_dose,any_risk_factors,CAD_broad,0,0,0,117570.96
TEST,20210531,none,no_dose,any_risk_factors,CAD_broad,0,0,0,134065.99
TEST,20210607,none,no_dose,any_risk_factors,CAD_broad,0,0,0,163912.8
TEST,20210614,none,no_dose,any_risk_factors,CAD_broad,0,0,0,190305.54
TEST,20210621,none,no_dose,any_risk_factors,CAD_broad,0,0,0,208247.79
TEST,20210628,none,no_dose,any_risk_factors,CAD_broad,0,0,0,508438.95
TEST,20210315,Moderna,1,any_risk_factors,CAD_broad,0,0,0,8982421.47
TEST,20210322,Moderna,1,any_risk_factors,CAD_broad,0,0,0,2591083.12
TEST,20210329,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1236113.05
TEST,20210405,Moderna,1,any_risk_factors,CAD_broad,0,0,0,910380.55
TEST,20210412,Moderna,1,any_risk_factors,CAD_broad,0,0,0,874911.18
TEST,20210419,Moderna,1,any_risk_factors,CAD_broad,0,0,0,942212.04
TEST,20210419,Moderna,2,any_risk_factors,CAD_broad,0,0,0,2591083.12
TEST,20210426,Moderna,2,any_risk_factors,CAD_broad,0,0,0,1259217.96
TEST,20210503,Moderna,2,any_risk_factors,CAD_broad,0,0,0,1005494.94
TEST,20210510,Moderna,2,any_risk_factors,CAD_broad,0,0,0,852761.53
TEST,20210517,Moderna,2,any_risk_factors,CAD_broad,0,0,0,826603.2
TEST,20210524,Moderna,2,any_risk_factors,CAD_broad,0,0,0,761222.16
TEST,20210531,Moderna,2,any_risk_factors,CAD_broad,0,0,0,680486.48
TEST,20210607,Moderna,2,any_risk_factors,CAD_broad,0,0,0,609666.62
TEST,20210614,Moderna,2,any_risk_factors,CAD_broad,0,0,0,601501.44
TEST,20210621,Moderna,2,any_risk_factors,CAD_broad,0,0,0,583274.12
TEST,20210628,Moderna,2,any_risk_factors,CAD_broad,0,0,0,1360972.95
TEST,20210426,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1161520.02
TEST,20210503,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1086583.24
TEST,20210510,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1132238
TEST,20210517,Moderna,1,any_risk_factors,CAD_broad,0,0,0,998046.83
TEST,20210524,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1020729.71
TEST,20210531,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1020729.71
TEST,20210607,Moderna,1,any_risk_factors,CAD_broad,0,0,0,976350.16
TEST,20210614,Moderna,1,any_risk_factors,CAD_broad,0,0,0,922851.52
TEST,20210621,Moderna,1,any_risk_factors,CAD_broad,0,0,0,1013055.05
TEST,20210628,Moderna,1,any_risk_factors,CAD_broad,0,0,0,2363795.12
TEST,20210621,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,186874.23
TEST,20210628,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,453657.65
TEST,20210510,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,301423.54
TEST,20210517,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,284253.84
TEST,20210524,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,252315.21
TEST,20210531,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,267865.45
TEST,20210607,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,220157.39
TEST,20210614,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,193865.21
TEST,20210621,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,118710.42
TEST,20210628,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,267865.45
TEST,20210614,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,121713.03
TEST,20210215,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,44912107.35
TEST,20210222,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,11228026.84
TEST,20210301,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,7925666
TEST,20210308,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,4812011.5
TEST,20210315,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,3641522.22
TEST,20210322,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,2138671.78
TEST,20210329,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,1334022.99
TEST,20210405,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,716682.56
TEST,20210412,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,620904.71
TEST,20210419,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,573346.05
TEST,20210426,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,545491.18
TEST,20210503,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,441758.43
TEST,20210510,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,409532.89
TEST,20210517,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,375310.09
TEST,20210524,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,382773.64
TEST,20210531,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,389411.34
TEST,20210607,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,393965.85
TEST,20210614,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,430467.48
TEST,20210621,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,510364.86
TEST,20210628,AstraZeneca,1,any_risk_factors,CAD_broad,0,0,0,1548693.36
TEST,20210111,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,2994140.49
TEST,20210118,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,2929050.48
TEST,20210125,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,4646080.07
TEST,20210201,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,13473632.21
TEST,20210315,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,663725.72
TEST,20210322,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,559071.88
TEST,20210329,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,495354.13
TEST,20210405,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,379538.94
TEST,20210510,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,67368161.03
TEST,20210517,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,13473632.21
TEST,20210524,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,7091385.37
TEST,20210531,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,4491210.74
TEST,20210607,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,3742675.61
TEST,20210614,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,2323040.04
TEST,20210621,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,1259217.96
TEST,20210628,AstraZeneca,2,any_risk_factors,CAD_broad,0,0,0,1820761.11
TEST,20210201,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,4210510.06
TEST,20210208,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3849609.2
TEST,20210215,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3849609.2
TEST,20210222,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3849609.2
TEST,20210301,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3368408.05
TEST,20210308,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3208007.67
TEST,20210315,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,3062189.14
TEST,20210322,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,1981416.5
TEST,20210329,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,922851.52
TEST,20210405,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,593552.08
TEST,20210412,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,477788.38
TEST,20210419,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,345477.75
TEST,20210426,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,258115.56
TEST,20210503,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,194144.56
TEST,20210510,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,163912.8
TEST,20210517,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,149873.55
TEST,20210524,Pfizer,2,any_risk_factors,CAD_broad,1,37538.54,950.39,209151.36
TEST,20210531,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,122822.54
TEST,20210607,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,121823.08
TEST,20210607,J&J,1,any_risk_factors,CAD_broad,0,0,0,3545692.69
TEST,20210614,J&J,1,any_risk_factors,CAD_broad,0,0,0,2749720.86
TEST,20210621,J&J,1,any_risk_factors,CAD_broad,0,0,0,2749720.86
TEST,20210628,J&J,1,any_risk_factors,CAD_broad,0,0,0,6416015.34
TEST,20210531,J&J,1,any_risk_factors,CAD_broad,0,0,0,4491210.74
TEST,20210524,J&J,1,any_risk_factors,CAD_broad,0,0,0,6416015.34
TEST,20210308,Moderna,1,any_risk_factors,CAD_broad,0,0,0,44912107.35
TEST,20210104,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,7925666
TEST,20210412,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,268399.05
TEST,20210419,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,251373.74
TEST,20210426,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,257622.03
TEST,20210503,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,306218.91
TEST,20210412,Moderna,2,any_risk_factors,CAD_broad,0,0,0,5858100.96
TEST,20210125,Pfizer,2,any_risk_factors,CAD_broad,0,0,0,10364332.47
TEST,20210118,Moderna,1,any_risk_factors,CAD_broad,0,0,0,44912107.35
TEST,20210125,Moderna,1,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210201,Moderna,1,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210208,Moderna,1,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210215,Moderna,1,any_risk_factors,CAD_broad,0,0,0,33684080.52
TEST,20210215,Moderna,2,any_risk_factors,CAD_broad,0,0,0,44912107.35
TEST,20210222,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210301,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210308,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210315,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210322,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210329,Moderna,2,any_risk_factors,CAD_broad,0,0,0,19248046.01
TEST,20210405,Moderna,2,any_risk_factors,CAD_broad,0,0,0,14970702.45
TEST,20210426,J&J,1,any_risk_factors,CAD_broad,0,0,0,13473632.21
TEST,20210503,J&J,1,any_risk_factors,CAD_broad,0,0,0,9624023
TEST,20210510,J&J,1,any_risk_factors,CAD_broad,0,0,0,9624023
TEST,20210517,J&J,1,any_risk_factors,CAD_broad,0,0,0,9624023
TEST,20210301,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,3742675.61
TEST,20210308,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,1161520.02
TEST,20210208,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,14970702.45
TEST,20210215,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,9624023
TEST,20210222,Pfizer,1,any_risk_factors,CAD_broad,0,0,0,7485351.23
TEST,20200106,none,no_dose,CV,ARR_narrow,1,14206.53,359.68,79153.74
TEST,20200113,none,no_dose,CV,ARR_narrow,1,14357.31,363.5,79993.82
TEST,20200120,none,no_dose,CV,ARR_narrow,0,0,0,53171.4
TEST,20200127,none,no_dose,CV,ARR_narrow,0,0,0,53213.4
TEST,20200203,none,no_dose,CV,ARR_narrow,0,0,0,53318.69
TEST,20200210,none,no_dose,CV,ARR_narrow,0,0,0,53445.59
TEST,20200217,none,no_dose,CV,ARR_narrow,0,0,0,53551.8
TEST,20200224,none,no_dose,CV,ARR_narrow,0,0,0,53786.95
TEST,20200302,none,no_dose,CV,ARR_narrow,0,0,0,54067.54
TEST,20200309,none,no_dose,CV,ARR_narrow,2,29503.23,3572.98,106575.81
TEST,20200316,none,no_dose,CV,ARR_narrow,1,14859.64,376.21,82792.63
TEST,20200323,none,no_dose,CV,ARR_narrow,1,14871.74,376.52,82860.05
TEST,20200330,none,no_dose,CV,ARR_narrow,0,0,0,55197.18
TEST,20200406,none,no_dose,CV,ARR_narrow,0,0,0,55492.72
TEST,20200413,none,no_dose,CV,ARR_narrow,0,0,0,55676.17
TEST,20200420,none,no_dose,CV,ARR_narrow,0,0,0,55976.87
TEST,20200427,none,no_dose,CV,ARR_narrow,0,0,0,56116.75
TEST,20200504,none,no_dose,CV,ARR_narrow,0,0,0,56140.13
TEST,20200511,none,no_dose,CV,ARR_narrow,0,0,0,56375.03
TEST,20200518,none,no_dose,CV,ARR_narrow,0,0,0,56445.88
TEST,20200525,none,no_dose,CV,ARR_narrow,0,0,0,56445.88
TEST,20200601,none,no_dose,CV,ARR_narrow,0,0,0,56516.91
TEST,20200608,none,no_dose,CV,ARR_narrow,0,0,0,56611.9
TEST,20200615,none,no_dose,CV,ARR_narrow,0,0,0,56707.21
TEST,20200622,none,no_dose,CV,ARR_narrow,0,0,0,56898.78
TEST,20200629,none,no_dose,CV,ARR_narrow,0,0,0,56946.88
TEST,20200706,none,no_dose,CV,ARR_narrow,0,0,0,57043.32
TEST,20200713,none,no_dose,CV,ARR_narrow,0,0,0,57285.85
TEST,20200720,none,no_dose,CV,ARR_narrow,0,0,0,57604.24
TEST,20200727,none,no_dose,CV,ARR_narrow,0,0,0,57628.88
TEST,20200803,none,no_dose,CV,ARR_narrow,1,15642.4,396.03,87153.87
TEST,20200810,none,no_dose,CV,ARR_narrow,0,0,0,57801.94
TEST,20200817,none,no_dose,CV,ARR_narrow,0,0,0,58151.2
TEST,20200824,none,no_dose,CV,ARR_narrow,1,15811.69,400.32,88097.09
TEST,20200831,none,no_dose,CV,ARR_narrow,1,15894.26,402.41,88557.13
TEST,20200907,none,no_dose,CV,ARR_narrow,0,0,0,58683.07
TEST,20200914,none,no_dose,CV,ARR_narrow,0,0,0,58683.07
TEST,20200921,none,no_dose,CV,ARR_narrow,0,0,0,58888.25
TEST,20200928,none,no_dose,CV,ARR_narrow,0,0,0,59355.21
TEST,20201005,none,no_dose,CV,ARR_narrow,1,16154.36,408.99,90006.31
TEST,20201012,none,no_dose,CV,ARR_narrow,0,0,0,59776.54
TEST,20201019,none,no_dose,CV,ARR_narrow,0,0,0,59936.09
TEST,20201026,none,no_dose,CV,ARR_narrow,0,0,0,60365.74
TEST,20201102,none,no_dose,CV,ARR_narrow,1,16452.7,416.55,91668.59
TEST,20201109,none,no_dose,CV,ARR_narrow,1,16512.21,418.05,92000.12
TEST,20201116,none,no_dose,CV,ARR_narrow,0,0,0,61160.38
TEST,20201123,none,no_dose,CV,ARR_narrow,0,0,0,61299.51
TEST,20201130,none,no_dose,CV,ARR_narrow,1,16662.86,421.87,92839.54
TEST,20201207,none,no_dose,CV,ARR_narrow,0,0,0,61692.46
TEST,20201214,none,no_dose,CV,ARR_narrow,0,0,0,61692.46
TEST,20201221,none,no_dose,CV,ARR_narrow,0,0,0,61692.46
TEST,20201228,none,no_dose,CV,ARR_narrow,0,0,0,61834.02
TEST,20210104,none,no_dose,CV,ARR_narrow,1,16933.24,428.71,94345.98
TEST,20210111,none,no_dose,CV,ARR_narrow,0,0,0,63108.35
TEST,20210118,none,no_dose,CV,ARR_narrow,1,17115.75,433.33,95362.83
TEST,20210125,none,no_dose,CV,ARR_narrow,0,0,0,63315.94
TEST,20210201,none,no_dose,CV,ARR_narrow,0,0,0,63465.06
TEST,20210208,none,no_dose,CV,ARR_narrow,0,0,0,63977.36
TEST,20210215,none,no_dose,CV,ARR_narrow,0,0,0,64313.28
TEST,20210222,none,no_dose,CV,ARR_narrow,0,0,0,64745.95
TEST,20210301,none,no_dose,CV,ARR_narrow,0,0,0,65501.37
TEST,20210308,none,no_dose,CV,ARR_narrow,0,0,0,68290.08
TEST,20210315,none,no_dose,CV,ARR_narrow,0,0,0,71974.53
TEST,20210322,none,no_dose,CV,ARR_narrow,0,0,0,76208.33
TEST,20210329,none,no_dose,CV,ARR_narrow,0,0,0,82711.06
TEST,20210405,none,no_dose,CV,ARR_narrow,0,0,0,95018.56
TEST,20210412,none,no_dose,CV,ARR_narrow,0,0,0,110258.86
TEST,20210419,none,no_dose,CV,ARR_narrow,0,0,0,125452.81
TEST,20210426,none,no_dose,CV,ARR_narrow,0,0,0,141233.04
TEST,20210503,none,no_dose,CV,ARR_narrow,0,0,0,165523.74
TEST,20210510,none,no_dose,CV,ARR_narrow,0,0,0,193308.93
TEST,20210517,none,no_dose,CV,ARR_narrow,0,0,0,223814.49
TEST,20210524,none,no_dose,CV,ARR_narrow,0,0,0,261116.9
TEST,20210531,none,no_dose,CV,ARR_narrow,0,0,0,311169.34
TEST,20210607,none,no_dose,CV,ARR_narrow,0,0,0,398628.17
TEST,20210614,none,no_dose,CV,ARR_narrow,0,0,0,466215.65
TEST,20210517,Pfizer,1,CV,ARR_narrow,1,112039.88,2836.6,624246.24
TEST,20210524,Pfizer,1,CV,ARR_narrow,0,0,0,405832.3
TEST,20210531,Pfizer,1,CV,ARR_narrow,0,0,0,437455.59
TEST,20210607,Pfizer,1,CV,ARR_narrow,0,0,0,365139.08
TEST,20210614,Pfizer,1,CV,ARR_narrow,0,0,0,328625.18
TEST,20210621,Pfizer,1,CV,ARR_narrow,0,0,0,329428.66
TEST,20210628,Pfizer,1,CV,ARR_narrow,0,0,0,811664.59
TEST,20210614,Pfizer,2,CV,ARR_narrow,0,0,0,158887.17
TEST,20210621,Pfizer,2,CV,ARR_narrow,0,0,0,156306.64
TEST,20210628,Pfizer,2,CV,ARR_narrow,0,0,0,355504.81
TEST,20210621,none,no_dose,CV,ARR_narrow,0,0,0,493539.64
TEST,20210628,none,no_dose,CV,ARR_narrow,0,0,0,1203002.88
TEST,20210412,Moderna,1,CV,ARR_narrow,0,0,0,2323040.04
TEST,20210419,Moderna,1,CV,ARR_narrow,0,0,0,2694726.44
TEST,20210426,Moderna,1,CV,ARR_narrow,0,0,0,2749720.86
TEST,20210503,Moderna,1,CV,ARR_narrow,0,0,0,2363795.12
TEST,20210510,Moderna,2,CV,ARR_narrow,0,0,0,1924804.6
TEST,20210517,Moderna,2,CV,ARR_narrow,0,0,0,1924804.6
TEST,20210524,Moderna,2,CV,ARR_narrow,0,0,0,1705523.06
TEST,20210531,Moderna,2,CV,ARR_narrow,0,0,0,1374860.43
TEST,20210607,Moderna,2,CV,ARR_narrow,0,0,0,1203002.88
TEST,20210614,Moderna,2,CV,ARR_narrow,0,0,0,1203002.88
TEST,20210621,Moderna,2,CV,ARR_narrow,0,0,0,1132238
TEST,20210628,Moderna,2,CV,ARR_narrow,0,0,0,2641888.67
TEST,20210524,J&J,1,CV,ARR_narrow,0,0,0,6416015.34
TEST,20210531,J&J,1,CV,ARR_narrow,0,0,0,6416015.34
TEST,20210607,J&J,1,CV,ARR_narrow,0,0,0,6416015.34
TEST,20210614,J&J,1,CV,ARR_narrow,0,0,0,4812011.5
TEST,20210621,J&J,1,CV,ARR_narrow,0,0,0,4812011.5
TEST,20210628,J&J,1,CV,ARR_narrow,0,0,0,11228026.84
TEST,20210308,Moderna,1,CV,ARR_narrow,0,0,0,0
TEST,20210315,Moderna,1,CV,ARR_narrow,0,0,0,19248046.01
TEST,20210322,Moderna,1,CV,ARR_narrow,0,0,0,6416015.34
TEST,20210329,Moderna,1,CV,ARR_narrow,0,0,0,3454777.49
TEST,20210405,Moderna,1,CV,ARR_narrow,0,0,0,2449751.31
TEST,20210524,Moderna,1,CV,ARR_narrow,0,0,0,2323040.04
TEST,20210531,Moderna,1,CV,ARR_narrow,0,0,0,2449751.31
TEST,20210607,Moderna,1,CV,ARR_narrow,0,0,0,2406005.75
TEST,20210614,Moderna,1,CV,ARR_narrow,0,0,0,2406005.75
TEST,20210621,Moderna,1,CV,ARR_narrow,0,0,0,2749720.86
TEST,20210628,Moderna,1,CV,ARR_narrow,0,0,0,6416015.34
TEST,20210412,Pfizer,1,CV,ARR_narrow,0,0,0,352712.88
TEST,20210419,Pfizer,1,CV,ARR_narrow,0,0,0,309028.26
TEST,20210426,Pfizer,1,CV,ARR_narrow,0,0,0,323885.39
TEST,20210503,Pfizer,1,CV,ARR_narrow,0,0,0,376358.44
TEST,20210510,Pfizer,1,CV,ARR_narrow,0,0,0,423699.13
TEST,20210412,Moderna,2,CV,ARR_narrow,0,0,0,14970702.45
TEST,20210419,Moderna,2,CV,ARR_narrow,0,0,0,6736816.1
TEST,20210426,Moderna,2,CV,ARR_narrow,0,0,0,3454777.49
TEST,20210503,Moderna,2,CV,ARR_narrow,0,0,0,2406005.75
TEST,20210524,Pfizer,2,CV,ARR_narrow,0,0,0,176125.91
TEST,20210531,Pfizer,2,CV,ARR_narrow,0,0,0,160209.66
TEST,20210607,Pfizer,2,CV,ARR_narrow,0,0,0,159074.76
TEST,20210405,AstraZeneca,1,CV,ARR_narrow,0,0,0,1308119.63
TEST,20210412,AstraZeneca,1,CV,ARR_narrow,0,0,0,1069335.89
TEST,20210419,AstraZeneca,1,CV,ARR_narrow,0,0,0,1013055.05
TEST,20210426,AstraZeneca,1,CV,ARR_narrow,0,0,0,990708.25
TEST,20210503,AstraZeneca,1,CV,ARR_narrow,0,0,0,806804.32
TEST,20210510,AstraZeneca,1,CV,ARR_narrow,0,0,0,744399.57
TEST,20210517,AstraZeneca,1,CV,ARR_narrow,0,0,0,687430.21
TEST,20210524,AstraZeneca,1,CV,ARR_narrow,0,0,0,687430.21
TEST,20210531,AstraZeneca,1,CV,ARR_narrow,0,0,0,667011.5
TEST,20210607,AstraZeneca,1,CV,ARR_narrow,0,0,0,667011.5
TEST,20210614,AstraZeneca,1,CV,ARR_narrow,0,0,0,756945.63
TEST,20210621,AstraZeneca,1,CV,ARR_narrow,0,0,0,922851.52
