datasource,week,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,20210111,none,no_dose,30-39,L2,1,24382.51,617.31,135850.65
TEST,20210111,none,no_dose,25-29,L2,0,0,0,186874.23
TEST,20210111,none,no_dose,80+,L2,1,24897.75,630.36,138721.39
TEST,20210111,none,no_dose,60-69,L2,0,0,0,61271.63
TEST,20210111,Pfizer,1,40-49,L2,0,0,0,4082918.85
TEST,20210111,none,no_dose,5-11,L2,0,0,0,219440.26
TEST,20210111,none,no_dose,18-24,L2,0,0,0,229533.77
TEST,20210111,none,no_dose,0-4,L2,0,0,0,506527.53
TEST,20210111,Pfizer,1,50-59,L2,0,0,0,3454777.49
TEST,20210111,none,no_dose,12-17,L2,0,0,0,221970.88
TEST,20210111,Pfizer,1,30-39,L2,0,0,0,4346332.97
TEST,20210111,Pfizer,1,80+,L2,0,0,0,4812011.5
TEST,20210111,Pfizer,1,60-69,L2,0,0,0,3849609.2
TEST,20210111,Pfizer,1,18-24,L2,0,0,0,16842040.26
TEST,20210111,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,20210111,Pfizer,1,25-29,L2,0,0,0,19248046.01
TEST,20210118,none,no_dose,50-59,L2,1,14301.1,362.07,79680.61
TEST,20210118,none,no_dose,40-49,L2,0,0,0,60582.88
TEST,20210118,none,no_dose,70-79,L2,0,0,0,82965.72
TEST,20210118,none,no_dose,30-39,L2,0,0,0,91038.06
TEST,20210118,none,no_dose,25-29,L2,0,0,0,186874.23
TEST,20210118,none,no_dose,80+,L2,0,0,0,92602.28
TEST,20210118,none,no_dose,60-69,L2,0,0,0,62176.43
TEST,20210118,Pfizer,1,40-49,L2,0,0,0,1871337.81
TEST,20210118,none,no_dose,5-11,L2,0,0,0,223443.32
TEST,20210118,none,no_dose,18-24,L2,0,0,0,231904.17
TEST,20210118,none,no_dose,0-4,L2,0,0,0,508438.95
TEST,20210118,Pfizer,1,50-59,L2,0,0,0,2641888.67
TEST,20210118,none,no_dose,12-17,L2,0,0,0,226067.65
TEST,20210118,Pfizer,1,60-69,L2,0,0,0,2591083.12
TEST,20210118,Pfizer,1,30-39,L2,0,0,0,4210510.06
TEST,20210118,Pfizer,1,80+,L2,0,0,0,5389452.88
TEST,20210118,Pfizer,1,18-24,L2,0,0,0,9624023
TEST,20210118,Moderna,1,30-39,L2,0,0,0,33684080.52
TEST,20210118,Moderna,1,50-59,L2,0,0,0,26947264.41
TEST,20210118,Pfizer,2,60-69,L2,0,0,0,134736322.06
TEST,20210118,Moderna,1,60-69,L2,0,0,0,44912107.35
TEST,20210118,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,20210118,Pfizer,1,25-29,L2,0,0,0,19248046.01
TEST,20210125,none,no_dose,50-59,L2,0,0,0,53171.4
TEST,20210125,none,no_dose,40-49,L2,0,0,0,60884.01
TEST,20210125,none,no_dose,70-79,L2,0,0,0,82965.72
TEST,20210125,none,no_dose,30-39,L2,0,0,0,91222.97
TEST,20210125,none,no_dose,25-29,L2,0,0,0,186874.23
TEST,20210125,none,no_dose,80+,L2,0,0,0,92985.73
TEST,20210125,none,no_dose,60-69,L2,0,0,0,62493.66
TEST,20210125,Pfizer,1,40-49,L2,0,0,0,1981416.5
TEST,20210125,none,no_dose,5-11,L2,0,0,0,224935.43
TEST,20210125,none,no_dose,18-24,L2,0,0,0,231904.17
TEST,20210125,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210125,Pfizer,1,50-59,L2,0,0,0,3368408.05
TEST,20210125,Pfizer,2,50-59,L2,0,0,0,8421020.13
TEST,20210125,none,no_dose,12-17,L2,0,0,0,226447.6
TEST,20210125,Pfizer,1,60-69,L2,0,0,0,3368408.05
TEST,20210125,Pfizer,1,30-39,L2,0,0,0,6416015.34
TEST,20210125,Pfizer,2,30-39,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,1,18-24,L2,0,0,0,10364332.47
TEST,20210125,Pfizer,2,18-24,L2,0,0,0,134736322.06
TEST,20210125,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,2,60-69,L2,0,0,0,8421020.13
TEST,20210125,Pfizer,2,40-49,L2,0,0,0,14970702.45
TEST,20210125,Moderna,1,50-59,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,1,80+,L2,0,0,0,7925666
TEST,20210125,Pfizer,2,80+,L2,0,0,0,33684080.52
TEST,20210125,Moderna,1,60-69,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,20210125,Pfizer,1,25-29,L2,0,0,0,67368161.03
TEST,20210125,Pfizer,2,25-29,L2,0,0,0,26947264.41
TEST,20210201,none,no_dose,50-59,L2,0,0,0,53594.4
TEST,20210201,none,no_dose,40-49,L2,0,0,0,60911.54
TEST,20210201,none,no_dose,70-79,L2,0,0,0,83273.38
TEST,20210201,none,no_dose,30-39,L2,0,0,0,91284.77
TEST,20210201,none,no_dose,25-29,L2,0,0,0,186874.23
TEST,20210201,none,no_dose,80+,L2,1,25224.45,638.63,140541.63
TEST,20210201,none,no_dose,60-69,L2,0,0,0,62609.82
TEST,20210201,Pfizer,1,40-49,L2,0,0,0,2929050.48
TEST,20210201,Pfizer,2,40-49,L2,0,0,0,4346332.97
TEST,20210201,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210201,none,no_dose,18-24,L2,0,0,0,231904.17
TEST,20210201,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210201,Pfizer,2,50-59,L2,0,0,0,4082918.85
TEST,20210201,none,no_dose,12-17,L2,0,0,0,229143.4
TEST,20210201,Pfizer,1,60-69,L2,0,0,0,5614013.42
TEST,20210201,Pfizer,2,30-39,L2,0,0,0,7485351.23
TEST,20210201,Pfizer,2,60-69,L2,0,0,0,4210510.06
TEST,20210201,Pfizer,1,50-59,L2,0,0,0,4646080.07
TEST,20210201,Pfizer,2,18-24,L2,0,0,0,19248046.01
TEST,20210201,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,1,30-39,L2,0,0,0,13473632.21
TEST,20210201,Moderna,1,50-59,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210201,Moderna,1,60-69,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,1,70-79,L2,0,0,0,33684080.52
TEST,20210201,Pfizer,2,70-79,L2,0,0,0,44912107.35
TEST,20210201,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,1,80+,L2,0,0,0,19248046.01
TEST,20210201,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,20210208,none,no_dose,50-59,L2,2,29431.91,3564.34,106318.18
TEST,20210208,none,no_dose,40-49,L2,0,0,0,61271.63
TEST,20210208,none,no_dose,70-79,L2,0,0,0,84052.6
TEST,20210208,none,no_dose,30-39,L2,0,0,0,91970.19
TEST,20210208,none,no_dose,25-29,L2,0,0,0,187655.04
TEST,20210208,none,no_dose,80+,L2,0,0,0,93827.52
TEST,20210208,none,no_dose,60-69,L2,0,0,0,63108.35
TEST,20210208,Pfizer,2,40-49,L2,0,0,0,2072866.49
TEST,20210208,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210208,none,no_dose,18-24,L2,0,0,0,234732.27
TEST,20210208,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210208,Pfizer,2,50-59,L2,0,0,0,2929050.48
TEST,20210208,none,no_dose,12-17,L2,0,0,0,229143.4
TEST,20210208,Pfizer,2,60-69,L2,0,0,0,2591083.12
TEST,20210208,Pfizer,1,40-49,L2,0,0,0,10364332.47
TEST,20210208,Pfizer,2,30-39,L2,0,0,0,6416015.34
TEST,20210208,AstraZeneca,1,50-59,L2,0,0,0,33684080.52
TEST,20210208,Pfizer,1,50-59,L2,0,0,0,4812011.5
TEST,20210208,Pfizer,1,60-69,L2,0,0,0,7485351.23
TEST,20210208,Pfizer,2,18-24,L2,0,0,0,9624023
TEST,20210208,Moderna,1,30-39,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,1,30-39,L2,0,0,0,11228026.84
TEST,20210208,AstraZeneca,1,25-29,L2,0,0,0,44912107.35
TEST,20210208,Moderna,1,50-59,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210208,Moderna,1,60-69,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,2,70-79,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210208,Pfizer,1,80+,L2,0,0,0,19248046.01
TEST,20210215,none,no_dose,50-59,L2,1,15068.07,381.49,83953.91
TEST,20210215,none,no_dose,40-49,L2,0,0,0,63019.8
TEST,20210215,none,no_dose,70-79,L2,0,0,0,84262.87
TEST,20210215,none,no_dose,30-39,L2,0,0,0,93049.95
TEST,20210215,none,no_dose,25-29,L2,0,0,0,190037.13
TEST,20210215,none,no_dose,80+,L2,0,0,0,94287.14
TEST,20210215,none,no_dose,60-69,L2,1,17180.15,434.96,95721.67
TEST,20210215,Pfizer,2,40-49,L2,0,0,0,1924804.6
TEST,20210215,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210215,none,no_dose,18-24,L2,0,0,0,235965.54
TEST,20210215,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210215,Pfizer,2,50-59,L2,0,0,0,2749720.86
TEST,20210215,none,no_dose,12-17,L2,0,0,0,229143.4
TEST,20210215,Pfizer,2,60-69,L2,0,0,0,2406005.75
TEST,20210215,AstraZeneca,1,40-49,L2,0,0,0,7091385.37
TEST,20210215,AstraZeneca,1,30-39,L2,0,0,0,13473632.21
TEST,20210215,AstraZeneca,1,50-59,L2,0,0,0,3849609.2
TEST,20210215,Pfizer,2,30-39,L2,0,0,0,6416015.34
TEST,20210215,Pfizer,1,50-59,L2,0,0,0,3962833
TEST,20210215,Pfizer,2,18-24,L2,0,0,0,9624023
TEST,20210215,Moderna,1,30-39,L2,0,0,0,134736322.06
TEST,20210215,Moderna,2,30-39,L2,0,0,0,22456053.68
TEST,20210215,Pfizer,1,30-39,L2,0,0,0,9624023
TEST,20210215,AstraZeneca,1,25-29,L2,0,0,0,11228026.84
TEST,20210215,Pfizer,1,40-49,L2,0,0,0,4812011.5
TEST,20210215,Pfizer,1,70-79,L2,0,0,0,33684080.52
TEST,20210215,Moderna,1,50-59,L2,0,0,0,19248046.01
TEST,20210215,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210215,Pfizer,1,60-69,L2,0,0,0,6416015.34
TEST,20210215,Moderna,1,60-69,L2,0,0,0,33684080.52
TEST,20210215,Moderna,2,60-69,L2,0,0,0,44912107.35
TEST,20210215,Pfizer,2,70-79,L2,0,0,0,19248046.01
TEST,20210215,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210215,Pfizer,1,80+,L2,0,0,0,19248046.01
TEST,20210222,none,no_dose,50-59,L2,0,0,0,56683.35
TEST,20210222,none,no_dose,40-49,L2,0,0,0,65027.18
TEST,20210222,none,no_dose,70-79,L2,0,0,0,84580.24
TEST,20210222,none,no_dose,30-39,L2,0,0,0,93958.38
TEST,20210222,none,no_dose,25-29,L2,0,0,0,193031.98
TEST,20210222,none,no_dose,80+,L2,0,0,0,95829.53
TEST,20210222,none,no_dose,60-69,L2,0,0,0,64405.51
TEST,20210222,Pfizer,2,40-49,L2,0,0,0,1924804.6
TEST,20210222,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210222,none,no_dose,18-24,L2,0,0,0,241030.99
TEST,20210222,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210222,Pfizer,2,50-59,L2,0,0,0,2591083.12
TEST,20210222,none,no_dose,12-17,L2,0,0,0,230318.5
TEST,20210222,Pfizer,1,80+,L2,0,0,0,8982421.47
TEST,20210222,Pfizer,1,25-29,L2,0,0,0,22456053.68
TEST,20210222,Pfizer,2,60-69,L2,0,0,0,2363795.12
TEST,20210222,AstraZeneca,1,40-49,L2,0,0,0,2694726.44
TEST,20210222,AstraZeneca,1,50-59,L2,0,0,0,3208007.67
TEST,20210222,Pfizer,2,30-39,L2,0,0,0,6416015.34
TEST,20210222,Pfizer,1,50-59,L2,0,0,0,3454777.49
TEST,20210222,Pfizer,2,18-24,L2,0,0,0,9624023
TEST,20210222,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,1,30-39,L2,0,0,0,6736816.1
TEST,20210222,AstraZeneca,1,25-29,L2,0,0,0,7925666
TEST,20210222,Pfizer,1,60-69,L2,0,0,0,4210510.06
TEST,20210222,Pfizer,1,40-49,L2,0,0,0,2866730.26
TEST,20210222,AstraZeneca,1,30-39,L2,0,0,0,16842040.26
TEST,20210222,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,20210222,Moderna,1,60-69,L2,0,0,0,26947264.41
TEST,20210222,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210222,Moderna,2,60-69,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,2,70-79,L2,0,0,0,19248046.01
TEST,20210222,Pfizer,1,18-24,L2,0,0,0,134736322.06
TEST,20210222,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210222,Moderna,1,40-49,L2,0,0,0,26947264.41
TEST,20210301,none,no_dose,50-59,L2,1,15629.01,395.69,87079.28
TEST,20210301,none,no_dose,40-49,L2,1,17983.75,455.31,100199.05
TEST,20210301,none,no_dose,70-79,L2,0,0,0,85168.35
TEST,20210301,none,no_dose,30-39,L2,0,0,0,95085.62
TEST,20210301,none,no_dose,25-29,L2,0,0,0,198433.46
TEST,20210301,none,no_dose,80+,L2,0,0,0,99216.73
TEST,20210301,none,no_dose,60-69,L2,0,0,0,64621.74
TEST,20210301,Pfizer,2,40-49,L2,0,0,0,1924804.6
TEST,20210301,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210301,none,no_dose,18-24,L2,0,0,0,243646.15
TEST,20210301,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210301,Pfizer,2,50-59,L2,0,0,0,2208792.16
TEST,20210301,none,no_dose,12-17,L2,0,0,0,234732.27
TEST,20210301,Pfizer,1,80+,L2,0,0,0,2406005.75
TEST,20210301,Pfizer,1,25-29,L2,0,0,0,6416015.34
TEST,20210301,Pfizer,2,60-69,L2,0,0,0,1796484.29
TEST,20210301,AstraZeneca,1,40-49,L2,0,0,0,1727388.74
TEST,20210301,AstraZeneca,1,50-59,L2,0,0,0,1727388.74
TEST,20210301,Pfizer,2,30-39,L2,0,0,0,5614013.42
TEST,20210301,Pfizer,1,50-59,L2,0,0,0,4491210.74
TEST,20210301,Pfizer,2,18-24,L2,0,0,0,9624023
TEST,20210301,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210301,Pfizer,1,30-39,L2,0,0,0,7485351.23
TEST,20210301,AstraZeneca,1,25-29,L2,0,0,0,6416015.34
TEST,20210301,Pfizer,1,60-69,L2,0,0,0,8421020.13
TEST,20210301,Pfizer,1,40-49,L2,0,0,0,2641888.67
TEST,20210301,AstraZeneca,1,30-39,L2,0,0,0,7485351.23
TEST,20210301,Pfizer,1,70-79,L2,0,0,0,19248046.01
TEST,20210301,Moderna,1,60-69,L2,0,0,0,19248046.01
TEST,20210301,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210301,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210301,Moderna,2,60-69,L2,0,0,0,19248046.01
TEST,20210301,Pfizer,2,70-79,L2,0,0,0,19248046.01
TEST,20210301,AstraZeneca,1,60-69,L2,0,0,0,134736322.06
TEST,20210301,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,20210301,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210301,Moderna,1,40-49,L2,0,0,0,19248046.01
TEST,20210308,none,no_dose,50-59,L2,0,0,0,59172.74
TEST,20210308,none,no_dose,40-49,L2,0,0,0,67033
TEST,20210308,none,no_dose,70-79,L2,0,0,0,85546.87
TEST,20210308,none,no_dose,30-39,L2,0,0,0,95829.53
TEST,20210308,none,no_dose,25-29,L2,0,0,0,198433.46
TEST,20210308,none,no_dose,80+,L2,0,0,0,111444.44
TEST,20210308,none,no_dose,60-69,L2,0,0,0,65090.01
TEST,20210308,Pfizer,2,40-49,L2,0,0,0,1663411.38
TEST,20210308,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210308,none,no_dose,18-24,L2,0,0,0,243646.15
TEST,20210308,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210308,AstraZeneca,1,50-59,L2,0,0,0,1132238
TEST,20210308,Pfizer,2,50-59,L2,0,0,0,1897694.68
TEST,20210308,none,no_dose,12-17,L2,0,0,0,237211.83
TEST,20210308,Pfizer,1,80+,L2,0,0,0,670329.96
TEST,20210308,Pfizer,1,25-29,L2,0,0,0,6416015.34
TEST,20210308,Pfizer,2,60-69,L2,0,0,0,1749822.36
TEST,20210308,AstraZeneca,1,40-49,L2,0,0,0,1604003.83
TEST,20210308,Pfizer,2,30-39,L2,0,0,0,4812011.5
TEST,20210308,Pfizer,1,50-59,L2,0,0,0,5182166.23
TEST,20210308,Pfizer,2,18-24,L2,0,0,0,9624023
TEST,20210308,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210308,Pfizer,1,30-39,L2,0,0,0,6736816.1
TEST,20210308,AstraZeneca,1,25-29,L2,0,0,0,6416015.34
TEST,20210308,Pfizer,1,60-69,L2,0,0,0,9624023
TEST,20210308,Pfizer,1,40-49,L2,0,0,0,2994140.49
TEST,20210308,Pfizer,1,70-79,L2,0,0,0,22456053.68
TEST,20210308,AstraZeneca,1,30-39,L2,0,0,0,6416015.34
TEST,20210308,Pfizer,2,70-79,L2,0,0,0,12248756.55
TEST,20210308,Moderna,1,60-69,L2,0,0,0,19248046.01
TEST,20210308,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210308,Pfizer,2,80+,L2,0,0,0,9624023
TEST,20210308,Moderna,2,60-69,L2,0,0,0,19248046.01
TEST,20210308,AstraZeneca,1,60-69,L2,0,0,0,16842040.26
TEST,20210308,Moderna,1,50-59,L2,0,0,0,44912107.35
TEST,20210308,Pfizer,1,18-24,L2,0,0,0,19248046.01
TEST,20210308,Pfizer,2,25-29,L2,0,0,0,19248046.01
TEST,20210308,Moderna,1,40-49,L2,0,0,0,19248046.01
TEST,20210315,none,no_dose,50-59,L2,0,0,0,59776.54
TEST,20210315,none,no_dose,40-49,L2,0,0,0,67638.72
TEST,20210315,none,no_dose,70-79,L2,0,0,0,86535.85
TEST,20210315,none,no_dose,30-39,L2,0,0,0,96723.85
TEST,20210315,none,no_dose,25-29,L2,0,0,0,198726.14
TEST,20210315,none,no_dose,80+,L2,0,0,0,129928.95
TEST,20210315,none,no_dose,60-69,L2,0,0,0,66079.61
TEST,20210315,Pfizer,2,40-49,L2,0,0,0,1320944.33
TEST,20210315,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210315,none,no_dose,18-24,L2,0,0,0,243646.15
TEST,20210315,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210315,AstraZeneca,1,50-59,L2,0,0,0,1069335.89
TEST,20210315,Pfizer,2,50-59,L2,0,0,0,1749822.36
TEST,20210315,AstraZeneca,1,70-79,L2,0,0,0,26947264.41
TEST,20210315,Moderna,1,50-59,L2,0,0,0,13473632.21
TEST,20210315,none,no_dose,12-17,L2,0,0,0,237630.2
TEST,20210315,Pfizer,1,80+,L2,0,0,0,371174.44
TEST,20210315,Pfizer,1,25-29,L2,0,0,0,7925666
TEST,20210315,Pfizer,2,60-69,L2,0,0,0,1548693.36
TEST,20210315,Moderna,1,25-29,L2,0,0,0,134736322.06
TEST,20210315,AstraZeneca,1,40-49,L2,0,0,0,1480618.92
TEST,20210315,Moderna,1,40-49,L2,0,0,0,19248046.01
TEST,20210315,Pfizer,2,30-39,L2,0,0,0,4812011.5
TEST,20210315,Pfizer,1,50-59,L2,0,0,0,5389452.88
TEST,20210315,Pfizer,2,18-24,L2,0,0,0,8421020.13
TEST,20210315,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210315,Pfizer,1,30-39,L2,0,0,0,6416015.34
TEST,20210315,AstraZeneca,1,25-29,L2,0,0,0,6416015.34
TEST,20210315,Pfizer,2,25-29,L2,0,0,0,12248756.55
TEST,20210315,Pfizer,1,70-79,L2,0,0,0,14970702.45
TEST,20210315,AstraZeneca,1,30-39,L2,0,0,0,6416015.34
TEST,20210315,Pfizer,2,70-79,L2,0,0,0,9624023
TEST,20210315,Moderna,1,60-69,L2,0,0,0,10364332.47
TEST,20210315,Moderna,2,60-69,L2,0,0,0,16842040.26
TEST,20210315,Pfizer,1,40-49,L2,0,0,0,4990234.15
TEST,20210315,Pfizer,1,60-69,L2,0,0,0,33684080.52
TEST,20210315,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210315,Pfizer,2,80+,L2,0,0,0,8421020.13
TEST,20210315,AstraZeneca,1,60-69,L2,0,0,0,6736816.1
TEST,20210315,Pfizer,1,18-24,L2,0,0,0,26947264.41
TEST,20210315,Moderna,2,40-49,L2,0,0,0,134736322.06
TEST,20210322,none,no_dose,50-59,L2,0,0,0,59962.76
TEST,20210322,none,no_dose,40-49,L2,0,0,0,68954.11
TEST,20210322,none,no_dose,70-79,L2,0,0,0,91470.69
TEST,20210322,none,no_dose,30-39,L2,0,0,0,96932.61
TEST,20210322,none,no_dose,25-29,L2,0,0,0,200500.48
TEST,20210322,none,no_dose,80+,L2,0,0,0,141233.04
TEST,20210322,Pfizer,1,80+,L2,0,0,0,341104.61
TEST,20210322,none,no_dose,60-69,L2,0,0,0,66668.15
TEST,20210322,Pfizer,2,40-49,L2,0,0,0,1236113.05
TEST,20210322,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210322,AstraZeneca,1,70-79,L2,0,0,0,2208792.16
TEST,20210322,Moderna,1,60-69,L2,0,0,0,5858100.96
TEST,20210322,none,no_dose,18-24,L2,0,0,0,243646.15
TEST,20210322,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210322,AstraZeneca,1,50-59,L2,0,0,0,1069335.89
TEST,20210322,Pfizer,2,50-59,L2,0,0,0,1749822.36
TEST,20210322,Moderna,1,50-59,L2,0,0,0,9624023
TEST,20210322,none,no_dose,12-17,L2,0,0,0,237630.2
TEST,20210322,Pfizer,2,80+,L2,0,0,0,2208792.16
TEST,20210322,Pfizer,1,25-29,L2,0,0,0,9624023
TEST,20210322,Pfizer,2,60-69,L2,0,0,0,1480618.92
TEST,20210322,Moderna,1,25-29,L2,0,0,0,19248046.01
TEST,20210322,AstraZeneca,1,40-49,L2,0,0,0,1480618.92
TEST,20210322,Moderna,1,40-49,L2,0,0,0,9624023
TEST,20210322,Pfizer,2,30-39,L2,0,0,0,4812011.5
TEST,20210322,Moderna,1,80+,L2,0,0,0,33684080.52
TEST,20210322,Pfizer,1,50-59,L2,0,0,0,4812011.5
TEST,20210322,Pfizer,2,18-24,L2,0,0,0,6416015.34
TEST,20210322,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210322,Pfizer,1,30-39,L2,0,0,0,6416015.34
TEST,20210322,AstraZeneca,1,25-29,L2,0,0,0,6416015.34
TEST,20210322,Pfizer,2,25-29,L2,0,0,0,9624023
TEST,20210322,Pfizer,1,70-79,L2,0,0,0,12248756.55
TEST,20210322,AstraZeneca,1,30-39,L2,0,0,0,6416015.34
TEST,20210322,Moderna,1,70-79,L2,0,0,0,19248046.01
TEST,20210322,Pfizer,2,70-79,L2,0,0,0,9624023
TEST,20210322,Moderna,2,60-69,L2,0,0,0,9624023
TEST,20210322,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210322,Pfizer,1,40-49,L2,0,0,0,4346332.97
TEST,20210322,AstraZeneca,1,60-69,L2,0,0,0,6416015.34
TEST,20210322,Moderna,2,40-49,L2,0,0,0,19248046.01
TEST,20210329,none,no_dose,50-59,L2,0,0,0,60123.3
TEST,20210329,none,no_dose,40-49,L2,0,0,0,69703.22
TEST,20210329,none,no_dose,70-79,L2,0,0,0,103404.7
TEST,20210329,none,no_dose,30-39,L2,0,0,0,97352.83
TEST,20210329,none,no_dose,25-29,L2,0,0,0,200500.48
TEST,20210329,none,no_dose,80+,L2,0,0,0,169266.74
TEST,20210329,Pfizer,1,80+,L2,0,0,0,337685.02
TEST,20210329,none,no_dose,60-69,L2,0,0,0,68359.37
TEST,20210329,Pfizer,2,40-49,L2,0,0,0,1203002.88
TEST,20210329,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210329,AstraZeneca,1,70-79,L2,0,0,0,765547.28
TEST,20210329,Moderna,1,60-69,L2,0,0,0,2283666.48
TEST,20210329,none,no_dose,18-24,L2,0,0,0,243646.15
TEST,20210329,none,no_dose,0-4,L2,0,0,0,520217.46
TEST,20210329,AstraZeneca,1,50-59,L2,0,0,0,1069335.89
TEST,20210329,Pfizer,2,50-59,L2,0,0,0,1749822.36
TEST,20210329,Moderna,1,50-59,L2,0,0,0,6736816.1
TEST,20210329,none,no_dose,12-17,L2,0,0,0,238050.04
TEST,20210329,Pfizer,2,80+,L2,0,0,0,663725.72
TEST,20210329,Pfizer,1,25-29,L2,0,0,0,9624023
TEST,20210329,Pfizer,2,60-69,L2,0,0,0,1513891.26
TEST,20210329,Moderna,1,25-29,L2,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,40-49,L2,0,0,0,1374860.43
TEST,20210329,Moderna,1,70-79,L2,0,0,0,3454777.49
TEST,20210329,Moderna,1,40-49,L2,0,0,0,7925666
TEST,20210329,Pfizer,2,30-39,L2,0,0,0,4210510.06
TEST,20210329,Moderna,1,80+,L2,0,0,0,19248046.01
TEST,20210329,Pfizer,1,50-59,L2,0,0,0,4812011.5
TEST,20210329,Pfizer,2,18-24,L2,0,0,0,8421020.13
TEST,20210329,Moderna,2,30-39,L2,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,60-69,L2,0,0,0,4491210.74
TEST,20210329,Pfizer,1,70-79,L2,0,0,0,6736816.1
TEST,20210329,Pfizer,1,30-39,L2,0,0,0,7925666
TEST,20210329,AstraZeneca,1,25-29,L2,0,0,0,6736816.1
TEST,20210329,Pfizer,2,25-29,L2,0,0,0,9624023
TEST,20210329,Pfizer,2,70-79,L2,0,0,0,8982421.47
TEST,20210329,AstraZeneca,1,30-39,L2,0,0,0,6416015.34
TEST,20210329,Moderna,2,60-69,L2,0,0,0,9624023
TEST,20210329,Moderna,2,50-59,L2,0,0,0,19248046.01
TEST,20210329,Pfizer,1,40-49,L2,0,0,0,4812011.5
TEST,20210329,Moderna,2,40-49,L2,0,0,0,19248046.01
TEST,20210405,none,no_dose,50-59,L2,0,0,0,61021.88
TEST,20210405,none,no_dose,40-49,L2,0,0,0,70395.15
TEST,20210405,none,no_dose,70-79,L2,0,0,0,123838.53
TEST,20210405,none,no_dose,30-39,L2,0,0,0,97847.73
TEST,20210405,none,no_dose,25-29,L2,0,0,0,200799.29
TEST,20210405,none,no_dose,80+,L2,0,0,0,229533.77
TEST,20210405,Pfizer,1,80+,L2,0,0,0,292905.05
TEST,20210405,Pfizer,2,80+,L2,0,0,0,391675.35
TEST,20210405,none,no_dose,60-69,L2,0,0,0,71897.72
TEST,20210405,Pfizer,2,40-49,L2,0,0,0,1141833.24
TEST,20210405,none,no_dose,5-11,L2,0,0,0,226447.6
TEST,20210405,AstraZeneca,1,70-79,L2,0,0,0,396283.3
TEST,20210405,Moderna,1,60-69,L2,0,0,0,1705523.06
TEST,20210405,none,no_dose,18-24,L2,0,0,0,246318.69
