DAP,AESI,Vaccine & dose,Days since vaccination,Ageband,Sex,Cases,Person days,IR narrow,LL narrow,UL narrow,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_DEATH,lb_DEATH,ub_DEATH
TEST,HF_narrow,Moderna dose 2,112-118,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,HF_narrow,Moderna dose 2,112-118,0-59,Male,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,HF_narrow,Moderna dose 2,112-118,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Moderna dose 2,119-125,0-59,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Moderna dose 2,119-125,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,HF_narrow,Moderna dose 2,119-125,0-59,Male,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,HF_narrow,Moderna dose 2,119-125,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Moderna dose 2,126-132,0-59,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Moderna dose 2,126-132,60+,Female,0,6,0,0,22456053.68,6,6,6,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
TEST,HF_narrow,Moderna dose 2,126-132,0-59,Male,0,3,0,0,44912107.35,3,3,3,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
TEST,HF_narrow,Moderna dose 2,126-132,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Pfizer dose 2,0-6,0-59,Female,0,344,0,0,391675.35,344,306,344,0,0,0,0,0,391675.35,0,0,440314.78,0,0,391675.35
TEST,HF_narrow,Pfizer dose 2,0-6,60+,Female,0,1004,0,0,134199.52,1042,308,1042,0,0,0,0,0,129305.49,0,0,437455.59,0,0,129305.49
TEST,HF_narrow,Pfizer dose 2,0-6,0-59,Male,0,122,0,0,1104396.08,122,97,122,0,0,0,0,0,1104396.08,0,0,1389034.25,0,0,1104396.08
TEST,HF_narrow,Pfizer dose 2,0-6,60+,Male,0,885,0,0,152244.43,899,236,899,0,0,0,0,0,149873.55,0,0,570916.62,0,0,149873.55
TEST,HF_narrow,Pfizer dose 2,7-13,0-59,Female,0,310,0,0,434633.3,310,275,310,0,0,0,0,0,434633.3,0,0,489950.26,0,0,434633.3
TEST,HF_narrow,Pfizer dose 2,7-13,60+,Female,0,961,0,0,140204.29,996,289,996,0,0,0,0,0,135277.43,0,0,466215.65,0,0,135277.43
TEST,HF_narrow,Pfizer dose 2,7-13,0-59,Male,0,107,0,0,1259217.96,107,86,107,0,0,0,0,0,1259217.96,0,0,1566701.42,0,0,1259217.96
TEST,HF_narrow,Pfizer dose 2,7-13,60+,Male,0,849,0,0,158700.03,863,224,863,0,0,0,0,0,156125.52,0,0,601501.44,0,0,156125.52
TEST,HF_narrow,Pfizer dose 2,14-20,0-59,Female,0,301,0,0,447628.98,301,266,301,0,0,0,0,0,447628.98,0,0,506527.53,0,0,447628.98
TEST,HF_narrow,Pfizer dose 2,14-20,60+,Female,0,959,0,0,140496.69,994,285,994,0,1,0,0,0,135549.62,128157.89,3244.68,714050.09,0,0,135549.62
TEST,HF_narrow,Pfizer dose 2,14-20,0-59,Male,0,105,0,0,1283203.07,105,84,105,0,0,0,0,0,1283203.07,0,0,1604003.83,0,0,1283203.07
TEST,HF_narrow,Pfizer dose 2,14-20,60+,Male,1,847,43122.79,1091.77,240264.79,861,223,861,0,1,0,0,0,156488.18,163789.24,4146.78,912575.22,0,0,156488.18
TEST,HF_narrow,Pfizer dose 2,21-27,0-59,Female,0,301,0,0,447628.98,301,266,301,0,0,0,0,0,447628.98,0,0,506527.53,0,0,447628.98
TEST,HF_narrow,Pfizer dose 2,21-27,60+,Female,0,960,0,0,140350.34,995,278,995,0,2,0,0,0,135413.39,262769.78,31822.64,949214.81,0,0,135413.39
TEST,HF_narrow,Pfizer dose 2,21-27,0-59,Male,0,100,0,0,1347363.22,100,79,100,0,0,0,0,0,1347363.22,0,0,1705523.06,0,0,1347363.22
TEST,HF_narrow,Pfizer dose 2,21-27,60+,Male,0,840,0,0,160400.38,861,216,861,0,0,0,0,0,156488.18,0,0,623779.27,0,0,156488.18
TEST,HF_narrow,Pfizer dose 2,28-34,0-59,Female,0,287,0,0,469464.54,287,257,287,0,0,0,0,0,469464.54,0,0,524265.84,0,0,469464.54
TEST,HF_narrow,Pfizer dose 2,28-34,60+,Female,0,920,0,0,146452.52,955,247,955,0,1,0,0,0,141085.15,147874.49,3743.86,823903.95,0,0,141085.15
TEST,HF_narrow,Pfizer dose 2,28-34,0-59,Male,0,87,0,0,1548693.36,87,73,87,0,0,0,0,0,1548693.36,0,0,1845703.04,0,0,1548693.36
TEST,HF_narrow,Pfizer dose 2,28-34,60+,Male,0,783,0,0,172077.04,804,196,804,0,1,0,0,0,167582.49,186352.04,4718.03,1038287.12,0,0,167582.49
TEST,HF_narrow,Pfizer dose 2,35-41,0-59,Female,0,267,0,0,504630.42,267,247,267,0,0,0,0,0,504630.42,0,0,545491.18,0,0,504630.42
TEST,HF_narrow,Pfizer dose 2,35-41,60+,Female,0,830,0,0,162332.92,865,208,865,0,2,0,0,0,155764.53,351201.92,42532.18,1268662.1,0,0,155764.53
TEST,HF_narrow,Pfizer dose 2,35-41,0-59,Male,0,83,0,0,1623329.18,83,69,83,0,0,0,0,0,1623329.18,0,0,1952700.32,0,0,1623329.18
TEST,HF_narrow,Pfizer dose 2,35-41,60+,Male,0,699,0,0,192755.83,720,165,720,0,0,0,0,0,187133.78,0,0,816583.77,0,0,187133.78
TEST,HF_narrow,Pfizer dose 2,42-48,0-59,Female,0,254,0,0,530457.96,254,240,254,0,0,0,0,0,530457.96,0,0,561401.34,0,0,530457.96
TEST,HF_narrow,Pfizer dose 2,42-48,60+,Female,0,787,0,0,171202.44,822,194,822,0,0,0,0,0,163912.8,0,0,694517.12,0,0,163912.8
TEST,HF_narrow,Pfizer dose 2,42-48,0-59,Male,0,71,0,0,1897694.68,71,58,71,0,0,0,0,0,1897694.68,0,0,2323040.04,0,0,1897694.68
TEST,HF_narrow,Pfizer dose 2,42-48,60+,Male,0,634,0,0,212517.86,655,144,655,0,1,0,0,0,205704.31,253645.83,6421.76,1413224.13,0,0,205704.31
TEST,HF_narrow,Pfizer dose 2,49-55,0-59,Female,0,237,0,0,568507.69,237,223,237,0,0,0,0,0,568507.69,0,0,604198.75,0,0,568507.69
TEST,HF_narrow,Pfizer dose 2,49-55,60+,Female,0,687,0,0,196122.74,717,158,717,0,0,0,0,0,187916.77,0,0,852761.53,0,0,187916.77
TEST,HF_narrow,Pfizer dose 2,49-55,0-59,Male,0,58,0,0,2323040.04,58,51,58,0,0,0,0,0,2323040.04,0,0,2641888.67,0,0,2323040.04
TEST,HF_narrow,Pfizer dose 2,49-55,60+,Male,0,501,0,0,268934.77,522,112,522,0,0,0,0,0,258115.56,0,0,1203002.88,0,0,258115.56
TEST,HF_narrow,Pfizer dose 2,56-62,0-59,Female,0,219,0,0,615234.35,219,205,219,0,0,0,0,0,615234.35,0,0,657250.35,0,0,615234.35
TEST,HF_narrow,Pfizer dose 2,56-62,60+,Female,0,570,0,0,236379.51,591,132,591,0,2,0,0,0,227980.24,553409.09,67020.41,1999103.92,0,0,227980.24
TEST,HF_narrow,Pfizer dose 2,56-62,0-59,Male,0,56,0,0,2406005.75,56,49,56,0,0,0,0,0,2406005.75,0,0,2749720.86,0,0,2406005.75
TEST,HF_narrow,Pfizer dose 2,56-62,60+,Male,1,388,94136.6,2383.33,524495.55,409,89,409,0,0,0,0,0,329428.66,0,0,1513891.26,0,0,329428.66
TEST,HF_narrow,Pfizer dose 2,63-69,0-59,Female,0,217,0,0,620904.71,217,203,217,0,0,0,0,0,620904.71,0,0,663725.72,0,0,620904.71
TEST,HF_narrow,Pfizer dose 2,63-69,60+,Female,0,429,0,0,314070.68,449,100,449,0,0,0,0,0,300080.9,0,0,1347363.22,0,0,300080.9
TEST,HF_narrow,Pfizer dose 2,63-69,0-59,Male,0,57,0,0,2363795.12,57,50,57,0,0,0,0,0,2363795.12,0,0,2694726.44,0,0,2363795.12
TEST,HF_narrow,Pfizer dose 2,63-69,60+,Male,0,267,0,0,504630.42,288,62,288,0,0,0,0,0,467834.45,0,0,2173166.48,0,0,467834.45
TEST,HF_narrow,Pfizer dose 2,70-76,0-59,Female,0,217,0,0,620904.71,217,202,217,0,1,0,0,0,620904.71,180816.83,4577.89,1007446.91,0,0,620904.71
TEST,HF_narrow,Pfizer dose 2,70-76,60+,Female,0,338,0,0,398628.17,352,76,352,0,1,0,0,0,382773.64,480592.11,12167.54,2677687.83,0,0,382773.64
TEST,HF_narrow,Pfizer dose 2,70-76,0-59,Male,0,49,0,0,2749720.86,49,42,49,0,0,0,0,0,2749720.86,0,0,3208007.67,0,0,2749720.86
TEST,HF_narrow,Pfizer dose 2,70-76,60+,Male,0,193,0,0,698115.66,214,56,214,0,0,0,0,0,629608.98,0,0,2406005.75,0,0,629608.98
TEST,HF_narrow,Pfizer dose 2,77-83,0-59,Female,0,215,0,0,626680.57,215,194,215,0,0,0,0,0,626680.57,0,0,694517.12,0,0,626680.57
TEST,HF_narrow,Pfizer dose 2,77-83,60+,Female,0,260,0,0,518216.62,271,60,271,0,1,0,0,0,497182,608750,15412.22,3391737.91,0,0,497182
TEST,HF_narrow,Pfizer dose 2,77-83,0-59,Male,0,49,0,0,2749720.86,49,42,49,0,0,0,0,0,2749720.86,0,0,3208007.67,0,0,2749720.86
TEST,HF_narrow,Pfizer dose 2,77-83,60+,Male,0,164,0,0,821562.94,185,56,185,0,0,0,0,0,728304.44,0,0,2406005.75,0,0,728304.44
TEST,HF_narrow,Pfizer dose 2,84-90,0-59,Female,0,203,0,0,663725.72,203,182,203,0,0,0,0,0,663725.72,0,0,740309.46,0,0,663725.72
TEST,HF_narrow,Pfizer dose 2,84-90,60+,Female,0,201,0,0,670329.96,208,56,208,0,0,0,0,0,647770.78,0,0,2406005.75,0,0,647770.78
TEST,HF_narrow,Pfizer dose 2,84-90,0-59,Male,0,49,0,0,2749720.86,49,42,49,0,0,0,0,0,2749720.86,0,0,3208007.67,0,0,2749720.86
TEST,HF_narrow,Pfizer dose 2,84-90,60+,Male,0,140,0,0,962402.3,159,49,159,0,0,0,0,0,847398.25,0,0,2749720.86,0,0,847398.25
TEST,HF_narrow,Pfizer dose 2,91-97,0-59,Female,0,196,0,0,687430.21,196,175,196,0,0,0,0,0,687430.21,0,0,769921.84,0,0,687430.21
TEST,HF_narrow,Pfizer dose 2,91-97,60+,Female,0,121,0,0,1113523.32,126,50,126,0,0,0,0,0,1069335.89,0,0,2694726.44,0,0,1069335.89
TEST,HF_narrow,Pfizer dose 2,91-97,0-59,Male,0,49,0,0,2749720.86,49,42,49,0,0,0,0,0,2749720.86,0,0,3208007.67,0,0,2749720.86
TEST,HF_narrow,Pfizer dose 2,91-97,60+,Male,0,67,0,0,2010989.88,73,21,73,0,0,0,0,0,1845703.04,0,0,6416015.34,0,0,1845703.04
TEST,HF_narrow,Pfizer dose 2,98-104,0-59,Female,0,194,0,0,694517.12,194,173,194,0,0,0,0,0,694517.12,0,0,778822.67,0,0,694517.12
TEST,HF_narrow,Pfizer dose 2,98-104,60+,Female,0,64,0,0,2105255.03,64,35,64,0,0,0,0,0,2105255.03,0,0,3849609.2,0,0,2105255.03
TEST,HF_narrow,Pfizer dose 2,98-104,0-59,Male,0,42,0,0,3208007.67,42,35,42,0,0,0,0,0,3208007.67,0,0,3849609.2,0,0,3208007.67
TEST,HF_narrow,Pfizer dose 2,98-104,60+,Male,0,48,0,0,2807006.71,48,21,48,0,0,0,0,0,2807006.71,0,0,6416015.34,0,0,2807006.71
TEST,HF_narrow,Pfizer dose 2,105-111,0-59,Female,0,173,0,0,778822.67,173,157,173,0,1,0,0,0,778822.67,232643.31,5890.02,1296205.57,0,0,778822.67
TEST,HF_narrow,Pfizer dose 2,105-111,60+,Female,0,52,0,0,2591083.12,52,35,52,0,0,0,0,0,2591083.12,0,0,3849609.2,0,0,2591083.12
TEST,HF_narrow,Pfizer dose 2,105-111,0-59,Male,0,39,0,0,3454777.49,39,32,39,0,0,0,0,0,3454777.49,0,0,4210510.06,0,0,3454777.49
TEST,HF_narrow,Pfizer dose 2,105-111,60+,Male,0,42,0,0,3208007.67,42,21,42,0,0,0,0,0,3208007.67,0,0,6416015.34,0,0,3208007.67
TEST,HF_narrow,Pfizer dose 2,112-118,0-59,Female,0,148,0,0,910380.55,148,127,148,0,0,0,0,0,910380.55,0,0,1060915.92,0,0,910380.55
TEST,HF_narrow,Pfizer dose 2,112-118,60+,Female,0,49,0,0,2749720.86,49,35,49,0,0,0,0,0,2749720.86,0,0,3849609.2,0,0,2749720.86
TEST,HF_narrow,Pfizer dose 2,112-118,0-59,Male,0,27,0,0,4990234.15,27,20,27,0,0,0,0,0,4990234.15,0,0,6736816.1,0,0,4990234.15
TEST,HF_narrow,Pfizer dose 2,112-118,60+,Male,0,36,0,0,3742675.61,36,21,36,0,0,0,0,0,3742675.61,0,0,6416015.34,0,0,3742675.61
TEST,HF_narrow,Pfizer dose 2,119-125,0-59,Female,0,139,0,0,969326.06,139,119,139,0,0,0,0,0,969326.06,0,0,1132238,0,0,969326.06
TEST,HF_narrow,Pfizer dose 2,119-125,60+,Female,0,42,0,0,3208007.67,42,28,42,0,0,0,0,0,3208007.67,0,0,4812011.5,0,0,3208007.67
TEST,HF_narrow,Pfizer dose 2,119-125,0-59,Male,0,21,0,0,6416015.34,21,14,21,0,0,0,0,0,6416015.34,0,0,9624023,0,0,6416015.34
TEST,HF_narrow,Pfizer dose 2,119-125,60+,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,HF_narrow,Pfizer dose 2,126-132,0-59,Female,0,133,0,0,1013055.05,133,114,133,0,1,0,0,0,1013055.05,320394.74,8111.69,1785125.22,0,0,1013055.05
TEST,HF_narrow,Pfizer dose 2,126-132,60+,Female,0,35,0,0,3849609.2,35,21,35,0,0,0,0,0,3849609.2,0,0,6416015.34,0,0,3849609.2
TEST,HF_narrow,Pfizer dose 2,126-132,0-59,Male,0,21,0,0,6416015.34,21,14,21,0,0,0,0,0,6416015.34,0,0,9624023,0,0,6416015.34
TEST,HF_narrow,Pfizer dose 2,126-132,60+,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,HF_narrow,Pfizer dose 2,133-139,0-59,Female,0,131,0,0,1028521.54,131,110,131,0,0,0,0,0,1028521.54,0,0,1224875.66,0,0,1028521.54
TEST,HF_narrow,Pfizer dose 2,133-139,60+,Female,0,35,0,0,3849609.2,35,21,35,0,0,0,0,0,3849609.2,0,0,6416015.34,0,0,3849609.2
TEST,HF_narrow,Pfizer dose 2,133-139,0-59,Male,0,21,0,0,6416015.34,21,14,21,0,0,0,0,0,6416015.34,0,0,9624023,0,0,6416015.34
TEST,HF_narrow,Pfizer dose 2,133-139,60+,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,HF_narrow,Pfizer dose 2,140-146,0-59,Female,0,102,0,0,1320944.33,102,81,102,0,0,0,0,0,1320944.33,0,0,1663411.38,0,0,1320944.33
TEST,HF_narrow,Pfizer dose 2,140-146,60+,Female,0,19,0,0,7091385.37,19,16,19,0,0,0,0,0,7091385.37,0,0,8421020.13,0,0,7091385.37
TEST,HF_narrow,Pfizer dose 2,140-146,0-59,Male,0,21,0,0,6416015.34,21,14,21,0,0,0,0,0,6416015.34,0,0,9624023,0,0,6416015.34
TEST,HF_narrow,Pfizer dose 2,140-146,60+,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,HF_narrow,Pfizer dose 2,147-153,0-59,Female,0,44,0,0,3062189.14,44,25,44,0,0,0,0,0,3062189.14,0,0,5389452.88,0,0,3062189.14
TEST,HF_narrow,Pfizer dose 2,147-153,60+,Female,0,12,0,0,11228026.84,12,12,12,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
TEST,HF_narrow,Pfizer dose 2,147-153,0-59,Male,0,22,0,0,6124378.28,22,16,22,0,0,0,0,0,6124378.28,0,0,8421020.13,0,0,6124378.28
TEST,HF_narrow,Pfizer dose 2,147-153,60+,Male,0,13,0,0,10364332.47,13,9,13,0,0,0,0,0,10364332.47,0,0,14970702.45,0,0,10364332.47
TEST,HF_narrow,Pfizer dose 2,154-160,0-59,Female,0,5,0,0,26947264.41,5,3,5,0,0,0,0,0,26947264.41,0,0,44912107.35,0,0,26947264.41
TEST,HF_narrow,Pfizer dose 2,154-160,60+,Female,0,4,0,0,33684080.52,4,4,4,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
TEST,HF_narrow,Pfizer dose 2,154-160,0-59,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_narrow,Pfizer dose 2,154-160,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_broad,AstraZeneca dose 1,0-6,0-59,Female,0,276,0,0,488175.08,276,255,276,0,0,0,0,0,488175.08,0,0,528377.73,0,0,488175.08
TEST,HF_broad,AstraZeneca dose 1,0-6,60+,Female,0,525,0,0,256640.61,525,259,525,0,0,0,0,0,256640.61,0,0,520217.46,0,0,256640.61
TEST,HF_broad,AstraZeneca dose 1,0-6,0-59,Male,0,210,0,0,641601.53,210,189,210,0,0,0,0,0,641601.53,0,0,712890.59,0,0,641601.53
TEST,HF_broad,AstraZeneca dose 1,0-6,60+,Male,0,434,0,0,310452.35,434,217,434,0,1,0,0,0,310452.35,168317.97,4261.44,937807.72,0,0,310452.35
TEST,HF_broad,AstraZeneca dose 1,7-13,0-59,Female,0,273,0,0,493539.64,273,252,273,0,0,0,0,0,493539.64,0,0,534667.94,0,0,493539.64
TEST,HF_broad,AstraZeneca dose 1,7-13,60+,Female,0,525,0,0,256640.61,525,259,525,0,0,0,0,0,256640.61,0,0,520217.46,0,0,256640.61
TEST,HF_broad,AstraZeneca dose 1,7-13,0-59,Male,0,210,0,0,641601.53,210,185,210,0,1,0,0,0,641601.53,197432.43,4998.56,1100023.11,0,0,641601.53
TEST,HF_broad,AstraZeneca dose 1,7-13,60+,Male,0,434,0,0,310452.35,434,210,434,0,0,0,0,0,310452.35,0,0,641601.53,0,0,310452.35
TEST,HF_broad,AstraZeneca dose 1,14-20,0-59,Female,0,273,0,0,493539.64,273,252,273,0,0,0,0,0,493539.64,0,0,534667.94,0,0,493539.64
TEST,HF_broad,AstraZeneca dose 1,14-20,60+,Female,0,525,0,0,256640.61,525,255,525,0,1,0,0,0,256640.61,143235.29,3626.4,798055.98,0,0,256640.61
TEST,HF_broad,AstraZeneca dose 1,14-20,0-59,Male,0,210,0,0,641601.53,210,182,210,0,0,0,0,0,641601.53,0,0,740309.46,0,0,641601.53
TEST,HF_broad,AstraZeneca dose 1,14-20,60+,Male,0,434,0,0,310452.35,434,210,434,0,0,0,0,0,310452.35,0,0,641601.53,0,0,310452.35
TEST,HF_broad,AstraZeneca dose 1,21-27,0-59,Female,0,272,0,0,495354.13,272,251,272,0,0,0,0,0,495354.13,0,0,536798.1,0,0,495354.13
TEST,HF_broad,AstraZeneca dose 1,21-27,60+,Female,0,526,0,0,256152.7,526,251,526,0,1,0,0,0,256152.7,145517.93,3684.19,810774,0,0,256152.7
TEST,HF_broad,AstraZeneca dose 1,21-27,0-59,Male,0,208,0,0,647770.78,208,180,208,0,0,0,0,0,647770.78,0,0,748535.12,0,0,647770.78
TEST,HF_broad,AstraZeneca dose 1,21-27,60+,Male,0,434,0,0,310452.35,434,205,434,0,1,0,0,0,310452.35,178170.73,4510.89,992703.78,0,0,310452.35
TEST,HF_broad,AstraZeneca dose 1,28-34,0-59,Female,0,255,0,0,528377.73,255,234,255,0,0,0,0,0,528377.73,0,0,575796.25,0,0,528377.73
TEST,HF_broad,AstraZeneca dose 1,28-34,60+,Female,0,512,0,0,263156.88,512,242,512,0,0,0,0,0,263156.88,0,0,556761.66,0,0,263156.88
TEST,HF_broad,AstraZeneca dose 1,28-34,0-59,Male,0,180,0,0,748535.12,180,153,180,0,0,0,0,0,748535.12,0,0,880629.56,0,0,748535.12
TEST,HF_broad,AstraZeneca dose 1,28-34,60+,Male,0,422,0,0,319280.38,422,191,422,0,0,0,0,0,319280.38,0,0,705425.77,0,0,319280.38
TEST,HF_broad,AstraZeneca dose 1,35-41,0-59,Female,0,216,0,0,623779.27,216,195,216,0,0,0,0,0,623779.27,0,0,690955.5,0,0,623779.27
TEST,HF_broad,AstraZeneca dose 1,35-41,60+,Female,0,503,0,0,267865.45,503,239,503,0,0,0,0,0,267865.45,0,0,563750.3,0,0,267865.45
TEST,HF_broad,AstraZeneca dose 1,35-41,0-59,Male,0,150,0,0,898242.15,150,128,150,0,0,0,0,0,898242.15,0,0,1052627.52,0,0,898242.15
TEST,HF_broad,AstraZeneca dose 1,35-41,60+,Male,0,399,0,0,337685.02,399,172,399,0,1,0,0,0,337685.02,212354.65,5376.35,1183164.39,0,0,337685.02
TEST,HF_broad,AstraZeneca dose 1,42-48,0-59,Female,0,204,0,0,660472.17,204,185,204,0,0,0,0,0,660472.17,0,0,728304.44,0,0,660472.17
TEST,HF_broad,AstraZeneca dose 1,42-48,60+,Female,0,470,0,0,286673.03,470,214,470,0,0,0,0,0,286673.03,0,0,629608.98,0,0,286673.03
TEST,HF_broad,AstraZeneca dose 1,42-48,0-59,Male,0,126,0,0,1069335.89,126,114,126,0,0,0,0,0,1069335.89,0,0,1181897.56,0,0,1069335.89
TEST,HF_broad,AstraZeneca dose 1,42-48,60+,Male,0,373,0,0,361223.38,373,158,373,0,2,0,0,0,361223.38,462341.77,55991.73,1670137.45,0,0,361223.38
TEST,HF_broad,AstraZeneca dose 1,49-55,0-59,Female,0,183,0,0,736264.05,183,169,183,0,0,0,0,0,736264.05,0,0,797256.34,0,0,736264.05
TEST,HF_broad,AstraZeneca dose 1,49-55,60+,Female,0,414,0,0,325450.05,414,175,414,0,0,0,0,0,325450.05,0,0,769921.84,0,0,325450.05
TEST,HF_broad,AstraZeneca dose 1,49-55,0-59,Male,0,112,0,0,1203002.88,112,105,112,0,0,0,0,0,1203002.88,0,0,1283203.07,0,0,1203002.88
TEST,HF_broad,AstraZeneca dose 1,49-55,60+,Male,0,303,0,0,444674.33,303,126,303,0,0,0,0,0,444674.33,0,0,1069335.89,0,0,444674.33
TEST,HF_broad,AstraZeneca dose 1,56-62,0-59,Female,0,175,0,0,769921.84,175,161,175,0,0,0,0,0,769921.84,0,0,836871.57,0,0,769921.84
TEST,HF_broad,AstraZeneca dose 1,56-62,60+,Female,0,364,0,0,370154.73,364,160,364,0,0,0,0,0,370154.73,0,0,842102.01,0,0,370154.73
TEST,HF_broad,AstraZeneca dose 1,56-62,0-59,Male,0,112,0,0,1203002.88,112,105,112,0,0,0,0,0,1203002.88,0,0,1283203.07,0,0,1203002.88
TEST,HF_broad,AstraZeneca dose 1,56-62,60+,Male,0,276,0,0,488175.08,276,114,276,0,0,0,0,0,488175.08,0,0,1181897.56,0,0,488175.08
TEST,HF_broad,AstraZeneca dose 1,63-69,0-59,Female,0,175,0,0,769921.84,175,161,175,0,0,0,0,0,769921.84,0,0,836871.57,0,0,769921.84
TEST,HF_broad,AstraZeneca dose 1,63-69,60+,Female,1,319,114498.43,2898.85,637944.44,323,140,323,0,0,0,0,0,417140.32,0,0,962402.3,0,0,417140.32
TEST,HF_broad,AstraZeneca dose 1,63-69,0-59,Male,0,112,0,0,1203002.88,112,102,112,0,1,0,0,0,1203002.88,358088.24,9066.01,1995139.95,0,0,1203002.88
TEST,HF_broad,AstraZeneca dose 1,63-69,60+,Male,0,245,0,0,549944.17,245,98,245,0,0,0,0,0,549944.17,0,0,1374860.43,0,0,549944.17
TEST,HF_broad,AstraZeneca dose 1,70-76,0-59,Female,0,175,0,0,769921.84,175,161,175,0,0,0,0,0,769921.84,0,0,836871.57,0,0,769921.84
TEST,HF_broad,AstraZeneca dose 1,70-76,60+,Female,0,290,0,0,464608.01,297,133,297,0,0,0,0,0,453657.65,0,0,1013055.05,0,0,453657.65
TEST,HF_broad,AstraZeneca dose 1,70-76,0-59,Male,0,112,0,0,1203002.88,112,98,112,0,0,0,0,0,1203002.88,0,0,1374860.43,0,0,1203002.88
TEST,HF_broad,AstraZeneca dose 1,70-76,60+,Male,0,236,0,0,570916.62,236,97,236,0,0,0,0,0,570916.62,0,0,1389034.25,0,0,570916.62
TEST,HF_broad,AstraZeneca dose 1,77-83,0-59,Female,0,166,0,0,811664.59,166,151,166,0,0,0,0,0,811664.59,0,0,892293.52,0,0,811664.59
TEST,HF_broad,AstraZeneca dose 1,77-83,60+,Female,0,250,0,0,538945.29,255,113,255,0,0,0,0,0,528377.73,0,0,1192356.83,0,0,528377.73
TEST,HF_broad,AstraZeneca dose 1,77-83,0-59,Male,0,104,0,0,1295541.56,104,90,104,0,0,0,0,0,1295541.56,0,0,1497070.25,0,0,1295541.56
TEST,HF_broad,AstraZeneca dose 1,77-83,60+,Male,0,201,0,0,670329.96,201,82,201,0,0,0,0,0,670329.96,0,0,1643125.88,0,0,670329.96
TEST,HF_broad,AstraZeneca dose 1,84-90,0-59,Female,0,41,0,0,3286251.76,41,39,41,0,0,0,0,0,3286251.76,0,0,3454777.49,0,0,3286251.76
TEST,HF_broad,AstraZeneca dose 1,84-90,60+,Female,0,20,0,0,6736816.1,20,13,20,0,0,0,0,0,6736816.1,0,0,10364332.47,0,0,6736816.1
TEST,HF_broad,AstraZeneca dose 1,84-90,0-59,Male,0,36,0,0,3742675.61,36,26,36,0,0,0,0,0,3742675.61,0,0,5182166.23,0,0,3742675.61
TEST,HF_broad,AstraZeneca dose 1,84-90,60+,Male,0,30,0,0,4491210.74,30,12,30,0,0,0,0,0,4491210.74,0,0,11228026.84,0,0,4491210.74
TEST,HF_broad,AstraZeneca dose 1,91-97,0-59,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,HF_broad,AstraZeneca dose 1,91-97,60+,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,HF_broad,AstraZeneca dose 1,91-97,0-59,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,HF_broad,AstraZeneca dose 1,91-97,60+,Male,0,2,0,0,67368161.03,2,0,2,0,0,0,0,0,67368161.03,0,0,0,0,0,67368161.03
TEST,HF_broad,AstraZeneca dose 1,98-104,0-59,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
