sex,ageband_at_study_entry,Dose,type_vax,week,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
0,60-69,1,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,18-24,1,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,1,Pfizer,2021-03-15,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,2,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,2,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,30-39,2,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,1,Moderna,2021-03-15,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
1,70-79,2,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,30-39,1,Moderna,2021-03-15,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,2,Moderna,2021-03-15,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,50-59,0,,2021-03-22,0,0,0,0,0,0,0,40267.88,0,0,39281.73,0,0,38606.4,0,0,38606.4,0,0,38606.4
1,18-24,0,,2021-03-22,0,0,0,0,0,0,0,106342.8,0,0,100775.11,0,0,100250.24,0,0,100250.24,0,0,100250.24
0,70-79,0,,2021-03-22,0,0,0,0,0,0,0,52304.47,0,0,51465.36,0,0,51465.36,0,0,51465.36,0,0,51465.36
0,0-4,0,,2021-03-22,0,0,0,0,0,0,0,459850.93,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07
0,40-49,0,,2021-03-22,0,0,0,0,0,0,0,40829.19,0,0,39733.51,0,0,39488.96,0,0,39488.96,0,0,39488.96
1,70-79,0,,2021-03-22,0,0,0,0,0,0,0,64190.72,0,0,63765.42,0,0,63345.71,0,0,63345.71,0,0,63345.71
1,25-29,0,,2021-03-22,0,0,0,0,0,0,0,137767.2,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23
0,60-69,0,,2021-03-22,0,0,0,0,0,0,0,47242.75,0,0,46221.72,0,0,45891.12,0,0,45781.96,0,0,45781.96
0,40-49,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,528377.73,0,0,528377.73,0,0,528377.73,0,0,528377.73,0,0,528377.73
1,60-69,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3
1,30-39,0,,2021-03-22,1,0,0,0,0,17220.65,435.99,95947.32,0,0,61664.22,0,0,60884.01,0,0,60884.01,0,0,60884.01
1,40-49,0,,2021-03-22,0,0,0,0,0,0,0,42624.59,0,0,41701.12,0,0,41701.12,0,0,41610.97,0,0,41610.97
0,80+,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,231505.71,0,0,228754.37,0,0,226067.65,0,0,226067.65,0,0,226067.65
1,50-59,0,,2021-03-22,0,0,0,0,0,0,0,38997.49,0,0,38071.86,0,0,37773.01,0,0,37773.01,0,0,37773.01
1,80+,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25
0,30-39,0,,2021-03-22,0,0,0,0,0,0,0,62580.73,0,0,60994.26,0,0,60610.13,0,0,60419.88,0,0,60419.88
1,80+,0,,2021-03-22,0,0,0,0,0,0,0,128198.21,0,0,125686.87,0,0,123272.02,0,0,123272.02,0,0,123272.02
0,80+,0,,2021-03-22,0,0,0,0,0,0,0,75865.05,0,0,74978.48,0,0,74687.54,0,0,74687.54,0,0,74398.85
0,18-24,0,,2021-03-22,0,0,0,0,0,0,0,134065.99,0,0,129554.16,0,0,128687.99,0,0,128687.99,0,0,128687.99
1,60-69,0,,2021-03-22,0,0,0,0,0,0,0,50557.72,0,0,50162.44,0,0,49902.34,0,0,49902.34,0,0,49902.34
0,12-17,0,,2021-03-22,0,0,0,0,0,0,0,150375.36,0,0,144722.15,0,0,144722.15,0,0,144722.15,0,0,144722.15
1,5-11,0,,2021-03-22,0,0,0,0,0,0,0,122599.02,0,0,120300.29,0,0,120300.29,0,0,120300.29,0,0,120300.29
1,80+,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,324665.84,0,0,324665.84,0,0,324665.84,0,0,324665.84,0,0,324665.84
0,5-11,0,,2021-03-22,0,0,0,0,0,0,0,170336.69,0,0,167374.31,0,0,167374.31,0,0,167374.31,0,0,167374.31
0,25-29,0,,2021-03-22,0,0,0,0,0,0,0,154691.53,0,0,148715.59,0,0,147575.38,0,0,147575.38,0,0,147575.38
1,70-79,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35
0,60-69,1,Moderna,2021-03-22,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,0-4,0,,2021-03-22,0,0,0,0,0,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
1,30-39,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
1,12-17,0,,2021-03-22,0,0,0,0,0,0,0,115257.76,0,0,111260.38,0,0,111260.38,0,0,111260.38,0,0,111260.38
1,50-59,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43
0,50-59,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,583274.12,0,0,583274.12,0,0,583274.12,0,0,583274.12,0,0,583274.12
1,50-59,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,880629.56,0,0,880629.56,0,0,842102.01,0,0,842102.01,0,0,842102.01
0,50-59,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,629608.98,0,0,573346.05,0,0,556761.66,0,0,556761.66,0,0,556761.66
0,70-79,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07
0,40-49,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,545491.18,0,0,530457.96,0,0,530457.96,0,0,530457.96,0,0,530457.96
1,50-59,1,Moderna,2021-03-22,0,0,0,0,0,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96
0,80+,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9
0,60-69,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,25-29,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
0,50-59,1,Moderna,2021-03-22,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,25-29,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11
0,25-29,1,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,10364332.47,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
1,40-49,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,1871337.81,0,0,1772846.34,0,0,1772846.34,0,0,1772846.34,0,0,1772846.34
0,30-39,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38,0,0,1271097.38
1,60-69,1,Moderna,2021-03-22,0,0,0,0,0,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96
1,30-39,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,18-24,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9
1,18-24,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,40-49,1,Moderna,2021-03-22,0,0,0,0,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,70-79,1,Moderna,2021-03-22,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
0,18-24,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,80+,1,Moderna,2021-03-22,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
0,30-39,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238
1,25-29,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,1433365.13,0,0,1433365.13,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25
0,30-39,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76
1,60-69,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,50-59,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
0,70-79,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15
1,30-39,2,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,40-49,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,2406005.75,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78
1,70-79,1,Moderna,2021-03-22,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
1,30-39,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,18-24,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,70-79,2,Moderna,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,18-24,2,Moderna,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,60-69,2,Moderna,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,25-29,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,50-59,2,Moderna,2021-03-22,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
0,70-79,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28
1,25-29,1,Moderna,2021-03-22,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,25-29,1,AstraZeneca,2021-03-22,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,40-49,1,Moderna,2021-03-22,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
1,70-79,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,70-79,2,Pfizer,2021-03-22,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,18-24,1,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,2,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,2,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,30-39,1,Moderna,2021-03-22,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
0,30-39,2,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,60-69,1,Pfizer,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,2,Moderna,2021-03-22,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,0,,2021-03-29,0,0,0,0,0,0,0,40424.94,0,0,39465.82,0,0,38828.91,0,0,38828.91,0,0,38828.91
1,18-24,0,,2021-03-29,0,0,0,0,0,0,0,106426.79,0,0,100850.54,0,0,100324.89,0,0,100324.89,0,0,100324.89
0,70-79,0,,2021-03-29,0,0,0,0,0,0,0,58025.98,0,0,56995.06,0,0,56995.06,0,0,56995.06,0,0,56995.06
0,0-4,0,,2021-03-29,0,0,0,0,0,0,0,469464.54,0,0,458286.81,0,0,458286.81,0,0,458286.81,0,0,458286.81
0,40-49,0,,2021-03-29,0,0,0,0,0,0,0,41065.63,0,0,39957.39,0,0,39710.09,0,0,39710.09,0,0,39710.09
1,70-79,0,,2021-03-29,0,0,0,0,0,0,0,73787.69,0,0,73226.26,0,0,72869.83,0,0,72869.83,0,0,72869.83
1,25-29,0,,2021-03-29,0,0,0,0,0,0,0,139767.97,0,0,134871.19,0,0,134871.19,0,0,134871.19,0,0,134871.19
0,70-79,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77
0,60-69,0,,2021-03-29,0,0,0,0,0,0,0,48120.12,0,0,47061.24,0,0,46718.56,0,0,46605.44,0,0,46605.44
0,40-49,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94
1,60-69,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,976350.16,0,0,976350.16,0,0,976350.16,0,0,976350.16,0,0,976350.16
1,30-39,0,,2021-03-29,0,0,0,0,0,0,0,63886.35,0,0,61834.02,0,0,61049.53,0,0,61049.53,0,0,61049.53
1,40-49,0,,2021-03-29,0,0,0,0,0,0,0,42937.01,0,0,42000.1,0,0,42000.1,0,0,41908.65,0,0,41908.65
0,80+,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,389411.34,0,0,389411.34,0,0,383864.17,0,0,383864.17,0,0,383864.17
1,50-59,0,,2021-03-29,1,0,0,0,0,10682.95,270.47,59521.58,0,0,38408.3,0,0,38104.16,0,0,38104.16,0,0,38104.16
1,80+,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62,0,0,543291.62
0,30-39,0,,2021-03-29,0,0,0,0,0,0,0,63108.35,0,0,61495.35,0,0,61104.91,0,0,60911.54,0,0,60911.54
1,80+,0,,2021-03-29,0,0,0,0,0,0,0,149209.66,0,0,145818.53,0,0,142578.12,0,0,142578.12,0,0,142578.12
0,80+,0,,2021-03-29,0,0,0,0,0,0,0,90366.41,0,0,89111.32,0,0,88759.11,0,0,88759.11,0,0,88351.69
0,80+,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,205390.73,0,0,203222.21,0,0,202306.79,0,0,202306.79,0,0,202306.79
0,18-24,0,,2021-03-29,0,0,0,0,0,0,0,134601.72,0,0,130054.36,0,0,129181.52,0,0,129181.52,0,0,129181.52
1,60-69,0,,2021-03-29,0,0,0,0,0,0,0,51113.93,0,0,50709.94,0,0,50444.15,0,0,50444.15,0,0,50444.15
0,12-17,0,,2021-03-29,0,0,0,0,0,0,0,150543.38,0,0,144877.77,0,0,144877.77,0,0,144877.77,0,0,144877.77
1,70-79,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,447628.98,0,0,447628.98,0,0,447628.98,0,0,447628.98,0,0,447628.98
1,5-11,0,,2021-03-29,0,0,0,0,0,0,0,122599.02,0,0,120300.29,0,0,120300.29,0,0,120300.29,0,0,120300.29
1,80+,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,331047.47,0,0,331047.47,0,0,331047.47,0,0,331047.47,0,0,331047.47
0,5-11,0,,2021-03-29,0,0,0,0,0,0,0,170336.69,0,0,167374.31,0,0,167374.31,0,0,167374.31,0,0,167374.31
0,25-29,0,,2021-03-29,0,0,0,0,0,0,0,155226.18,0,0,149209.66,0,0,148061.89,0,0,148061.89,0,0,148061.89
0,60-69,1,Moderna,2021-03-29,0,0,0,0,0,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14
1,0-4,0,,2021-03-29,0,0,0,0,0,0,0,425035.72,0,0,425035.72,0,0,425035.72,0,0,425035.72,0,0,425035.72
1,30-39,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
1,12-17,0,,2021-03-29,0,0,0,0,0,0,0,115257.76,0,0,111260.38,0,0,111260.38,0,0,111260.38,0,0,111260.38
1,50-59,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43
0,50-59,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,583274.12,0,0,583274.12,0,0,583274.12,0,0,583274.12,0,0,583274.12
1,50-59,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,836871.57,0,0,836871.57,0,0,802001.92,0,0,802001.92,0,0,802001.92
0,50-59,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,606920.37,0,0,554470.46,0,0,538945.29,0,0,538945.29,0,0,538945.29
0,40-49,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,518216.62,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42
1,50-59,1,Moderna,2021-03-29,0,0,0,0,0,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61
0,60-69,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
0,25-29,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,60-69,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
0,50-59,1,Moderna,2021-03-29,0,0,0,0,0,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71
0,25-29,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36
0,25-29,1,Moderna,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,1749822.36,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,30-39,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02
1,60-69,1,Moderna,2021-03-29,0,0,0,0,0,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49
0,30-39,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08,0,0,1104396.08
1,30-39,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05
1,70-79,1,Moderna,2021-03-29,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32
1,18-24,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,40-49,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,880629.56,0,0,880629.56,0,0,880629.56,0,0,880629.56,0,0,880629.56
1,18-24,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,40-49,1,Moderna,2021-03-29,0,0,0,0,0,,,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,70-79,1,Moderna,2021-03-29,0,0,0,0,0,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26,0,0,2866730.26
0,70-79,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
0,18-24,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,80+,1,Moderna,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,50-59,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,1566701.42,0,0,1513891.26,0,0,1403503.35,0,0,1403503.35,0,0,1403503.35
1,60-69,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
1,50-59,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,30-39,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
0,60-69,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
1,30-39,2,Moderna,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,70-79,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
0,40-49,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,2363795.12,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
1,70-79,2,Moderna,2021-03-29,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
1,30-39,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,18-24,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,25-29,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28
0,18-24,1,AstraZeneca,2021-03-29,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,18-24,2,Moderna,2021-03-29,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,18-24,1,Pfizer,2021-03-29,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,60-69,2,Moderna,2021-03-29,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,25-29,2,Pfizer,2021-03-29,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,50-59,2,Moderna,2021-03-29,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
