sex,ageband_at_1_jan_2021,month,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
1,50-59,2020-10,18547,18547,18547,18547,18547,18547,18547,18516,18547,18547,18547,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-11,17689,17689,17689,17689,17689,17689,17689,17659,17689,17689,17689,0,0,0,0,0,0,0,0,0,0
1,50-59,2020-12,17958,17958,17958,17958,17958,17958,17958,17927,17958,17958,17958,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-01,17477,17477,17477,17477,17477,17477,17477,17446,17477,17477,17477,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-02,15210,15210,15210,15210,15210,15210,15210,15182,15210,15210,15210,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-03,15631,15631,15631,15631,15631,15631,15631,15600,15631,15631,15631,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-04,14483,14483,14483,14483,14483,14483,14483,14453,14483,14483,14483,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-05,13659,13659,13659,13659,13659,13659,13659,13628,13659,13659,13659,0,0,0,0,0,0,0,0,0,0
1,50-59,2021-06,7927,7927,7927,7927,7927,7927,7927,7921,7927,7927,7927,0,0,0,0,0,0,0,0,0,0
1,80+,2020-01,10073,10073,10073,10073,10073,10073,10073,10042,10073,10073,10073,0,0,0,0,0,0,0,0,0,0
1,80+,2020-02,9285,9285,9285,9285,9285,9285,9285,9256,9285,9285,9285,0,0,0,0,0,0,0,0,0,0
1,80+,2020-03,9793,9793,9793,9793,9793,9793,9793,9762,9793,9793,9793,0,0,0,0,0,0,0,0,0,0
1,80+,2020-04,9407,9407,9407,9407,9407,9407,9407,9377,9407,9407,9407,0,0,0,0,0,0,0,0,0,0
1,80+,2020-05,9614,9614,9614,9614,9614,9614,9614,9583,9614,9614,9614,0,0,0,0,0,0,0,0,0,0
1,80+,2020-06,9207,9207,9207,9207,9207,9207,9207,9177,9207,9207,9207,0,0,0,0,0,0,0,0,0,0
1,80+,2020-07,9325,9325,9325,9325,9325,9325,9325,9294,9325,9325,9325,0,0,0,0,0,0,0,0,0,0
1,80+,2020-08,9155,9155,9155,9155,9155,9155,9155,9124,9155,9155,9155,0,0,0,0,0,0,0,0,0,0
1,80+,2020-09,8761,8761,8761,8761,8761,8761,8761,8731,8761,8761,8761,0,0,0,0,0,0,0,0,0,0
1,80+,2020-10,8974,8974,8974,8974,8974,8974,8974,8943,8974,8974,8974,0,0,0,0,0,0,0,0,0,0
1,80+,2020-11,8575,8575,8575,8575,8575,8575,8575,8545,8575,8575,8575,0,0,0,0,0,0,0,0,0,0
1,80+,2020-12,8715,8715,8715,8715,8715,8715,8715,8684,8715,8715,8715,0,0,0,0,0,0,0,0,0,0
1,80+,2021-01,8335,8335,8335,8335,8335,8335,8335,8304,8335,8335,8335,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-01,11928,11928,11928,11928,11928,11928,11928,11928,11928,11928,11928,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-02,11122,11122,11122,11122,11122,11122,11122,11122,11122,11122,11122,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-03,11798,11798,11798,11798,11798,11798,11798,11798,11798,11798,11798,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-04,11270,11270,11270,11270,11270,11270,11270,11270,11270,11270,11270,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-05,11553,11553,11553,11553,11553,11553,11553,11553,11553,11553,11553,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-06,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-07,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,11448,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-08,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,11336,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-09,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,10932,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-10,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,11189,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-11,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,10769,0,0,0,0,0,0,0,0,0,0
0,30-39,2020-12,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,10896,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-01,10538,10538,10538,10538,10538,10538,10538,10538,10538,10538,10538,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-02,9230,9230,9230,9230,9230,9230,9230,9230,9230,9230,9230,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-03,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,9374,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-04,8725,8725,8725,8725,8725,8725,8725,8725,8725,8725,8725,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-05,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,8624,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-01,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-02,3518,3518,3518,3518,3518,3518,3518,3518,3518,3518,3518,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-03,3746,3746,3746,3746,3746,3746,3746,3746,3746,3746,3746,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-04,3589,3589,3589,3589,3589,3589,3589,3589,3589,3589,3589,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-05,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-06,3570,3570,3570,3570,3570,3570,3570,3570,3570,3570,3570,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-07,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-08,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-09,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,3536,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-10,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,3571,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-11,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,3350,0,0,0,0,0,0,0,0,0,0
0,5-11,2020-12,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,3335,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-01,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-02,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-03,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-04,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,3056,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-05,3105,3105,3105,3105,3105,3105,3105,3105,3105,3105,3105,0,0,0,0,0,0,0,0,0,0
0,5-11,2021-06,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,0,0,0,0,0,0,0,0,0,0
1,25-29,2021-05,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,0,0,0,0,0,0,0,0,0,0
1,25-29,2021-06,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,0,0,0,0,0,0,0,0,0,0
1,80+,2021-02,7230,7230,7230,7230,7230,7230,7230,7202,7230,7230,7230,0,0,0,0,0,0,0,0,0,0
1,80+,2021-03,6451,6451,6451,6451,6451,6451,6451,6420,6451,6451,6451,0,0,0,0,0,0,0,0,0,0
1,80+,2021-04,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,2269,0,0,0,0,0,0,0,0,0,0
0,80+,2021-04,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,3905,0,0,0,0,0,0,0,0,0,0
0,80+,2021-05,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,0,0,0,0,0,0,0,0,0,0
0,80+,2021-06,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,1366,0,0,0,0,0,0,0,0,0,0
0,30-39,2021-06,6740,6740,6740,6740,6740,6740,6740,6740,6740,6740,6740,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-01,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,5611,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-02,5249,5249,5249,5249,5249,5249,5249,5249,5249,5249,5249,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-03,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-04,5386,5386,5386,5386,5386,5386,5386,5386,5386,5386,5386,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-05,5528,5528,5528,5528,5528,5528,5528,5528,5528,5528,5528,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-06,5334,5334,5334,5334,5334,5334,5334,5334,5334,5334,5334,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-07,5487,5487,5487,5487,5487,5487,5487,5487,5487,5487,5487,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-08,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,5470,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-09,5259,5259,5259,5259,5259,5259,5259,5259,5259,5259,5259,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-10,5353,5353,5353,5353,5353,5353,5353,5353,5353,5353,5353,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-11,5133,5133,5133,5133,5133,5133,5133,5133,5133,5133,5133,0,0,0,0,0,0,0,0,0,0
0,18-24,2020-12,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,5204,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-01,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-02,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,4371,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-03,4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-04,4467,4467,4467,4467,4467,4467,4467,4467,4467,4467,4467,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-05,4407,4407,4407,4407,4407,4407,4407,4407,4407,4407,4407,0,0,0,0,0,0,0,0,0,0
0,18-24,2021-06,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,3503,0,0,0,0,0,0,0,0,0,0
0,50-59,2021-06,7638,7638,7638,7638,7638,7638,7638,7638,7638,7638,7638,0,0,0,0,0,0,0,0,0,0
1,70-79,2021-05,2250,2250,2250,2250,2250,2250,2250,2243,2250,2250,2250,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-01,4863,4863,4863,4863,4863,4863,4863,4863,4863,4863,4863,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-02,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-03,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-04,4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-05,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-06,4628,4628,4628,4628,4628,4628,4628,4628,4628,4628,4628,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-07,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,4774,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-08,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,4750,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-09,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-10,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-11,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,4399,0,0,0,0,0,0,0,0,0,0
1,5-11,2020-12,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-01,4483,4483,4483,4483,4483,4483,4483,4483,4483,4483,4483,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-02,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-02,11554,11554,11554,11554,11554,11554,11554,11554,11554,11554,11554,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-03,12264,12264,12264,12264,12264,12264,12264,12264,12264,12264,12264,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-04,11159,11159,11159,11159,11159,11159,11159,11159,11159,11159,11159,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-05,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,8191,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-01,5009,5009,5009,5009,5009,5009,5009,5009,5009,5009,5009,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-02,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-03,4916,4916,4916,4916,4916,4916,4916,4916,4916,4916,4916,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-04,4736,4736,4736,4736,4736,4736,4736,4736,4736,4736,4736,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-05,4840,4840,4840,4840,4840,4840,4840,4840,4840,4840,4840,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-06,4646,4646,4646,4646,4646,4646,4646,4646,4646,4646,4646,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-07,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,4743,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-08,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-09,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,4442,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-10,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-11,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,4220,0,0,0,0,0,0,0,0,0,0
0,12-17,2020-12,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,4199,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-01,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-02,3527,3527,3527,3527,3527,3527,3527,3527,3527,3527,3527,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-03,3862,3862,3862,3862,3862,3862,3862,3862,3862,3862,3862,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-04,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-05,3741,3741,3741,3741,3741,3741,3741,3741,3741,3741,3741,0,0,0,0,0,0,0,0,0,0
0,12-17,2021-06,3444,3444,3444,3444,3444,3444,3444,3444,3444,3444,3444,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-01,5097,5097,5097,5097,5097,5097,5097,5097,5097,5097,5097,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-02,4684,4684,4684,4684,4684,4684,4684,4684,4684,4684,4684,0,0,0,0,0,0,0,0,0,0
1,60-69,2021-06,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,2908,0,0,0,0,0,0,0,0,0,0
1,80+,2021-05,600,600,600,600,600,600,600,600,600,600,600,0,0,0,0,0,0,0,0,0,0
1,80+,2021-06,516,516,516,516,516,516,516,516,516,516,516,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-03,4402,4402,4402,4402,4402,4402,4402,4402,4402,4402,4402,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-04,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,4260,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-05,4402,4402,4402,4402,4402,4402,4402,4402,4402,4402,4402,0,0,0,0,0,0,0,0,0,0
1,5-11,2021-06,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-03,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,4926,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-04,4740,4740,4740,4740,4740,4740,4740,4740,4740,4740,4740,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-05,4875,4875,4875,4875,4875,4875,4875,4875,4875,4875,4875,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-06,4679,4679,4679,4679,4679,4679,4679,4679,4679,4679,4679,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-07,4783,4783,4783,4783,4783,4783,4783,4783,4783,4783,4783,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-08,4730,4730,4730,4730,4730,4730,4730,4730,4730,4730,4730,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-09,4529,4529,4529,4529,4529,4529,4529,4529,4529,4529,4529,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-10,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-11,4440,4440,4440,4440,4440,4440,4440,4440,4440,4440,4440,0,0,0,0,0,0,0,0,0,0
0,25-29,2020-12,4520,4520,4520,4520,4520,4520,4520,4520,4520,4520,4520,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-01,4444,4444,4444,4444,4444,4444,4444,4444,4444,4444,4444,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-02,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-03,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-04,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-05,3494,3494,3494,3494,3494,3494,3494,3494,3494,3494,3494,0,0,0,0,0,0,0,0,0,0
0,25-29,2021-06,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,0,0,0,0,0,0,0,0,0,0
0,70-79,2021-06,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,1415,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-01,6281,6281,6281,6281,6281,6281,6281,6281,6281,6281,6281,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-02,5812,5812,5812,5812,5812,5812,5812,5812,5812,5812,5812,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-03,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-04,5856,5856,5856,5856,5856,5856,5856,5856,5856,5856,5856,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-05,6044,6044,6044,6044,6044,6044,6044,6044,6044,6044,6044,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-06,5820,5820,5820,5820,5820,5820,5820,5820,5820,5820,5820,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-07,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,5999,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-08,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,5920,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-09,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,5620,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-10,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,5783,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-11,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,5580,0,0,0,0,0,0,0,0,0,0
1,12-17,2020-12,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-01,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,5598,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-02,4958,4958,4958,4958,4958,4958,4958,4958,4958,4958,4958,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-03,5367,5367,5367,5367,5367,5367,5367,5367,5367,5367,5367,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-04,5190,5190,5190,5190,5190,5190,5190,5190,5190,5190,5190,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-05,5361,5361,5361,5361,5361,5361,5361,5361,5361,5361,5361,0,0,0,0,0,0,0,0,0,0
1,12-17,2021-06,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,5024,0,0,0,0,0,0,0,0,0,0
1,70-79,2021-06,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-01,1147,1147,1116,1116,1147,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-02,1073,1073,1044,1044,1073,1044,1044,1073,1073,1073,1073,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-03,1147,1147,1116,1116,1147,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-04,1110,1110,1080,1080,1110,1080,1080,1110,1110,1110,1110,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-05,1147,1147,1116,1116,1147,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-06,1110,1110,1080,1080,1110,1080,1080,1110,1110,1110,1110,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-07,1147,1147,1116,1116,1147,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-08,1147,1147,1116,1116,1147,1116,1116,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-09,1090,1090,1060,1060,1090,1060,1060,1090,1090,1090,1090,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-10,1076,1076,1045,1045,1076,1045,1045,1076,1076,1076,1076,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-11,998,998,968,968,998,968,968,998,998,998,998,0,0,0,0,0,0,0,0,0,0
1,0-4,2020-12,1023,1023,992,992,1023,992,992,1023,1023,1023,1023,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-01,1015,1015,984,984,1015,984,984,1015,1015,1015,1015,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-02,896,896,868,868,896,868,868,896,896,896,896,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-03,991,991,960,960,991,960,960,991,991,991,991,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-04,923,923,893,893,923,893,893,923,923,923,923,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-05,930,930,899,899,930,899,899,930,930,930,930,0,0,0,0,0,0,0,0,0,0
1,0-4,2021-06,893,893,863,863,893,863,863,893,893,893,893,0,0,0,0,0,0,0,0,0,0
