sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,September,2020,30-39,total,3810,3810,3810,3810,3780,3810,3810,3810,3810,3780,3780,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3777,3810,3810,3810,3810,3810,3810,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3810,3810,3810,0,0,0,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35644.53,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35644.53,0,0,35644.53,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,9670.37,244.83,53879.87,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86
1,October,2020,30-39,total,3937,3937,3937,3937,3906,3937,3937,3937,3937,3906,3906,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3875,3937,3937,3937,3937,3937,3937,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,3937,3937,0,0,0,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34494.71,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34494.71,0,0,34494.71,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34770.66,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09
1,November,2020,30-39,total,3810,3810,3810,3810,3780,3810,3810,3810,3810,3780,3780,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3750,3810,3810,3810,3810,3810,3810,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,3810,3810,0,0,0,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35644.53,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35644.53,0,0,35644.53,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35929.69,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86,0,0,35363.86
1,December,2020,30-39,total,3937,3937,3937,3937,3906,3937,3937,3937,3937,3906,3906,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3856,3937,3937,3937,3937,3937,3937,3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3937,3937,3937,0,0,0,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34494.71,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34494.71,0,0,34494.71,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,9472.25,239.82,52776,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09
1,January,2021,30-39,total,3802,3802,3802,3802,3771,3802,3802,3802,3802,3771,3771,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3697,3802,3802,3802,3802,3802,3802,3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3802,3802,3802,0,0,0,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35729.6,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35729.6,0,0,35729.6,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,9879.63,250.13,55045.79,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28
1,February,2021,30-39,total,3302,3302,3302,3302,3274,3302,3302,3302,3302,3274,3274,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3302,3190,3302,3302,3302,3302,3302,3302,3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302,3302,3302,0,0,0,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,41153.43,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,41153.43,0,0,41153.43,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,42237.09,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46,0,0,40804.46
1,March,2021,30-39,total,3485,3485,3485,3485,3454,3485,3485,3485,3485,3454,3454,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3485,3361,3485,3485,3485,3485,3485,3485,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,3485,3485,0,0,0,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,39008.78,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,39008.78,0,0,39008.78,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,40088.16,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79,0,0,38661.79
1,April,2021,30-39,total,3258,3258,3258,3258,3228,3258,3258,3258,3258,3251,3251,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3258,3138,3258,3258,3258,3258,3258,3258,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258,3258,3258,0,0,0,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41739.88,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41444.58,0,0,41444.58,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,42937.01,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53,0,0,41355.53
1,May,2021,30-39,total,3122,3122,3122,3122,3091,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3122,3014,3122,3122,3122,3122,3122,3122,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,3122,3122,0,0,0,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43589.88,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,44703.49,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05,0,0,43157.05
1,June,2021,30-39,total,1468,1468,1468,1468,1459,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,1432,1468,1468,1468,1468,1468,1468,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,1468,1468,0,0,0,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,92348.4,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,94089.61,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24,0,0,91782.24
1,January,2020,40-49,total,6603,6603,6603,6603,6603,6603,6603,6603,6603,6572,6572,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6324,6603,6603,6603,6603,6603,6603,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,6603,6603,0,0,0,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20501.57,0,0,20501.57,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,21305.55,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32
1,February,2020,40-49,total,6177,6177,6177,6177,6177,6177,6177,6177,6177,6148,6148,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,6177,5916,6177,6177,6177,6177,6177,6177,6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6177,6177,6177,0,0,0,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21915.47,0,0,21915.47,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,22774.9,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58,0,0,21812.58
1,March,2020,40-49,total,6603,6603,6603,6603,6603,6603,6603,6603,6603,6572,6572,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6324,6603,6603,6603,6603,6603,6603,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,6603,6603,0,0,0,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20501.57,0,0,20501.57,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,21305.55,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32
1,April,2020,40-49,total,6390,6390,6390,6390,6390,6390,6390,6390,6390,6360,6360,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6120,6390,6390,6390,6390,6390,6390,6390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,6390,6390,0,0,0,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21184.96,0,0,21184.96,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,22015.74,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5
1,May,2020,40-49,total,6603,6603,6603,6603,6603,6603,6603,6603,6603,6572,6572,6603,6603,6603,6603,6603,6597,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6603,6324,6603,6603,6603,6603,6603,6603,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,6603,6603,0,0,0,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20501.57,0,0,20501.57,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,5536.61,140.17,30848,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,21305.55,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32,0,0,20405.32
1,June,2020,40-49,total,6390,6390,6390,6390,6390,6390,6390,6390,6390,6360,6360,6390,6390,6390,6390,6390,6360,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6390,6095,6390,6390,6390,6390,6390,6390,6390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6390,6390,6390,0,0,0,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21184.96,0,0,21184.96,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21184.96,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,5992.62,151.72,33388.72,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5,0,0,21085.5
