sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
both_sexes,April,2021,50-59,total,18645,18626,18645,18645,18446,18615,18571,18560,18560,18615,18615,18615,18615,18615,18615,18645,18645,18645,18596,18626,18645,18645,18645,18645,18645,18645,18645,18645,18645,18615,18615,18645,18645,18626,18626,18645,18645,18645,18645,18645,14402,18645,18645,18645,18530,18626,18511,18645,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,18624,18624,18645,0,0,0,0,0,7233.78,0,0,7226.41,0,0,7226.41,0,0,7304.37,0,0,7238.05,0,0,7255.2,1967.94,49.82,10964.67,1967.94,49.82,10964.67,0,0,7238.05,0,0,7238.05,0,0,7238.05,0,0,7238.05,0,0,7238.05,0,0,7238.05,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7245.45,0,0,7234.55,0,0,7234.55,0,0,7233.78,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7238.05,0,0,7238.05,0,0,7226.41,0,0,7226.41,0,0,7233.78,0,0,7233.78,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,0,0,7226.41,15216.64,5584.24,33120.21,0,0,7226.41,0,0,7226.41,0,0,7226.41,1971.13,49.9,10982.42,0,0,7233.78,1973.15,49.96,10993.69,0,0,7226.41
both_sexes,May,2021,50-59,total,16395,16395,16395,16395,16283,16376,16321,16314,16314,16364,16364,16364,16364,16364,16364,16395,16395,16395,16364,16395,16395,16395,16395,16395,16395,16395,16395,16395,16395,16364,16364,16395,16395,16395,16395,16395,16395,16395,16395,16395,12679,16395,16395,16395,16283,16395,16283,16395,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16391,16391,16395,1,1,0,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8274.66,0,0,8227.67,2237.91,56.66,12468.86,0,0,8258.94,2238.87,56.68,12474.21,0,0,8233.7,0,0,8233.7,0,0,8233.7,0,0,8233.7,0,0,8233.7,0,0,8233.7,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8233.7,2228.36,56.42,12415.61,2228.36,56.42,12415.61,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8233.7,0,0,8233.7,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8218.13,20165.23,8107.47,41548.09,0,0,8218.13,0,0,8218.13,0,0,8218.13,0,0,8274.66,0,0,8218.13,0,0,8274.66,0,0,8218.13
both_sexes,June,2021,50-59,total,4632,4632,4632,4632,4632,4632,4611,4628,4615,4632,4632,4626,4626,4626,4626,4632,4632,4632,4611,4632,4632,4632,4632,4632,4632,4632,4632,4632,4632,4611,4611,4632,4632,4632,4632,4632,4632,4632,4632,4632,3494,4632,4632,4632,4607,4632,4607,4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4611,4611,4632,0,0,0,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29220.63,0,0,29113.29,0,0,29195.3,0,0,29088.15,0,0,29088.15,0,0,29125.88,0,0,29125.88,0,0,29125.88,0,0,29125.88,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29220.63,0,0,29220.63,0,0,29220.63,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29220.63,0,0,29220.63,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29088.15,20907.27,2531.97,75524.25,0,0,29088.15,0,0,29088.15,0,0,29088.15,0,0,29246,0,0,29088.15,0,0,29246,0,0,29088.15
both_sexes,January,2020,60-69,total,21142,21142,21142,21142,21034,21111,20972,21065,20879,20972,20972,21142,21142,21142,21142,21142,21142,21142,21111,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15908,21142,21142,21142,21065,21142,21065,21142,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,21142,21142,21142,0,0,0,0,0,6372.92,0,0,6372.92,0,0,6372.92,1736.47,43.96,9675.02,0,0,6382.28,1741.61,44.09,9703.62,1733.92,43.9,9660.78,1749.37,44.29,9746.84,1741.61,44.09,9703.62,1741.61,44.09,9703.62,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,9184.06,2502.35,23514.84,0,0,6372.92,0,0,6372.92,0,0,6372.92,1733.92,43.9,9660.78,0,0,6372.92,1733.92,43.9,9660.78,0,0,6372.92
both_sexes,February,2020,60-69,total,19778,19778,19778,19778,19638,19749,19604,19691,19517,19604,19604,19778,19778,19778,19778,19778,19778,19778,19749,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19778,19749,19749,19778,19778,19778,14773,19778,19778,19778,19691,19778,19691,19778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19778,19778,19778,0,0,0,0,0,6812.43,0,0,6812.43,0,0,6812.43,1859.91,47.09,10362.78,0,0,6822.44,0,0,6872.9,0,0,6842.53,0,0,6903.54,0,0,6872.9,0,0,6872.9,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,1846.75,46.76,10289.43,1849.46,46.82,10304.54,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6822.44,0,0,6822.44,0,0,6812.43,0,0,6812.43,0,0,6812.43,7417.25,1529.61,21676.35,0,0,6812.43,0,0,6812.43,0,0,6812.43,0,0,6842.53,0,0,6812.43,0,0,6842.53,0,0,6812.43
both_sexes,March,2020,60-69,total,21142,21142,21142,21142,20987,21088,20933,21049,20863,20956,20956,21142,21142,21142,21142,21142,21142,21111,21080,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15748,21142,21142,21142,21049,21142,21049,21142,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21142,21142,21122,0,0,1,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6419.99,1732.03,43.85,9650.24,3489.71,422.62,12606.02,0,0,6401.08,1750.71,44.32,9754.32,0,0,6429.49,0,0,6429.49,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6391.67,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,1729.24,43.78,9634.71,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,8555.77,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6401.08,0,0,6372.92,0,0,6401.08,0,0,6372.92
both_sexes,April,2020,60-69,total,20460,20460,20460,20460,20304,20400,20220,20370,20154,20280,20280,20460,20460,20460,20460,20460,20460,20430,20400,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20460,20430,20430,20460,20460,20460,15205,20460,20460,20460,20370,20460,20370,20460,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20460,20460,20450,0,0,0,0,0,6585.35,0,0,6585.35,0,0,6585.35,1798.91,45.54,10022.87,0,0,6604.72,0,0,6663.52,0,0,6614.45,1812.3,45.88,10097.46,0,0,6643.8,0,0,6643.8,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6604.72,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6588.57,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,4804.34,581.83,17354.93,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6614.45,0,0,6585.35,0,0,6614.45,0,0,6585.35
both_sexes,May,2020,60-69,total,21142,21142,21142,21142,20942,21080,20894,21025,20777,20956,20956,21142,21142,21142,21142,21142,21142,21111,21080,21142,21142,21142,21142,21142,21142,21142,21142,21140,21140,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15651,21142,21142,21142,21025,21142,21025,21142,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,21142,21142,21142,0,0,0,0,0,6372.92,0,0,6372.92,0,0,6372.92,1744.1,44.16,9717.52,0,0,6391.67,0,0,6448.57,1737.22,43.98,9679.16,1757.95,44.51,9794.69,0,0,6429.49,0,0,6429.49,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6391.67,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,1727.77,43.74,9626.5,1727.77,43.74,9626.5,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,4667.43,565.25,16860.37,0,0,6372.92,0,0,6372.92,0,0,6372.92,1737.22,43.98,9679.16,0,0,6372.92,1737.22,43.98,9679.16,0,0,6372.92
both_sexes,June,2020,60-69,total,20460,20460,20460,20460,20250,20400,20220,20340,20100,20280,20280,20460,20460,20460,20460,20460,20460,20430,20400,20460,20460,20460,20460,20460,20460,20460,20460,20430,20430,20460,20460,20460,20460,20460,20460,20430,20430,20460,20460,20460,15107,20460,20460,20460,20340,20460,20340,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20460,20460,20460,0,0,0,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6653.65,0,0,6604.72,0,0,6663.52,0,0,6624.2,0,0,6703.3,0,0,6643.8,0,0,6643.8,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6604.72,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,2417.75,61.21,13470.86,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6624.2,0,0,6585.35,0,0,6624.2,0,0,6585.35
both_sexes,July,2020,60-69,total,21142,21142,21142,21142,20908,21080,20894,21001,20753,20956,20956,21142,21142,21142,21142,21142,21142,21111,21080,21142,21142,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15593,21142,21142,21142,21001,21142,21001,21142,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21142,21142,21142,0,0,0,0,0,6372.92,0,0,6372.92,0,0,6372.92,1746.94,44.23,9733.32,0,0,6391.67,0,0,6448.57,1739.2,44.03,9690.22,1759.99,44.56,9806.02,0,0,6429.49,0,0,6429.49,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6391.67,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,8640.82,0,0,6372.92,0,0,6372.92,0,0,6372.92,1739.2,44.03,9690.22,0,0,6372.92,1739.2,44.03,9690.22,0,0,6372.92
both_sexes,August,2020,60-69,total,21142,21142,21142,21142,20894,21080,20894,20987,20739,20930,20930,21142,21142,21142,21142,21142,21142,21111,21080,21142,21142,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15593,21142,21142,21142,20987,21142,20987,21142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21122,21122,21142,1,1,0,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6448.57,0,0,6391.67,0,0,6448.57,0,0,6419.99,0,0,6496.76,1745.1,44.18,9723.09,1745.1,44.18,9723.09,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6391.67,1729.24,43.78,9634.71,1729.24,43.78,9634.71,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,8640.82,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6419.99,0,0,6372.92,0,0,6419.99,0,0,6372.92
both_sexes,September,2020,60-69,total,20460,20460,20460,20460,20219,20400,20220,20302,20062,20250,20250,20460,20460,20460,20460,20460,20460,20430,20400,20460,20460,20460,20460,20460,20460,20460,20460,20430,20430,20460,20460,20460,20460,20460,20460,20430,20430,20460,20460,20460,15090,20460,20460,20460,20302,20460,20302,20460,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20450,20450,20460,0,0,0,0,0,6585.35,0,0,6585.35,0,0,6585.35,1806.47,45.74,10065,0,0,6604.72,0,0,6663.52,1799.08,45.55,10023.85,1820.61,46.09,10143.77,0,0,6653.65,0,0,6653.65,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6604.72,0,0,6588.57,0,0,6588.57,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,8928.85,0,0,6585.35,0,0,6585.35,0,0,6585.35,1799.08,45.55,10023.85,0,0,6585.35,1799.08,45.55,10023.85,0,0,6585.35
both_sexes,October,2020,60-69,total,21142,21142,21142,21142,20852,21080,20894,20956,20689,20925,20925,21142,21142,21142,21142,21142,21142,21111,21080,21142,21142,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,21142,21142,21142,21111,21111,21142,21142,21142,15506,21142,21142,21142,20956,21142,20956,21142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21142,21142,21142,0,0,0,0,0,6372.92,0,0,6372.92,0,0,6372.92,1751.63,44.35,9759.46,0,0,6391.67,0,0,6448.57,0,0,6429.49,1765.43,44.7,9836.35,0,0,6439.01,0,0,6439.01,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6391.67,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6382.28,0,0,6382.28,0,0,6372.92,0,0,6372.92,0,0,6372.92,16488.78,6629.34,33973.19,0,0,6372.92,0,0,6372.92,0,0,6372.92,0,0,6429.49,0,0,6372.92,0,0,6429.49,0,0,6372.92
both_sexes,November,2020,60-69,total,20460,20460,20460,20460,20160,20400,20220,20280,20010,20250,20250,20460,20460,20460,20460,20460,20460,20430,20400,20460,20460,20460,20460,20460,20460,20460,20460,20430,20430,20460,20440,20460,20460,20460,20460,20430,20430,20460,20460,20460,14626,20460,20460,20460,20280,20460,20280,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,20460,20460,20460,0,0,0,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6683.35,0,0,6604.72,0,0,6663.52,0,0,6643.8,0,0,6733.45,0,0,6653.65,0,0,6653.65,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6604.72,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,1786.94,45.24,9956.18,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6595.02,0,0,6595.02,0,0,6585.35,0,0,6585.35,0,0,6585.35,57437.1,36410.19,86183.85,0,0,6585.35,0,0,6585.35,0,0,6585.35,0,0,6643.8,0,0,6585.35,0,0,6643.8,0,0,6585.35
