Dose,sex,ageband_at_study_entry,type_vax,week_fup,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,0,18-24,Pfizer,3,0,0,< 5,0,0,0,0,0,0,< 5,2021,15,15,15,15,15,15,0,0,0,0,0
2,0,18-24,Pfizer,1,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,18-24,Pfizer,2,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,18-24,Pfizer,3,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,18-24,Pfizer,4,0,0,< 5,0,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
0,0,70-79,"",0,1,0,0,0,< 5,< 5,0,0,0,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,70-79,"",0,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,106,106,106,106,106,106,0,0,0,0,0
1,0,70-79,Pfizer,1,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,Pfizer,2,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,Pfizer,3,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,5,5,5,5,5,5,0,0,0,0,0
2,0,70-79,Pfizer,1,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,2,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,3,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,4,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,5,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,6,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,7,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,70-79,Pfizer,8,1,0,0,0,< 5,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,AstraZeneca,13,0,0,0,0,0,0,0,0,0,0,2021,33,33,33,33,33,33,0,0,0,0,0
0,1,70-79,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2020,2996,2996,2996,2996,2996,2996,0,0,0,0,0
0,1,70-79,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2021,933,933,933,933,933,933,0,0,0,0,0
1,1,70-79,Pfizer,1,0,0,< 5,0,0,0,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,2,0,0,< 5,0,0,0,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,3,0,0,< 5,0,0,0,0,0,0,< 5,2021,11,11,11,11,11,11,0,0,0,0,0
2,1,70-79,Pfizer,1,0,0,< 5,0,0,0,0,0,0,< 5,2021,13,13,13,13,13,13,0,0,0,0,0
2,1,70-79,Pfizer,2,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,3,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,4,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,5,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Pfizer,6,0,0,< 5,0,0,0,0,0,0,< 5,2021,6,6,6,6,6,6,0,0,0,0,0
0,0,25-29,"",0,0,0,0,0,0,< 5,0,0,0,< 5,2020,544,544,544,544,544,544,0,0,0,0,0
0,0,25-29,"",0,0,0,0,0,0,< 5,0,0,0,< 5,2021,79,79,79,79,79,79,0,0,0,0,0
1,0,25-29,Moderna,1,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,25-29,Moderna,2,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,25-29,Moderna,3,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,25-29,Moderna,4,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,25-29,Moderna,5,0,0,0,0,0,< 5,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,0,25-29,Moderna,1,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,2,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,3,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,4,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,5,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,6,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,7,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,8,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,9,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,25-29,Moderna,10,0,0,0,0,0,< 5,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
0,1,50-59,"",0,1,0,0,0,0,< 5,0,0,0,< 5,2020,3535,3535,3535,3535,3535,3535,0,0,0,0,0
0,1,50-59,"",0,1,0,0,0,0,< 5,0,0,0,< 5,2021,1236,871,1236,1236,1236,1236,< 5,0,0,0,0
1,1,50-59,Pfizer,1,1,0,0,0,0,< 5,0,0,0,< 5,2021,26,19,26,26,26,26,0,0,0,0,0
1,1,50-59,Pfizer,2,1,0,0,0,0,< 5,0,0,0,< 5,2021,22,14,22,22,22,22,0,0,0,0,0
1,1,50-59,Pfizer,3,1,0,0,0,0,< 5,0,0,0,< 5,2021,13,13,13,13,13,13,0,0,0,0,0
1,1,50-59,Pfizer,4,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,50-59,Pfizer,5,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,50-59,Pfizer,6,1,0,0,0,0,< 5,0,0,0,< 5,2021,6,6,6,6,6,6,0,0,0,0,0
1,1,12-17,Pfizer,1,0,0,< 5,0,0,0,0,0,0,< 5,2021,10,10,10,10,10,10,0,0,0,0,0
0,0,70-79,"",0,1,0,< 5,0,0,0,0,0,0,< 5,2020,4848,4848,4848,4848,4848,4848,0,0,0,0,0
1,0,40-49,Moderna,1,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Moderna,2,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Moderna,3,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Moderna,4,0,0,0,0,0,< 5,0,0,0,< 5,2021,5,5,5,5,5,5,0,0,0,0,0
0,0,70-79,"",0,1,< 5,0,0,0,0,0,0,0,< 5,2020,1943,1943,1943,1943,1943,1943,0,0,0,0,0
0,0,50-59,"",0,0,< 5,< 5,0,0,0,0,0,0,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,50-59,"",0,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,103,103,103,103,103,103,0,0,0,0,0
1,0,50-59,Moderna,1,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,2,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,3,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,4,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,0,50-59,Moderna,1,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,2,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,3,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,4,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,5,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,6,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,7,0,< 5,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,40-49,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,169,155,169,169,169,169,0,0,0,0,0
2,1,40-49,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,149,135,149,149,149,149,0,0,0,0,0
2,1,40-49,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,140,126,140,140,140,140,0,0,0,0,0
2,1,40-49,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,141,126,141,141,141,141,0,0,0,0,0
2,1,40-49,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,127,120,127,127,127,127,0,0,0,0,0
2,1,40-49,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,117,110,117,117,117,117,0,0,0,0,0
2,1,40-49,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,98,91,98,98,98,98,0,0,0,0,0
2,1,40-49,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,90,83,90,90,90,90,0,0,0,0,0
2,1,40-49,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,77,70,77,77,77,77,0,0,0,0,0
2,1,40-49,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,77,70,77,77,77,77,0,0,0,0,0
2,1,40-49,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,77,70,77,77,77,77,0,0,0,0,0
2,1,40-49,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,77,70,77,77,77,77,0,0,0,0,0
2,1,40-49,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,77,70,77,77,77,77,0,0,0,0,0
2,1,40-49,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,75,68,75,75,75,75,0,0,0,0,0
0,1,60-69,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2020,5490,5490,5490,5490,5490,5490,0,0,0,0,0
0,1,60-69,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2021,1935,1935,1935,1935,1935,1935,0,0,0,0,0
2,0,30-39,Pfizer,1,0,0,0,0,0,0,0,0,0,0,2021,153,153,153,153,153,153,0,0,0,0,0
2,0,30-39,Pfizer,2,0,0,0,0,0,0,0,0,0,0,2021,147,147,147,147,147,147,0,0,0,0,0
2,0,30-39,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,147,147,147,147,147,147,0,0,0,0,0
2,0,30-39,Pfizer,4,0,0,0,0,0,0,0,0,0,0,2021,147,147,147,147,147,147,0,0,0,0,0
2,0,30-39,Pfizer,5,0,0,0,0,0,0,0,0,0,0,2021,144,144,144,144,144,144,0,0,0,0,0
2,0,30-39,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,140,140,140,140,140,140,0,0,0,0,0
2,0,30-39,Pfizer,7,0,0,0,0,0,0,0,0,0,0,2021,135,135,135,135,135,135,0,0,0,0,0
2,0,30-39,Pfizer,8,0,0,0,0,0,0,0,0,0,0,2021,128,128,128,128,128,128,0,0,0,0,0
2,0,30-39,Pfizer,9,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
2,0,30-39,Pfizer,10,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
2,0,30-39,Pfizer,11,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
2,0,30-39,Pfizer,12,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
2,0,30-39,Pfizer,13,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
2,0,30-39,Pfizer,14,0,0,0,0,0,0,0,0,0,0,2021,109,109,109,109,109,109,0,0,0,0,0
2,0,30-39,Pfizer,15,0,0,0,0,0,0,0,0,0,0,2021,104,104,104,104,104,104,0,0,0,0,0
2,0,30-39,Pfizer,16,0,0,0,0,0,0,0,0,0,0,2021,95,95,95,95,95,95,0,0,0,0,0
2,0,30-39,Pfizer,17,0,0,0,0,0,0,0,0,0,0,2021,55,55,55,55,55,55,0,0,0,0,0
2,0,30-39,Pfizer,18,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,30-39,Pfizer,19,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,30-39,Pfizer,20,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
2,0,30-39,Pfizer,21,0,0,0,0,0,0,0,0,0,0,2021,48,48,48,48,48,48,0,0,0,0,0
2,0,30-39,Pfizer,22,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,91,91,91,91,91,91,0,0,0,0,0
1,1,60-69,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,91,91,91,91,91,91,0,0,0,0,0
1,1,60-69,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,91,91,91,91,91,91,0,0,0,0,0
1,1,60-69,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,79,79,79,79,79,79,0,0,0,0,0
1,1,60-69,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,39,39,39,39,39,39,0,0,0,0,0
1,1,60-69,Moderna,6,0,0,0,0,0,0,0,0,0,0,2021,34,34,34,34,34,34,0,0,0,0,0
1,1,60-69,Moderna,7,0,0,0,0,0,0,0,0,0,0,2021,8,8,8,8,8,8,0,0,0,0,0
0,1,80+,"",0,1,0,< 5,0,< 5,0,0,0,0,< 5,2020,545,545,545,545,545,545,0,0,0,0,0
0,1,80+,"",0,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,107,107,107,107,107,107,0,0,0,0,0
1,1,80+,Pfizer,1,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,80+,Pfizer,2,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,80+,Pfizer,3,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,1,80+,Pfizer,1,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,2,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,3,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,4,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,5,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,6,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,7,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,8,1,0,< 5,0,< 5,0,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,0,18-24,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,18-24,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,42,42,42,42,42,42,0,0,0,0,0
2,0,18-24,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,43,43,43,43,43,43,0,0,0,0,0
2,0,18-24,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,0,18-24,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,16,16,16,16,16,16,0,0,0,0,0
2,1,50-59,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,1,50-59,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,1,50-59,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,70,70,70,70,70,70,0,0,0,0,0
2,1,50-59,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,53,53,53,53,53,53,0,0,0,0,0
0,0,70-79,"",0,0,< 5,0,0,0,0,0,0,0,< 5,2020,1246,1246,1246,1246,1246,1246,0,0,0,0,0
0,0,70-79,"",0,0,< 5,0,0,0,0,0,0,0,< 5,2021,366,366,366,366,366,366,0,0,0,0,0
1,0,70-79,AstraZeneca,1,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,2,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,3,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,4,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,5,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,6,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,7,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,70-79,AstraZeneca,8,0,< 5,0,0,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
0,1,60-69,"",0,0,0,0,0,0,< 5,0,0,0,< 5,2020,12077,12077,12077,12077,12077,12077,0,0,0,0,0
0,1,60-69,"",0,0,0,0,0,0,< 5,0,0,0,< 5,2021,4337,4337,4337,4337,4337,4337,0,0,0,0,0
1,1,60-69,Moderna,1,0,0,0,0,0,< 5,0,0,0,< 5,2021,35,35,35,35,35,35,0,0,0,0,0
1,1,60-69,Moderna,2,0,0,0,0,0,< 5,0,0,0,< 5,2021,35,35,35,35,35,35,0,0,0,0,0
1,1,60-69,Moderna,3,0,0,0,0,0,< 5,0,0,0,< 5,2021,32,32,32,32,32,32,0,0,0,0,0
1,1,60-69,Moderna,4,0,0,0,0,0,< 5,0,0,0,< 5,2021,30,30,30,30,30,30,0,0,0,0,0
2,1,60-69,Moderna,1,0,0,0,0,0,< 5,0,0,0,< 5,2021,23,23,23,23,23,23,0,0,0,0,0
2,1,60-69,Moderna,2,0,0,0,0,0,< 5,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,60-69,Moderna,3,0,0,0,0,0,< 5,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,60-69,Moderna,4,0,0,0,0,0,< 5,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,60-69,Moderna,5,0,0,0,0,0,< 5,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,60-69,Moderna,6,0,0,0,0,0,< 5,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,60-69,Moderna,7,0,0,0,0,0,< 5,0,0,0,< 5,2021,20,20,20,20,20,20,0,0,0,0,0
2,1,60-69,Moderna,8,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,9,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Moderna,10,0,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,1,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,2,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,3,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,4,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,5,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,6,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,7,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,8,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,9,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,10,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,11,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,60-69,AstraZeneca,12,1,0,0,0,0,< 5,0,0,0,< 5,2021,5,5,5,5,5,5,0,0,0,0,0
2,0,60-69,AstraZeneca,1,1,0,0,0,0,< 5,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,0,30-39,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,126,126,126,126,126,126,0,0,0,0,0
1,0,30-39,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,126,126,126,126,126,126,0,0,0,0,0
1,0,30-39,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,127,127,127,127,127,127,0,0,0,0,0
1,0,30-39,AstraZeneca,9,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
1,0,30-39,AstraZeneca,10,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
1,0,30-39,AstraZeneca,11,0,0,0,0,0,0,0,0,0,0,2021,119,119,119,119,119,119,0,0,0,0,0
1,0,30-39,AstraZeneca,12,0,0,0,0,0,0,0,0,0,0,2021,101,101,101,101,101,101,0,0,0,0,0
1,0,30-39,AstraZeneca,13,0,0,0,0,0,0,0,0,0,0,2021,19,19,19,19,19,19,0,0,0,0,0
0,0,50-59,"",0,0,0,0,< 5,0,0,0,0,0,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,50-59,"",0,0,0,0,< 5,0,0,0,0,0,< 5,2021,152,152,152,152,152,152,0,0,0,0,0
1,0,50-59,Moderna,1,0,0,0,< 5,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,2,0,0,0,< 5,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,3,0,0,0,< 5,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,4,0,0,0,< 5,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,0,40-49,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,80,80,80,80,80,80,0,0,0,0,0
2,0,40-49,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,17,17,17,17,17,17,0,0,0,0,0
2,0,70-79,Pfizer,6,0,0,0,0,0,0,0,0,0,0,2021,169,169,169,169,169,169,0,0,0,0,0
0,0,50-59,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2020,7603,7568,7603,7603,7603,7603,< 5,0,0,0,0
0,0,50-59,"",0,0,0,< 5,0,0,0,0,0,0,< 5,2021,2898,2772,2898,2898,2898,2898,0,0,0,0,0
1,0,50-59,Pfizer,1,0,0,< 5,0,0,0,0,0,0,< 5,2021,63,56,63,63,63,63,0,0,0,0,0
1,0,50-59,Pfizer,2,0,0,< 5,0,0,0,0,0,0,< 5,2021,62,55,62,62,62,62,0,0,0,0,0
1,0,50-59,Pfizer,3,0,0,< 5,0,0,0,0,0,0,< 5,2021,57,50,57,57,57,57,0,0,0,0,0
1,0,50-59,Pfizer,4,0,0,< 5,0,0,0,0,0,0,< 5,2021,42,35,42,42,42,42,0,0,0,0,0
1,0,50-59,Pfizer,5,0,0,< 5,0,0,0,0,0,0,< 5,2021,37,30,37,37,37,37,0,0,0,0,0
1,0,50-59,Pfizer,6,0,0,< 5,0,0,0,0,0,0,< 5,2021,27,20,27,27,27,27,0,0,0,0,0
1,1,30-39,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
1,1,30-39,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
1,1,30-39,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
1,1,30-39,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,49,49,49,49,49,49,0,0,0,0,0
1,1,30-39,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,40,40,40,40,40,40,0,0,0,0,0
1,1,30-39,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
1,1,30-39,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
1,1,30-39,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
