DAP,AESI,Vaccine & dose,Days since vaccination,Ageband,Sex,Cases,Person days,IR narrow,LL narrow,UL narrow,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_DEATH,lb_DEATH,ub_DEATH
TEST,CAD_narrow,Pfizer dose 1,147-153,0-59,Female,0,48,0,0,2807006.71,48,34,48,0,0,0,0,0,2807006.71,0,0,3962833,0,0,2807006.71
TEST,CAD_narrow,Pfizer dose 1,147-153,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,147-153,0-59,Male,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,147-153,60+,Male,0,7,0,0,19248046.01,7,0,7,0,0,0,0,0,19248046.01,0,0,0,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,154-160,0-59,Female,0,35,0,0,3849609.2,35,21,35,0,0,0,0,0,3849609.2,0,0,6416015.34,0,0,3849609.2
TEST,CAD_narrow,Pfizer dose 1,154-160,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,154-160,0-59,Male,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,154-160,60+,Male,0,7,0,0,19248046.01,7,0,7,0,0,0,0,0,19248046.01,0,0,0,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,161-167,0-59,Female,0,26,0,0,5182166.23,26,14,26,0,0,0,0,0,5182166.23,0,0,9624023,0,0,5182166.23
TEST,CAD_narrow,Pfizer dose 1,161-167,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,161-167,0-59,Male,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,161-167,60+,Male,0,7,0,0,19248046.01,7,0,7,0,0,0,0,0,19248046.01,0,0,0,0,0,19248046.01
TEST,CAD_narrow,Pfizer dose 1,168-174,0-59,Female,0,8,0,0,16842040.26,8,8,8,0,0,0,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26
TEST,CAD_narrow,Pfizer dose 1,168-174,60+,Female,0,8,0,0,16842040.26,8,8,8,0,0,0,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26
TEST,CAD_narrow,Pfizer dose 1,168-174,0-59,Male,0,5,0,0,26947264.41,5,5,5,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
TEST,CAD_narrow,Pfizer dose 1,168-174,60+,Male,0,3,0,0,44912107.35,3,0,3,0,0,0,0,0,44912107.35,0,0,0,0,0,44912107.35
TEST,CAD_narrow,AstraZeneca dose 2,0-6,0-59,Female,0,581,0,0,231904.17,581,518,581,0,0,0,0,0,231904.17,0,0,260108.73,0,0,231904.17
TEST,CAD_narrow,AstraZeneca dose 2,0-6,60+,Female,0,525,0,0,256640.61,525,191,525,0,0,0,0,0,256640.61,0,0,705425.77,0,0,256640.61
TEST,CAD_narrow,AstraZeneca dose 2,0-6,0-59,Male,0,276,0,0,488175.08,276,231,276,0,0,0,0,0,488175.08,0,0,583274.12,0,0,488175.08
TEST,CAD_narrow,AstraZeneca dose 2,0-6,60+,Male,0,426,0,0,316282.45,433,189,433,0,0,0,0,0,311169.34,0,0,712890.59,0,0,311169.34
TEST,CAD_narrow,AstraZeneca dose 2,7-13,0-59,Female,0,581,0,0,231904.17,581,518,581,0,0,0,0,0,231904.17,0,0,260108.73,0,0,231904.17
TEST,CAD_narrow,AstraZeneca dose 2,7-13,60+,Female,0,227,0,0,593552.08,227,100,227,0,0,0,0,0,593552.08,0,0,1347363.22,0,0,593552.08
TEST,CAD_narrow,AstraZeneca dose 2,7-13,0-59,Male,0,273,0,0,493539.64,273,231,273,0,0,0,0,0,493539.64,0,0,583274.12,0,0,493539.64
TEST,CAD_narrow,AstraZeneca dose 2,7-13,60+,Male,0,203,0,0,663725.72,205,95,205,0,0,0,0,0,657250.35,0,0,1418277.07,0,0,657250.35
TEST,CAD_narrow,AstraZeneca dose 2,14-20,0-59,Female,0,580,0,0,232304,580,517,580,0,0,0,0,0,232304,0,0,260611.84,0,0,232304
TEST,CAD_narrow,AstraZeneca dose 2,14-20,60+,Female,0,65,0,0,2072866.49,65,33,65,0,0,0,0,0,2072866.49,0,0,4082918.85,0,0,2072866.49
TEST,CAD_narrow,AstraZeneca dose 2,14-20,0-59,Male,0,269,0,0,500878.52,269,227,269,0,0,0,0,0,500878.52,0,0,593552.08,0,0,500878.52
TEST,CAD_narrow,AstraZeneca dose 2,14-20,60+,Male,0,52,0,0,2591083.12,52,34,52,0,0,0,0,0,2591083.12,0,0,3962833,0,0,2591083.12
TEST,CAD_narrow,AstraZeneca dose 2,21-27,0-59,Female,0,537,0,0,250905.63,537,475,537,0,1,0,0,0,250905.63,76894.74,1946.81,428430.05,0,0,250905.63
TEST,CAD_narrow,AstraZeneca dose 2,21-27,60+,Female,0,21,0,0,6416015.34,21,10,21,0,0,0,0,0,6416015.34,0,0,13473632.21,0,0,6416015.34
TEST,CAD_narrow,AstraZeneca dose 2,21-27,0-59,Male,0,254,0,0,530457.96,254,219,254,0,0,0,0,0,530457.96,0,0,615234.35,0,0,530457.96
TEST,CAD_narrow,AstraZeneca dose 2,21-27,60+,Male,0,19,0,0,7091385.37,19,14,19,0,0,0,0,0,7091385.37,0,0,9624023,0,0,7091385.37
TEST,CAD_narrow,AstraZeneca dose 2,28-34,0-59,Female,0,453,0,0,297431.17,453,405,453,0,0,0,0,0,297431.17,0,0,332682.28,0,0,297431.17
TEST,CAD_narrow,AstraZeneca dose 2,28-34,60+,Female,0,2,0,0,67368161.03,2,0,2,0,0,0,0,0,67368161.03,0,0,0,0,0,67368161.03
TEST,CAD_narrow,AstraZeneca dose 2,28-34,0-59,Male,0,228,0,0,590948.78,228,201,228,0,0,0,0,0,590948.78,0,0,670329.96,0,0,590948.78
TEST,CAD_narrow,AstraZeneca dose 2,28-34,60+,Male,0,10,0,0,13473632.21,10,10,10,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
TEST,CAD_narrow,AstraZeneca dose 2,35-41,0-59,Female,0,330,0,0,408291.89,330,295,330,0,0,0,0,0,408291.89,0,0,456733.3,0,0,408291.89
TEST,CAD_narrow,AstraZeneca dose 2,35-41,60+,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,AstraZeneca dose 2,35-41,0-59,Male,0,142,0,0,948847.34,142,139,142,0,0,0,0,0,948847.34,0,0,969326.06,0,0,948847.34
TEST,CAD_narrow,AstraZeneca dose 2,35-41,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,AstraZeneca dose 2,42-48,0-59,Female,0,199,0,0,677066.95,199,182,199,0,0,0,0,0,677066.95,0,0,740309.46,0,0,677066.95
TEST,CAD_narrow,AstraZeneca dose 2,42-48,60+,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,AstraZeneca dose 2,42-48,0-59,Male,0,54,0,0,2495117.08,54,54,54,0,0,0,0,0,2495117.08,0,0,2495117.08,0,0,2495117.08
TEST,CAD_narrow,AstraZeneca dose 2,42-48,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,AstraZeneca dose 2,49-55,0-59,Female,0,34,0,0,3962833,34,32,34,0,0,0,0,0,3962833,0,0,4210510.06,0,0,3962833
TEST,CAD_narrow,AstraZeneca dose 2,49-55,60+,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,AstraZeneca dose 2,49-55,0-59,Male,0,24,0,0,5614013.42,24,24,24,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
TEST,CAD_narrow,AstraZeneca dose 2,49-55,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Moderna dose 2,0-6,0-59,Female,0,259,0,0,520217.46,259,203,259,0,0,0,0,0,520217.46,0,0,663725.72,0,0,520217.46
TEST,CAD_narrow,Moderna dose 2,0-6,60+,Female,0,270,0,0,499023.42,277,99,277,0,0,0,0,0,486412.72,0,0,1360972.95,0,0,486412.72
TEST,CAD_narrow,Moderna dose 2,0-6,0-59,Male,0,303,0,0,444674.33,303,247,303,0,0,0,0,0,444674.33,0,0,545491.18,0,0,444674.33
TEST,CAD_narrow,Moderna dose 2,0-6,60+,Male,0,345,0,0,390540.06,366,124,366,0,2,0,0,0,368132.03,589112.9,71344.31,2128078.36,0,0,368132.03
TEST,CAD_narrow,Moderna dose 2,7-13,0-59,Female,0,251,0,0,536798.1,251,202,251,0,0,0,0,0,536798.1,0,0,667011.5,0,0,536798.1
TEST,CAD_narrow,Moderna dose 2,7-13,60+,Female,0,238,0,0,566119,245,70,245,0,0,0,0,0,549944.17,0,0,1924804.6,0,0,549944.17
TEST,CAD_narrow,Moderna dose 2,7-13,0-59,Male,0,301,0,0,447628.98,301,245,301,0,0,0,0,0,447628.98,0,0,549944.17,0,0,447628.98
TEST,CAD_narrow,Moderna dose 2,7-13,60+,Male,0,332,0,0,405832.3,353,108,353,0,0,0,0,0,381689.3,0,0,1247558.54,0,0,381689.3
TEST,CAD_narrow,Moderna dose 2,14-20,0-59,Female,0,247,0,0,545491.18,247,194,247,0,1,0,0,0,545491.18,188273.2,4766.66,1048991.11,0,0,545491.18
TEST,CAD_narrow,Moderna dose 2,14-20,60+,Female,0,239,0,0,563750.3,246,70,246,0,0,0,0,0,547708.63,0,0,1924804.6,0,0,547708.63
TEST,CAD_narrow,Moderna dose 2,14-20,0-59,Male,0,301,0,0,447628.98,301,245,301,0,0,0,0,0,447628.98,0,0,549944.17,0,0,447628.98
TEST,CAD_narrow,Moderna dose 2,14-20,60+,Male,0,329,0,0,409532.89,350,105,350,0,0,0,0,0,384960.92,0,0,1283203.07,0,0,384960.92
TEST,CAD_narrow,Moderna dose 2,21-27,0-59,Female,0,205,0,0,657250.35,205,155,205,0,0,0,0,0,657250.35,0,0,869266.59,0,0,657250.35
TEST,CAD_narrow,Moderna dose 2,21-27,60+,Female,0,215,0,0,626680.57,222,67,222,0,0,0,0,0,606920.37,0,0,2010989.88,0,0,606920.37
TEST,CAD_narrow,Moderna dose 2,21-27,0-59,Male,0,258,0,0,522233.81,258,205,258,0,0,0,0,0,522233.81,0,0,657250.35,0,0,522233.81
TEST,CAD_narrow,Moderna dose 2,21-27,60+,Male,0,311,0,0,433235.76,332,97,332,0,1,0,0,0,405832.3,376546.39,9533.33,2097982.21,0,0,405832.3
TEST,CAD_narrow,Moderna dose 2,28-34,0-59,Female,0,155,0,0,869266.59,155,116,155,0,0,0,0,0,869266.59,0,0,1161520.02,0,0,869266.59
TEST,CAD_narrow,Moderna dose 2,28-34,60+,Female,0,190,0,0,709138.54,197,53,197,0,1,0,0,0,683940.72,689150.94,17447.79,3839703.3,0,0,683940.72
TEST,CAD_narrow,Moderna dose 2,28-34,0-59,Male,0,165,0,0,816583.77,165,116,165,0,0,0,0,0,816583.77,0,0,1161520.02,0,0,816583.77
TEST,CAD_narrow,Moderna dose 2,28-34,60+,Male,0,278,0,0,484663.03,300,85,300,0,1,0,0,0,449121.07,429705.88,10879.21,2394167.94,0,0,449121.07
TEST,CAD_narrow,Moderna dose 2,35-41,0-59,Female,0,144,0,0,935668.9,144,109,144,0,0,0,0,0,935668.9,0,0,1236113.05,0,0,935668.9
TEST,CAD_narrow,Moderna dose 2,35-41,60+,Female,0,178,0,0,756945.63,185,49,185,0,0,0,0,0,728304.44,0,0,2749720.86,0,0,728304.44
TEST,CAD_narrow,Moderna dose 2,35-41,0-59,Male,0,161,0,0,836871.57,161,112,161,0,0,0,0,0,836871.57,0,0,1203002.88,0,0,836871.57
TEST,CAD_narrow,Moderna dose 2,35-41,60+,Male,0,265,0,0,508438.95,279,82,279,0,0,0,0,0,482925.89,0,0,1643125.88,0,0,482925.89
TEST,CAD_narrow,Moderna dose 2,42-48,0-59,Female,0,140,0,0,962402.3,140,105,140,0,0,0,0,0,962402.3,0,0,1283203.07,0,0,962402.3
TEST,CAD_narrow,Moderna dose 2,42-48,60+,Female,0,158,0,0,852761.53,165,49,165,0,0,0,0,0,816583.77,0,0,2749720.86,0,0,816583.77
TEST,CAD_narrow,Moderna dose 2,42-48,0-59,Male,0,162,0,0,831705.69,162,112,162,0,0,0,0,0,831705.69,0,0,1203002.88,0,0,831705.69
TEST,CAD_narrow,Moderna dose 2,42-48,60+,Male,0,247,0,0,545491.18,261,71,261,0,1,0,0,0,516231.12,514436.62,13024.41,2866257.39,0,0,516231.12
TEST,CAD_narrow,Moderna dose 2,49-55,0-59,Female,0,121,0,0,1113523.32,121,95,121,0,0,0,0,0,1113523.32,0,0,1418277.07,0,0,1113523.32
TEST,CAD_narrow,Moderna dose 2,49-55,60+,Female,0,131,0,0,1028521.54,138,46,138,0,0,0,0,0,976350.16,0,0,2929050.48,0,0,976350.16
TEST,CAD_narrow,Moderna dose 2,49-55,0-59,Male,0,150,0,0,898242.15,150,112,150,0,0,0,0,0,898242.15,0,0,1203002.88,0,0,898242.15
TEST,CAD_narrow,Moderna dose 2,49-55,60+,Male,0,173,0,0,778822.67,187,45,187,0,1,0,0,0,720515.09,811666.67,20549.62,4522317.22,0,0,720515.09
TEST,CAD_narrow,Moderna dose 2,56-62,0-59,Female,0,97,0,0,1389034.25,97,78,97,0,0,0,0,0,1389034.25,0,0,1727388.74,0,0,1389034.25
TEST,CAD_narrow,Moderna dose 2,56-62,60+,Female,0,95,0,0,1418277.07,102,40,102,0,0,0,0,0,1320944.33,0,0,3368408.05,0,0,1320944.33
TEST,CAD_narrow,Moderna dose 2,56-62,0-59,Male,0,136,0,0,990708.25,136,101,136,0,0,0,0,0,990708.25,0,0,1334022.99,0,0,990708.25
TEST,CAD_narrow,Moderna dose 2,56-62,60+,Male,0,152,0,0,886423.17,166,39,166,0,0,0,0,0,811664.59,0,0,3454777.49,0,0,811664.59
TEST,CAD_narrow,Moderna dose 2,63-69,0-59,Female,0,76,0,0,1772846.34,76,62,76,0,0,0,0,0,1772846.34,0,0,2173166.48,0,0,1772846.34
TEST,CAD_narrow,Moderna dose 2,63-69,60+,Female,0,45,0,0,2994140.49,49,15,49,0,0,0,0,0,2749720.86,0,0,8982421.47,0,0,2749720.86
TEST,CAD_narrow,Moderna dose 2,63-69,0-59,Male,0,97,0,0,1389034.25,97,71,97,0,0,0,0,0,1389034.25,0,0,1897694.68,0,0,1389034.25
TEST,CAD_narrow,Moderna dose 2,63-69,60+,Male,0,86,0,0,1566701.42,95,29,95,0,0,0,0,0,1418277.07,0,0,4646080.07,0,0,1418277.07
TEST,CAD_narrow,Moderna dose 2,70-76,0-59,Female,0,53,0,0,2542194.76,53,39,53,0,0,0,0,0,2542194.76,0,0,3454777.49,0,0,2542194.76
TEST,CAD_narrow,Moderna dose 2,70-76,60+,Female,0,16,0,0,8421020.13,16,7,16,0,0,0,0,0,8421020.13,0,0,19248046.01,0,0,8421020.13
TEST,CAD_narrow,Moderna dose 2,70-76,0-59,Male,0,69,0,0,1952700.32,69,52,69,0,0,0,0,0,1952700.32,0,0,2591083.12,0,0,1952700.32
TEST,CAD_narrow,Moderna dose 2,70-76,60+,Male,0,54,0,0,2495117.08,54,21,54,0,0,0,0,0,2495117.08,0,0,6416015.34,0,0,2495117.08
TEST,CAD_narrow,Moderna dose 2,77-83,0-59,Female,0,36,0,0,3742675.61,36,25,36,0,0,0,0,0,3742675.61,0,0,5389452.88,0,0,3742675.61
TEST,CAD_narrow,Moderna dose 2,77-83,60+,Female,0,12,0,0,11228026.84,12,7,12,0,0,0,0,0,11228026.84,0,0,19248046.01,0,0,11228026.84
TEST,CAD_narrow,Moderna dose 2,77-83,0-59,Male,0,61,0,0,2208792.16,61,47,61,0,0,0,0,0,2208792.16,0,0,2866730.26,0,0,2208792.16
TEST,CAD_narrow,Moderna dose 2,77-83,60+,Male,0,45,0,0,2994140.49,45,21,45,0,0,0,0,0,2994140.49,0,0,6416015.34,0,0,2994140.49
TEST,CAD_narrow,Moderna dose 2,84-90,0-59,Female,0,21,0,0,6416015.34,21,21,21,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
TEST,CAD_narrow,Moderna dose 2,84-90,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,84-90,0-59,Male,0,39,0,0,3454777.49,39,30,39,0,0,0,0,0,3454777.49,0,0,4491210.74,0,0,3454777.49
TEST,CAD_narrow,Moderna dose 2,84-90,60+,Male,0,34,0,0,3962833,34,21,34,0,0,0,0,0,3962833,0,0,6416015.34,0,0,3962833
TEST,CAD_narrow,Moderna dose 2,91-97,0-59,Female,0,17,0,0,7925666,17,17,17,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666
TEST,CAD_narrow,Moderna dose 2,91-97,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,91-97,0-59,Male,0,36,0,0,3742675.61,36,28,36,0,0,0,0,0,3742675.61,0,0,4812011.5,0,0,3742675.61
TEST,CAD_narrow,Moderna dose 2,91-97,60+,Male,0,28,0,0,4812011.5,28,21,28,0,0,0,0,0,4812011.5,0,0,6416015.34,0,0,4812011.5
TEST,CAD_narrow,Moderna dose 2,98-104,0-59,Female,0,14,0,0,9624023,14,14,14,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023
TEST,CAD_narrow,Moderna dose 2,98-104,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,98-104,0-59,Male,0,25,0,0,5389452.88,25,25,25,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
TEST,CAD_narrow,Moderna dose 2,98-104,60+,Male,0,21,0,0,6416015.34,21,17,21,0,0,0,0,0,6416015.34,0,0,7925666,0,0,6416015.34
TEST,CAD_narrow,Moderna dose 2,105-111,0-59,Female,0,15,0,0,8982421.47,15,15,15,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
TEST,CAD_narrow,Moderna dose 2,105-111,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,105-111,0-59,Male,0,21,0,0,6416015.34,21,21,21,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
TEST,CAD_narrow,Moderna dose 2,105-111,60+,Male,0,14,0,0,9624023,14,14,14,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023
TEST,CAD_narrow,Moderna dose 2,112-118,0-59,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,112-118,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,112-118,0-59,Male,0,20,0,0,6736816.1,20,20,20,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
TEST,CAD_narrow,Moderna dose 2,112-118,60+,Male,0,9,0,0,14970702.45,9,9,9,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
TEST,CAD_narrow,Moderna dose 2,119-125,0-59,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,119-125,60+,Female,0,7,0,0,19248046.01,7,7,7,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
TEST,CAD_narrow,Moderna dose 2,119-125,0-59,Male,0,14,0,0,9624023,14,14,14,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023
TEST,CAD_narrow,Moderna dose 2,119-125,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Moderna dose 2,126-132,0-59,Female,0,4,0,0,33684080.52,4,4,4,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
TEST,CAD_narrow,Moderna dose 2,126-132,60+,Female,0,6,0,0,22456053.68,6,6,6,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
TEST,CAD_narrow,Moderna dose 2,126-132,0-59,Male,0,10,0,0,13473632.21,10,10,10,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
TEST,CAD_narrow,Moderna dose 2,126-132,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Moderna dose 2,133-139,0-59,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Moderna dose 2,133-139,60+,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Moderna dose 2,133-139,0-59,Male,0,2,0,0,67368161.03,2,2,2,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
TEST,CAD_narrow,Moderna dose 2,133-139,60+,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST,CAD_narrow,Pfizer dose 2,0-6,0-59,Female,0,1128,0,0,119447.09,1128,968,1128,0,0,0,0,0,119447.09,0,0,139190.42,0,0,119447.09
TEST,CAD_narrow,Pfizer dose 2,0-6,60+,Female,0,3025,0,0,44540.93,3067,847,3067,0,2,0,0,0,43930.98,86245.57,10444.74,311548.66,0,0,43930.98
TEST,CAD_narrow,Pfizer dose 2,0-6,0-59,Male,0,572,0,0,235553.01,572,463,572,0,0,0,0,0,235553.01,0,0,291007.18,0,0,235553.01
TEST,CAD_narrow,Pfizer dose 2,0-6,60+,Male,0,2495,0,0,54002.53,2558,760,2558,0,1,0,0,0,52672.53,48059.21,1216.75,267768.78,0,0,52672.53
TEST,CAD_narrow,Pfizer dose 2,7-13,0-59,Female,0,1016,0,0,132614.49,1016,890,1016,0,0,0,0,0,132614.49,0,0,151389.13,0,0,132614.49
TEST,CAD_narrow,Pfizer dose 2,7-13,60+,Female,0,2910,0,0,46301.14,2952,762,2952,0,1,0,0,0,45642.39,47933.07,1213.56,267065.98,0,0,45642.39
TEST,CAD_narrow,Pfizer dose 2,7-13,0-59,Male,0,506,0,0,266277.32,506,408,506,0,0,0,0,0,266277.32,0,0,330236.08,0,0,266277.32
TEST,CAD_narrow,Pfizer dose 2,7-13,60+,Male,0,2372,0,0,56802.83,2435,696,2435,0,1,0,0,0,55333.19,52478.45,1328.64,292391.2,0,0,55333.19
TEST,CAD_narrow,Pfizer dose 2,14-20,0-59,Female,0,994,0,0,135549.62,994,863,994,0,1,0,0,0,135549.62,42323.29,1071.53,235810.28,0,0,135549.62
TEST,CAD_narrow,Pfizer dose 2,14-20,60+,Female,0,2890,0,0,46621.56,2932,742,2932,0,1,0,0,0,45953.73,49225.07,1246.27,274264.52,0,0,45953.73
TEST,CAD_narrow,Pfizer dose 2,14-20,0-59,Male,0,476,0,0,283059.5,476,378,476,0,0,0,0,0,283059.5,0,0,356445.3,0,0,283059.5
TEST,CAD_narrow,Pfizer dose 2,14-20,60+,Male,0,2366,0,0,56946.88,2429,686,2429,0,3,0,0,0,55469.87,159730.32,32940.23,466799.78,0,0,55469.87
TEST,CAD_narrow,Pfizer dose 2,21-27,0-59,Female,0,996,0,0,135277.43,996,863,996,0,0,0,0,0,135277.43,0,0,156125.52,0,0,135277.43
TEST,CAD_narrow,Pfizer dose 2,21-27,60+,Female,0,2877,0,0,46832.23,2919,727,2919,0,2,0,0,0,46158.38,100481.43,12168.77,362973.48,0,0,46158.38
TEST,CAD_narrow,Pfizer dose 2,21-27,0-59,Male,0,467,0,0,288514.61,467,368,467,0,0,0,0,0,288514.61,0,0,366131.31,0,0,288514.61
TEST,CAD_narrow,Pfizer dose 2,21-27,60+,Male,1,2356,15502.97,392.5,86377.03,2423,664,2423,0,1,0,0,0,55607.23,55007.53,1392.67,306482.34,0,0,55607.23
TEST,CAD_narrow,Pfizer dose 2,28-34,0-59,Female,0,936,0,0,143949.06,936,822,936,0,0,0,0,0,143949.06,0,0,163912.8,0,0,143949.06
TEST,CAD_narrow,Pfizer dose 2,28-34,60+,Female,0,2738,0,0,49209.76,2780,656,2780,0,1,0,0,0,48466.3,55678.35,1409.65,310219.93,0,0,48466.3
TEST,CAD_narrow,Pfizer dose 2,28-34,0-59,Male,0,423,0,0,318525.58,423,348,423,0,1,0,0,0,318525.58,104956.9,2657.28,584782.4,0,0,318525.58
TEST,CAD_narrow,Pfizer dose 2,28-34,60+,Male,0,2234,0,0,60311.69,2300,613,2300,0,4,0,0,0,58581.01,238336.05,64938.55,610234.95,0,0,58581.01
TEST,CAD_narrow,Pfizer dose 2,35-41,0-59,Female,0,865,0,0,155764.53,865,769,865,0,0,0,0,0,155764.53,0,0,175209.78,0,0,155764.53
TEST,CAD_narrow,Pfizer dose 2,35-41,60+,Female,0,2512,0,0,53637.07,2554,572,2554,0,5,0,0,0,52755.02,319274.48,103667.55,745080.12,0,0,52755.02
TEST,CAD_narrow,Pfizer dose 2,35-41,0-59,Male,0,396,0,0,340243.24,396,319,396,0,0,0,0,0,340243.24,0,0,422370.92,0,0,340243.24
TEST,CAD_narrow,Pfizer dose 2,35-41,60+,Male,0,2053,0,0,65628.99,2104,548,2104,0,1,0,0,0,64038.18,66651.46,1687.47,371358.17,0,0,64038.18
TEST,CAD_narrow,Pfizer dose 2,42-48,0-59,Female,0,816,0,0,165118.04,816,741,816,0,0,0,0,0,165118.04,0,0,181830.39,0,0,165118.04
TEST,CAD_narrow,Pfizer dose 2,42-48,60+,Female,0,2377,0,0,56683.35,2415,504,2415,0,1,0,0,0,55791.44,72470.24,1834.79,403778.32,0,0,55791.44
TEST,CAD_narrow,Pfizer dose 2,42-48,0-59,Male,0,343,0,0,392817.27,343,272,343,0,0,0,0,0,392817.27,0,0,495354.13,0,0,392817.27
TEST,CAD_narrow,Pfizer dose 2,42-48,60+,Male,0,1883,0,0,71554.07,1926,505,1926,0,1,0,0,0,69956.55,72326.73,1831.15,402978.76,0,0,69956.55
TEST,CAD_narrow,Pfizer dose 2,49-55,0-59,Female,0,773,0,0,174303.13,773,714,773,0,0,0,0,0,174303.13,0,0,188706.33,0,0,174303.13
TEST,CAD_narrow,Pfizer dose 2,49-55,60+,Female,0,1985,0,0,67877.24,2015,403,2015,0,1,0,0,0,66866.66,90632.75,2294.62,504973.39,0,0,66866.66
TEST,CAD_narrow,Pfizer dose 2,49-55,0-59,Male,0,306,0,0,440314.78,306,243,306,0,0,0,0,0,440314.78,0,0,554470.46,0,0,440314.78
