sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MISCC_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MISCC_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MISCC_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MISCC_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
1,April,2020,5-11,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,5-11,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,5-11,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,5-11,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,5-11,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,5-11,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,5-11,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,5-11,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,5-11,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,5-11,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,5-11,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,1176,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,5-11,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,5-11,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2021,5-11,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2021,5-11,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,1236,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,60-69,4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,60-69,4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,4331,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,60-69,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,60-69,4414,4414,4414,4414,4414,4414,4414,4414,4414,4414,4414,4414,4414,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,60-69,4511,4511,4511,4511,4511,4511,4511,4511,4511,4511,4511,4511,4511,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,60-69,4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,4321,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,60-69,4464,4464,4464,4464,4464,4464,4464,4464,4464,4464,4464,4464,4464,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,60-69,4382,4382,4382,4382,4382,4382,4382,4382,4382,4382,4382,4382,4382,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,60-69,4189,4189,4189,4189,4189,4189,4189,4189,4189,4189,4189,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,60-69,4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,4303,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,60-69,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,60-69,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,60-69,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,60-69,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,3558,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,60-69,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,60-69,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,4991,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,60-69,4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2020,60-69,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,4964,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,60-69,4790,4790,4790,4790,4790,4790,4790,4790,4790,4790,4790,4790,4790,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,60-69,4896,4896,4896,4896,4896,4896,4896,4896,4896,4896,4896,4896,4896,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,60-69,4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,60-69,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,4805,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,60-69,4789,4789,4789,4789,4789,4789,4789,4789,4789,4789,4789,4789,4789,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,60-69,4443,4443,4443,4443,4443,4443,4443,4443,4443,4443,4443,4443,4443,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,60-69,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,60-69,4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,4317,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,60-69,4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,4332,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,60-69,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,60-69,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,60-69,3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,3687,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,20-29,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,20-29,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2020,20-29,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,20-29,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,20-29,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,2550,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,20-29,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,2429,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,20-29,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,20-29,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,2466,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,20-29,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,2366,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,20-29,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,20-29,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,2327,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,20-29,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,20-29,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,2287,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,20-29,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,20-29,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,20-29,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,20-29,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,20-29,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,60-69,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,60-69,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,30-39,3210,3210,3210,3210,3210,3210,3210,3210,3210,3210,3210,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,30-39,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,30-39,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,30-39,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,3180,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,30-39,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,3286,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,30-39,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,30-39,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,30-39,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,30-39,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,30-39,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,2765,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,30-39,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,2547,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,30-39,2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,2536,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,30-39,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,60-69,883,883,883,883,883,883,883,883,883,883,883,883,883,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,0-4,372,372,372,372,372,372,372,372,372,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,0-4,348,348,348,348,348,348,348,348,348,348,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2020,0-4,372,372,372,372,372,372,372,372,372,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,0-4,360,360,360,360,360,360,360,360,360,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,0-4,372,372,372,372,372,372,372,372,372,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,0-4,360,360,360,360,360,360,360,360,360,360,360,360,360,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,0-4,372,372,372,372,372,372,372,372,372,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,0-4,372,372,372,372,372,372,372,372,372,372,372,372,372,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,0-4,332,332,332,332,332,332,332,332,332,332,332,332,332,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,0-4,327,327,327,327,327,327,327,327,327,327,327,327,327,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,80+,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,3386,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,80+,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,3087,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,80+,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,3224,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,80+,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,80+,3162,3162,3162,3162,3162,3162,3162,3162,3162,3162,3162,3162,3162,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,80+,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,80+,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,80+,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,80+,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,80+,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,80+,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,80+,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,80+,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,80+,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,80+,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,2136,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,70-79,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,70-79,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,2311,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,70-79,994,994,994,994,994,994,994,994,994,994,994,994,994,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,0-4,250,250,250,250,250,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,0-4,248,248,248,248,248,248,248,248,248,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,0-4,248,248,248,248,248,248,248,248,248,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,0-4,224,224,224,224,224,224,224,224,224,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,0-4,248,248,248,248,248,248,248,248,248,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,0-4,240,240,240,240,240,240,240,240,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,0-4,248,248,248,248,248,248,248,248,248,248,248,248,248,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,0-4,240,240,240,240,240,240,240,240,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,70-79,359,359,359,359,359,359,359,359,359,359,359,359,359,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,60-69,3404,3404,3404,3404,3404,3404,3404,3404,3404,3404,3404,3404,3404,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2021,60-69,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,12-17,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,12-17,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2020,12-17,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,12-17,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,12-17,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,12-17,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,12-17,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,12-17,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,12-17,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,1170,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,12-17,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,12-17,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,12-17,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,12-17,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,12-17,951,951,951,951,951,951,951,951,951,951,951,951,951,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,12-17,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,12-17,963,963,963,963,963,963,963,963,963,963,963,963,963,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,12-17,964,964,964,964,964,964,964,964,964,964,964,964,964,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,12-17,896,896,896,896,896,896,896,896,896,896,896,896,896,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,80+,777,777,777,777,777,777,777,777,777,777,777,777,777,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,12-17,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,12-17,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,12-17,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,12-17,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,12-17,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,12-17,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,12-17,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,12-17,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,12-17,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,12-17,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,12-17,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,12-17,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,12-17,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,12-17,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,12-17,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,12-17,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2021,12-17,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,1333,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2021,12-17,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,1232,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2021,60-69,691,691,691,691,691,691,691,691,691,691,691,691,691,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2021,70-79,333,333,333,333,333,333,333,333,333,333,333,333,333,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,18-19,527,527,527,527,527,527,527,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,18-19,493,493,493,493,493,493,493,493,493,493,493,493,493,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2020,18-19,527,527,527,527,527,527,527,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,18-19,510,510,510,510,510,510,510,510,510,510,510,510,510,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,18-19,527,527,527,527,527,527,527,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,18-19,510,510,510,510,510,510,510,510,510,510,510,510,510,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,18-19,522,522,522,522,522,522,522,522,522,522,522,522,522,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,18-19,496,496,496,496,496,496,496,496,496,496,496,496,496,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,18-19,480,480,480,480,480,480,480,480,480,480,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,18-19,496,496,496,496,496,496,496,496,496,496,496,496,496,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,18-19,480,480,480,480,480,480,480,480,480,480,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,18-19,496,496,496,496,496,496,496,496,496,496,496,496,496,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,18-19,496,496,496,496,496,496,496,496,496,496,496,496,496,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,18-19,399,399,399,399,399,399,399,399,399,399,399,399,399,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,18-19,411,411,411,411,411,411,411,411,411,411,411,411,411,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,18-19,347,347,347,347,347,347,347,347,347,347,347,347,347,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,18-19,341,341,341,341,341,341,341,341,341,341,341,341,341,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,18-19,222,222,222,222,222,222,222,222,222,222,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,80+,381,381,381,381,381,381,381,381,381,381,381,381,381,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,80+,325,325,325,325,325,325,325,325,325,325,325,325,325,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,18-19,403,403,403,403,403,403,403,403,403,403,403,403,403,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,18-19,377,377,377,377,377,377,377,377,377,377,377,377,377,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,18-19,403,403,403,403,403,403,403,403,403,403,403,403,403,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,18-19,384,384,384,384,384,384,384,384,384,384,384,384,384,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,0-4,406,406,406,406,406,406,406,406,406,406,406,406,406,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,0-4,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,0-4,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,0-4,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,0-4,420,420,420,420,420,420,420,420,420,420,420,420,420,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,0-4,434,434,434,434,434,434,434,434,434,434,434,434,434,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,0-4,426,426,426,426,426,426,426,426,426,426,426,426,426,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,0-4,364,364,364,364,364,364,364,364,364,364,364,364,364,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,0-4,403,403,403,403,403,403,403,403,403,403,403,403,403,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,0-4,383,383,383,383,383,383,383,383,383,383,383,383,383,0,0,0,0,0,0,0,0,0,0,0,0
