Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,Pfizer,16,both_sexes,COVDIAB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,18136.54,0,0,18136.54,0,0,18190.4,0,0,22407.5,0,0,18666.71,0,0,19084.46,4994.53,126.45,27827.74,5361.86,135.75,29874.38,0,0,19931.41,0,0,19931.41,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18341.45,0,0,18341.45,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18622.85,0,0,18807.42,0,0,18136.54,0,0,18136.54,0,0,18180.59,0,0,18180.59,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,0,0,18136.54,38980.79,4720.75,140812.02,0,0,18136.54,0,0,18136.54,0,0,18136.54,5130.64,129.9,28586.08,0,0,18180.59,5143.64,130.23,28658.54,0,0,18136.54
1,Pfizer,16,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,904270.62,0,0,904270.62,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,2641888.67,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71
1,Pfizer,16,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,2807006.71,0,0,4990234.15,0,0,1171620.19,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,4990234.15,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19
1,Pfizer,16,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,716682.56,0,0,1334022.99,0,0,1334022.99,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,1334022.99,0,0,1334022.99,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,3286251.76,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82,0,0,654059.82
1,Pfizer,16,both_sexes,CV,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,2,0,0,0,0,0,0,7842.63,0,0,7842.63,0,0,7852.68,0,0,8398.97,2256.02,57.12,12569.75,4594.63,556.43,16597.38,4369.02,529.11,15782.4,4708.95,570.28,17010.36,4735.51,573.49,17106.3,4735.51,573.49,17106.3,0,0,7887.16,0,0,7887.16,0,0,7842.63,0,0,7842.63,0,0,8032.45,0,0,8052.61,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7875.17,0,0,7875.17,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7850.39,0,0,7850.39,0,0,7944.36,0,0,7988.64,0,0,7844,0,0,7844,0,0,7897.33,0,0,7897.33,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7842.63,0,0,7945.76,118517.7,59163.61,212060.9,0,0,7842.63,0,0,7842.63,0,0,7842.63,4427.27,536.16,15992.83,0,0,7897.33,4459.43,540.06,16109.01,0,0,7844
1,Pfizer,16,both_sexes,IMMUNOSUPPR,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,37250.85,10344.1,261.89,57633.61,10344.1,261.89,57633.61,0,0,36873.65,0,0,39178.92,10486.65,265.5,58427.87,10486.65,265.5,58427.87,0,0,37230.26,0,0,37230.26,0,0,36873.65,0,0,36873.65,0,0,37815.41,0,0,37815.41,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,37189.16,0,0,37189.16,0,0,37240.55,0,0,37240.55,0,0,36873.65,0,0,36873.65,0,0,36873.65,75102.81,15488,219482.28,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,36873.65,0,0,37189.16,0,0,37189.16,0,0,36873.65
1,Pfizer,16,both_sexes,any_risk_factors,0,0,0,0,2,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,0,0,5454.69,0,0,5454.69,0,0,5459.55,0,0,5813.61,3084.75,373.58,11143.18,4688.7,966.92,13702.38,3013.49,364.95,10885.76,3176.64,384.71,11475.11,4803.6,990.62,14038.17,4803.6,990.62,14038.17,0,0,5484,0,0,5484,0,0,5454.69,0,0,5454.69,0,0,5545.85,0,0,5555.45,0,0,5454.69,0,0,5454.69,0,0,5454.69,0,0,5470.42,0,0,5470.42,0,0,5454.69,0,0,5454.69,0,0,5454.69,0,0,5454.69,0,0,5454.69,0,0,5458.45,0,0,5458.45,0,0,5503.71,0,0,5524.92,0,0,5455.35,0,0,5455.35,0,0,5492.94,0,0,5492.94,0,0,5462.65,0,0,5462.65,0,0,5454.69,0,0,5454.69,0,0,5504.38,76916.33,43049.48,126861.78,0,0,5454.69,0,0,5454.69,0,0,5454.69,3041.09,368.29,10985.46,0,0,5492.94,3063.02,370.95,11064.69,0,0,5455.35
1,Pfizer,17,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,109899.12,0,0,118293.52,0,0,118293.52,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,118293.52,0,0,118293.52,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,340243.24,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94,0,0,108308.94
1,Pfizer,17,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,369140.61,0,0,431847.19,0,0,698115.66,0,0,278380.83,0,0,383864.17,0,0,638560.77,0,0,638560.77,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,335164.98,0,0,335164.98,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,369140.61,0,0,369140.61,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,359296.86,,,0,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,393965.85,0,0,265752.11,0,0,393965.85,0,0,265752.11
1,Pfizer,17,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,69847.76,0,0,68290.08,0,0,69024.76,0,0,66933.1,0,0,66933.1,0,0,68394.07,0,0,68394.07,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67774.81,0,0,68498.38,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67672.69,0,0,67672.69,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,45828.11,1160.27,255337.86,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,66933.1,0,0,67672.69,0,0,67672.69,0,0,66933.1
1,Pfizer,17,0,COVDIAB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,44306.58,0,0,36484.25,0,0,37975.29,9675.5,244.96,53908.42,10196.82,258.16,56813.03,0,0,37975.29,0,0,37975.29,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35625.68,0,0,35625.68,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,37209.7,0,0,37953.89,0,0,35438.28,0,0,35438.28,0,0,35606.85,0,0,35606.85,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,0,0,35438.28,73417.09,8891.15,265207.76,0,0,35438.28,0,0,35438.28,0,0,35438.28,10162.77,257.3,56623.34,0,0,35606.85,10213.93,258.59,56908.35,0,0,35438.28
1,Pfizer,17,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,17,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71
1,Pfizer,17,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,916573.62,0,0,2245605.37,0,0,2245605.37,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,2245605.37,0,0,2245605.37,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,3286251.76,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77,0,0,816583.77
1,Pfizer,17,0,CV,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14984.02,0,0,15012.4,0,0,15370.33,3919.41,99.23,21837.57,4134.59,104.68,23036.48,0,0,15207.26,0,0,15207.26,0,0,14187.25,0,0,14187.25,0,0,14105.56,0,0,14105.56,0,0,14396.44,0,0,14461.34,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14211.19,0,0,14211.19,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14418.01,0,0,14528.39,0,0,14109.99,0,0,14109.99,0,0,14257.81,0,0,14257.81,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14105.56,0,0,14378.01,160285.24,69199.79,315825.83,0,0,14105.56,0,0,14105.56,0,0,14105.56,4008.45,101.49,22333.66,0,0,14257.81,4053.83,102.63,22586.49,0,0,14109.99
1,Pfizer,17,0,IMMUNOSUPPR,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,17075.74,432.32,95139.91,17075.74,432.32,95139.91,0,0,61355.34,0,0,63675.01,16886.27,427.52,94084.27,16886.27,427.52,94084.27,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,62033.3,0,0,62033.3,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,62233.87,0,0,62233.87,0,0,62377.93,0,0,62377.93,0,0,61355.34,0,0,61355.34,0,0,61355.34,90858.21,11003.35,328211.09,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,62233.87,0,0,62233.87,0,0,61355.34
1,Pfizer,17,0,any_risk_factors,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,10323.83,2747.69,69.57,15309.13,2791.58,70.68,15553.67,2676.41,67.76,14912.02,2775.03,70.26,15461.5,2781.37,70.42,15496.82,2781.37,70.42,15496.82,0,0,9745.85,0,0,9745.85,0,0,9707.23,0,0,9707.23,0,0,9844.11,0,0,9874.41,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9757.14,0,0,9757.14,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9707.23,0,0,9854.19,0,0,9905.63,0,0,9709.33,0,0,9709.33,0,0,9816.85,0,0,9816.85,0,0,9732.47,0,0,9732.47,0,0,9707.23,0,0,9707.23,0,0,9835.49,95840.99,45959.48,176254.99,0,0,9707.23,0,0,9707.23,0,0,9707.23,2717.63,68.8,15141.69,0,0,9816.85,2749.34,69.61,15318.35,0,0,9709.33
1,Pfizer,17,1,COVCANCER,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178695.39,0,0,178695.39,0,0,184066.01,0,0,194705.67,52253.22,1322.94,291136.3,53951.26,1365.93,300597.16,0,0,184066.01,0,0,184066.01,0,0,194705.67,0,0,194705.67,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,184570.3,0,0,184570.3,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,506527.53,0,0,178695.39,0,0,178695.39,0,0,178695.39,0,0,184066.01,0,0,178695.39,0,0,184066.01,0,0,178695.39
1,Pfizer,17,1,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,836871.57,0,0,816583.77,0,0,816583.77,0,0,740309.46,0,0,1141833.24,0,0,1727388.74,0,0,1727388.74,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,806804.32,0,0,806804.32,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,,,0,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,740309.46,0,0,660472.17,0,0,740309.46,0,0,660472.17
1,Pfizer,17,1,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,86814.64,0,0,89764.37,0,0,90853.89,0,0,83428.06,0,0,88235.97,0,0,89229.35,0,0,89229.35,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,84739.83,0,0,84739.83,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,84315.6,0,0,84315.6,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,84315.6,0,0,84315.6,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,97270.31,11779.89,351373.79,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,84315.6,0,0,84315.6,0,0,83428.06
1,Pfizer,17,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36793.1,0,0,36793.1,0,0,37015.47,0,0,44912.11,0,0,37847.28,0,0,38061.11,0,0,37709.58,0,0,41266.87,0,0,41675.32,0,0,41675.32,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,37437.16,0,0,37437.16,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36995.15,0,0,36995.15,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,149707.02,0,0,36793.1,0,0,36793.1,0,0,36793.1,0,0,37921.85,0,0,36793.1,0,0,37921.85,0,0,36793.1
