datasource,week,vx_manufacturer,dose,birth_cohort,AESI,IR,lb,ub
ARS,2021-01-18,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,VTE_narrow,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,DEATH,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,DEATH,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,DEATH,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,DEATH,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,DEATH,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,DEATH,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,DEATH,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,DEATH,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,ArterialNoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,VTENoTP,0,0,0
