sex,Dose,type_vax,week,riskfactor,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
0,0,,2021-03-08,COVCKD,0,0,0,0,0,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07
1,0,,2021-03-08,COVCKD,0,0,0,0,0,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02,0,0,1161520.02
1,1,Pfizer,2021-03-08,COVCKD,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,1,Pfizer,2021-03-08,COVCKD,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
1,1,Moderna,2021-03-08,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,0,,2021-03-15,COVCKD,0,0,0,0,0,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03,0,0,1684204.03
1,0,,2021-03-15,COVCKD,0,0,0,0,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88
1,1,Pfizer,2021-03-15,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,Pfizer,2021-03-15,COVCKD,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
1,1,Moderna,2021-03-15,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,0,,2021-03-22,COVCKD,0,0,0,0,0,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36,0,0,1749822.36
1,0,,2021-03-22,COVCKD,0,0,0,0,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54
1,1,Pfizer,2021-03-22,COVCKD,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,1,Pfizer,2021-03-22,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,1,Moderna,2021-03-22,COVCKD,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,2,Pfizer,2021-03-22,COVCKD,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,0,,2021-03-29,COVCKD,0,0,0,0,0,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88,0,0,2010989.88
1,0,,2021-03-29,COVCKD,0,0,0,0,0,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06,0,0,1705523.06
1,1,Pfizer,2021-03-29,COVCKD,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
1,2,Pfizer,2021-03-29,COVCKD,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
0,1,Pfizer,2021-03-29,COVCKD,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
1,1,Moderna,2021-03-29,COVCKD,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,2,Moderna,2021-03-29,COVCKD,0,0,0,0,0,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35,0,0,44912107.35
0,1,Moderna,2021-03-29,COVCKD,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,0,,2021-04-05,COVCKD,0,0,0,0,0,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75,0,0,2406005.75
1,0,,2021-04-05,COVCKD,0,0,0,0,0,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16,0,0,2208792.16
1,1,Moderna,2021-04-05,COVCKD,0,0,0,0,0,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85,0,0,4082918.85
1,2,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
0,2,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,1,AstraZeneca,2021-04-05,COVCKD,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
1,1,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
1,2,Moderna,2021-04-05,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-04-05,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,0,,2021-04-12,COVCKD,0,0,0,0,0,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84,0,0,3133402.84
0,1,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76
1,0,,2021-04-12,COVCKD,0,0,0,0,0,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76,0,0,3286251.76
1,1,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1,Moderna,2021-04-12,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,2,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
0,2,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,AstraZeneca,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,2,Moderna,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Pfizer,2021-04-19,COVCKD,0,0,0,0,0,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48
1,1,Pfizer,2021-04-19,COVCKD,0,0,0,0,0,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48
1,1,Moderna,2021-04-19,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,2,Pfizer,2021-04-19,COVCKD,0,0,0,0,0,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28,0,0,6124378.28
0,0,,2021-04-19,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-04-19,COVCKD,0,0,0,0,0,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96
0,2,Pfizer,2021-04-19,COVCKD,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,1,AstraZeneca,2021-04-19,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,2,Moderna,2021-04-19,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-04-19,COVCKD,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
0,2,Moderna,2021-04-19,COVCKD,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,1,Pfizer,2021-04-26,COVCKD,0,0,0,0,0,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48,0,0,2929050.48
1,1,Pfizer,2021-04-26,COVCKD,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
1,1,Moderna,2021-04-26,COVCKD,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
1,2,Pfizer,2021-04-26,COVCKD,0,0,0,0,0,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69
0,0,,2021-04-26,COVCKD,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
0,2,Pfizer,2021-04-26,COVCKD,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
0,1,AstraZeneca,2021-04-26,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,2,Moderna,2021-04-26,COVCKD,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,0,,2021-04-26,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-04-26,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Pfizer,2021-05-03,COVCKD,0,0,0,0,0,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06,0,0,4210510.06
0,2,Pfizer,2021-05-03,COVCKD,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,1,Pfizer,2021-05-03,COVCKD,0,0,0,0,0,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37,0,0,7091385.37
1,1,Moderna,2021-05-03,COVCKD,0,0,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
1,2,Moderna,2021-05-03,COVCKD,0,0,0,0,0,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61
1,2,Pfizer,2021-05-03,COVCKD,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
0,0,,2021-05-03,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,1,AstraZeneca,2021-05-03,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-05-03,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-05-03,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Pfizer,2021-05-10,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,2,Pfizer,2021-05-10,COVCKD,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
1,2,Moderna,2021-05-10,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2021-05-10,COVCKD,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
0,1,Pfizer,2021-05-10,COVCKD,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,1,Moderna,2021-05-10,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,AstraZeneca,2021-05-10,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-05-10,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-05-10,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Pfizer,2021-05-17,COVCKD,0,0,0,0,0,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49,0,0,3454777.49
1,2,Pfizer,2021-05-17,COVCKD,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
1,2,Moderna,2021-05-17,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2021-05-17,COVCKD,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
0,1,Pfizer,2021-05-17,COVCKD,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,1,Moderna,2021-05-17,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,AstraZeneca,2021-05-17,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-05-17,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-05-17,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Pfizer,2021-05-24,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,2,Pfizer,2021-05-24,COVCKD,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
1,2,Moderna,2021-05-24,COVCKD,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,0,,2021-05-24,COVCKD,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,1,Moderna,2021-05-24,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,AstraZeneca,2021-05-24,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Pfizer,2021-05-24,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,0,,2021-05-24,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,2,Moderna,2021-05-24,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,0,,2020-01-06,COVDIAB,0,0,0,0,0,0,0,97282.54,0,0,97282.54,0,0,97282.54,0,0,97282.54,0,0,97282.54
1,0,,2020-01-06,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-01-13,COVDIAB,0,0,0,0,0,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84,0,0,97918.84
1,0,,2020-01-13,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-01-20,COVDIAB,0,0,0,0,0,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32
1,0,,2020-01-20,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-01-27,COVDIAB,0,0,0,0,0,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32
1,0,,2020-01-27,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-02-03,COVDIAB,0,0,0,0,0,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32,0,0,98204.32
1,0,,2020-02-03,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-02-10,COVDIAB,0,0,0,0,0,0,0,98347.68,0,0,98347.68,0,0,98347.68,0,0,98347.68,0,0,98347.68
1,0,,2020-02-10,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-02-17,COVDIAB,0,0,0,0,0,0,0,98998.03,0,0,98998.03,0,0,98998.03,0,0,98998.03,0,0,98998.03
1,0,,2020-02-17,COVDIAB,0,0,0,0,0,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14,0,0,80874.14
0,0,,2020-02-24,COVDIAB,0,0,0,0,0,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73
1,0,,2020-02-24,COVDIAB,0,0,0,0,0,0,0,80971.35,0,0,80971.35,0,0,80971.35,0,0,80971.35,0,0,80971.35
0,0,,2020-03-02,COVDIAB,0,0,0,0,0,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73
1,0,,2020-03-02,COVDIAB,0,0,0,0,0,0,0,81215.38,0,0,81215.38,0,0,81215.38,0,0,81215.38,0,0,81215.38
0,0,,2020-03-09,COVDIAB,0,0,0,0,0,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73
1,0,,2020-03-09,COVDIAB,0,0,0,0,0,0,0,81411.67,0,0,81411.67,0,0,81411.67,0,0,81411.67,0,0,81411.67
0,0,,2020-03-16,COVDIAB,0,0,0,0,0,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73
1,0,,2020-03-16,COVDIAB,0,0,0,0,0,0,0,81658.38,0,0,81658.38,0,0,81658.38,0,0,81658.38,0,0,81658.38
0,0,,2020-03-23,COVDIAB,0,0,0,0,0,0,0,99363.07,0,0,99363.07,0,0,99363.07,0,0,99363.07,0,0,99363.07
1,0,,2020-03-23,COVDIAB,0,0,0,0,0,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58
0,0,,2020-03-30,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-03-30,COVDIAB,0,0,0,0,0,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58
0,0,,2020-04-06,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-04-06,COVDIAB,0,0,0,0,0,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58
0,0,,2020-04-13,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-04-13,COVDIAB,0,0,0,0,0,0,0,82056.23,0,0,82056.23,0,0,82056.23,0,0,82056.23,0,0,82056.23
0,0,,2020-04-20,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-04-20,COVDIAB,0,0,0,0,0,0,0,82609.64,0,0,82609.64,0,0,82609.64,0,0,82609.64,0,0,82609.64
0,0,,2020-04-27,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-04-27,COVDIAB,1,1,1,1,1,22463.1,568.72,125156.38,22463.1,568.72,125156.38,22463.1,568.72,125156.38,22463.1,568.72,125156.38,22463.1,568.72,125156.38
0,0,,2020-05-04,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-05-04,COVDIAB,0,0,0,0,0,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72
0,0,,2020-05-11,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-05-11,COVDIAB,0,0,0,0,0,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72
0,0,,2020-05-18,COVDIAB,0,0,0,0,0,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24,0,0,100250.24
1,0,,2020-05-18,COVDIAB,0,0,0,0,0,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06,0,0,83428.06
0,0,,2020-05-25,COVDIAB,0,0,0,0,0,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11
1,0,,2020-05-25,COVDIAB,0,0,0,0,0,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16
0,0,,2020-06-01,COVDIAB,0,0,0,0,0,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11
1,0,,2020-06-01,COVDIAB,0,0,0,0,0,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16
0,0,,2020-06-08,COVDIAB,0,0,0,0,0,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11
1,0,,2020-06-08,COVDIAB,0,0,0,0,0,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16
0,0,,2020-06-15,COVDIAB,0,0,0,0,0,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11,0,0,100775.11
1,0,,2020-06-15,COVDIAB,0,0,0,0,0,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16
0,0,,2020-06-22,COVDIAB,0,0,0,0,0,0,0,100926.08,0,0,100926.08,0,0,100926.08,0,0,100926.08,0,0,100926.08
1,0,,2020-06-22,COVDIAB,0,0,0,0,0,0,0,84105.07,0,0,84105.07,0,0,84105.07,0,0,84105.07,0,0,84105.07
0,0,,2020-06-29,COVDIAB,0,0,0,0,0,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07
1,0,,2020-06-29,COVDIAB,0,0,0,0,0,0,0,84421.25,0,0,84421.25,0,0,84421.25,0,0,84421.25,0,0,84421.25
0,0,,2020-07-06,COVDIAB,0,0,0,0,0,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-07-06,COVDIAB,0,0,0,0,0,0,0,84686.56,0,0,84686.56,0,0,84686.56,0,0,84686.56,0,0,84686.56
0,0,,2020-07-13,COVDIAB,0,0,0,0,0,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-07-13,COVDIAB,0,0,0,0,0,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35
0,0,,2020-07-20,COVDIAB,0,0,0,0,0,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-07-20,COVDIAB,0,0,0,0,0,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35
0,0,,2020-07-27,COVDIAB,1,0,0,0,0,27733.49,702.15,154521.09,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-07-27,COVDIAB,0,0,0,0,0,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35
0,0,,2020-08-03,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-08-03,COVDIAB,0,0,0,0,0,0,0,85222.22,0,0,85222.22,0,0,85222.22,0,0,85222.22,0,0,85222.22
0,0,,2020-08-10,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-08-10,COVDIAB,0,0,0,0,0,0,0,85546.87,0,0,85546.87,0,0,85546.87,0,0,85546.87,0,0,85546.87
0,0,,2020-08-17,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-08-17,COVDIAB,0,0,0,0,0,0,0,85764.69,0,0,85764.69,0,0,85764.69,0,0,85764.69,0,0,85764.69
0,0,,2020-08-24,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-08-24,COVDIAB,0,0,0,0,0,0,0,86038.52,0,0,86038.52,0,0,86038.52,0,0,86038.52,0,0,86038.52
0,0,,2020-08-31,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-08-31,COVDIAB,0,0,0,0,0,0,0,86424.84,0,0,86424.84,0,0,86424.84,0,0,86424.84,0,0,86424.84
0,0,,2020-09-07,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
1,0,,2020-09-07,COVDIAB,0,0,0,0,0,0,0,86702.91,0,0,86702.91,0,0,86702.91,0,0,86702.91,0,0,86702.91
0,0,,2020-09-14,COVDIAB,0,0,0,0,0,0,0,102383.22,0,0,101841.51,0,0,101841.51,0,0,101841.51,0,0,101841.51
