sex,Dose,type_vax,week,riskfactor,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
0,0,,2020-10-05,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-10-12,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-10-12,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-10-19,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-10-19,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-10-26,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-10-26,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-11-02,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-11-02,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-11-09,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-11-09,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-11-16,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-11-16,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-11-23,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-11-23,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-11-30,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-11-30,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-12-07,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-12-07,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-12-14,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-12-14,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-12-21,COVCKD,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
0,0,,2020-12-21,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2020-12-28,COVCKD,0,0,0,0,0,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05
0,0,,2020-12-28,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-01-04,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-01-04,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-01-11,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-01-11,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-01-18,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-01-18,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-01-25,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-01-25,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-02-01,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-02-01,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-02-08,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-02-08,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-02-15,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
0,0,,2021-02-15,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-02-22,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,0,,2021-02-22,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-03-01,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,0,,2021-03-01,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-03-08,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,0,,2021-03-08,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-03-15,COVCKD,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,0,,2021-03-15,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,0,,2021-03-22,COVCKD,0,0,0,0,0,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23,0,0,5182166.23
0,0,,2021-03-22,COVCKD,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,1,Pfizer,2021-03-22,COVCKD,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
1,0,,2021-03-29,COVCKD,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
0,0,,2021-03-29,COVCKD,0,0,0,0,0,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88,0,0,5389452.88
1,1,Moderna,2021-03-29,COVCKD,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,1,Pfizer,2021-03-29,COVCKD,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
1,1,Pfizer,2021-03-29,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-03-29,COVCKD,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
1,0,,2021-04-05,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,0,,2021-04-05,COVCKD,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23
0,1,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
1,1,Moderna,2021-04-05,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,1,Pfizer,2021-04-05,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,1,Moderna,2021-04-05,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,0,,2021-04-12,COVCKD,0,0,0,0,0,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26,0,0,16842040.26
1,1,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
0,0,,2021-04-12,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
0,1,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
1,1,Moderna,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,2,Pfizer,2021-04-12,COVCKD,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
0,1,Moderna,2021-04-12,COVCKD,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,0,,2020-01-06,COVDIAB,0,0,0,0,0,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77,0,0,357390.77
1,0,,2020-01-06,COVDIAB,0,0,0,0,0,0,0,249511.71,0,0,249511.71,0,0,249511.71,0,0,249511.71,0,0,249511.71
0,0,,2020-01-13,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-01-13,COVDIAB,0,0,0,0,0,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62
0,0,,2020-01-20,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-01-20,COVDIAB,0,0,0,0,0,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62
0,0,,2020-01-27,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-01-27,COVDIAB,0,0,0,0,0,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62
0,0,,2020-02-03,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-02-03,COVDIAB,0,0,0,0,0,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62,0,0,249974.62
0,0,,2020-02-10,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-02-10,COVDIAB,0,0,0,0,0,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72,0,0,253740.72
0,0,,2020-02-17,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-02-17,COVDIAB,0,0,0,0,0,0,0,258610.98,0,0,258610.98,0,0,258610.98,0,0,258610.98,0,0,258610.98
0,0,,2020-02-24,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-02-24,COVDIAB,0,0,0,0,0,0,0,261116.9,0,0,261116.9,0,0,261116.9,0,0,261116.9,0,0,261116.9
0,0,,2020-03-02,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-03-02,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-03-09,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-03-09,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-03-16,COVDIAB,0,0,0,0,0,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68,0,0,363170.68
1,0,,2020-03-16,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-03-23,COVDIAB,0,0,0,0,0,0,0,364152.22,0,0,364152.22,0,0,364152.22,0,0,364152.22,0,0,364152.22
1,0,,2020-03-23,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-03-30,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-03-30,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-04-06,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-04-06,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-04-13,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-04-13,COVDIAB,0,0,0,0,0,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86,0,0,263671.86
0,0,,2020-04-20,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-04-20,COVDIAB,0,0,0,0,0,0,0,267333.97,0,0,267333.97,0,0,267333.97,0,0,267333.97,0,0,267333.97
0,0,,2020-04-27,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-04-27,COVDIAB,1,1,1,1,1,73196.39,1853.17,407824.2,73196.39,1853.17,407824.2,73196.39,1853.17,407824.2,73196.39,1853.17,407824.2,73196.39,1853.17,407824.2
0,0,,2020-05-04,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-05-04,COVDIAB,0,0,0,0,0,0,0,271099.24,0,0,271099.24,0,0,271099.24,0,0,271099.24,0,0,271099.24
0,0,,2020-05-11,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-05-11,COVDIAB,0,0,0,0,0,0,0,273854.31,0,0,273854.31,0,0,273854.31,0,0,273854.31,0,0,273854.31
0,0,,2020-05-18,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-05-18,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-05-25,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-05-25,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-06-01,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-06-01,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-06-08,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-06-08,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-06-15,COVDIAB,0,0,0,0,0,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73,0,0,370154.73
1,0,,2020-06-15,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-06-22,COVDIAB,0,0,0,0,0,0,0,372199.78,0,0,372199.78,0,0,372199.78,0,0,372199.78,0,0,372199.78
1,0,,2020-06-22,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-06-29,COVDIAB,0,0,0,0,0,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67,0,0,377412.67
1,0,,2020-06-29,COVDIAB,0,0,0,0,0,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09,0,0,274972.09
0,0,,2020-07-06,COVDIAB,0,0,0,0,0,0,0,378472.81,0,0,378472.81,0,0,378472.81,0,0,378472.81,0,0,378472.81
1,0,,2020-07-06,COVDIAB,0,0,0,0,0,0,0,277235.23,0,0,277235.23,0,0,277235.23,0,0,277235.23,0,0,277235.23
0,0,,2020-07-13,COVDIAB,0,0,0,0,0,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92
1,0,,2020-07-13,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-07-20,COVDIAB,0,0,0,0,0,0,0,390540.06,0,0,390540.06,0,0,390540.06,0,0,390540.06,0,0,390540.06
1,0,,2020-07-20,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-07-27,COVDIAB,1,0,0,0,0,108382.79,2744.01,603870.25,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-07-27,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-08-03,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-08-03,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-08-10,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-08-10,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-08-17,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-08-17,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-08-24,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-08-24,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-08-31,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-08-31,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-09-07,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-09-07,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-09-14,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-09-14,COVDIAB,0,0,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
0,0,,2020-09-21,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-09-21,COVDIAB,1,1,1,1,1,78717.67,1992.96,438586.8,78717.67,1992.96,438586.8,78717.67,1992.96,438586.8,78717.67,1992.96,438586.8,78717.67,1992.96,438586.8
0,0,,2020-09-28,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-09-28,COVDIAB,0,0,0,0,0,0,0,297431.17,0,0,297431.17,0,0,297431.17,0,0,297431.17,0,0,297431.17
0,0,,2020-10-05,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-10-05,COVDIAB,0,0,0,0,0,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72
0,0,,2020-10-12,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-10-12,COVDIAB,0,0,0,0,0,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72
0,0,,2020-10-19,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-10-19,COVDIAB,0,0,0,0,0,0,0,302778.25,0,0,302778.25,0,0,302778.25,0,0,302778.25,0,0,302778.25
0,0,,2020-10-26,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-10-26,COVDIAB,0,0,0,0,0,0,0,306218.91,0,0,306218.91,0,0,306218.91,0,0,306218.91,0,0,306218.91
0,0,,2020-11-02,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-11-02,COVDIAB,0,0,0,0,0,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35
0,0,,2020-11-09,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-11-09,COVDIAB,0,0,0,0,0,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35
0,0,,2020-11-16,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-11-16,COVDIAB,0,0,0,0,0,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35
0,0,,2020-11-23,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-11-23,COVDIAB,0,0,0,0,0,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35
0,0,,2020-11-30,COVDIAB,0,0,0,0,0,0,0,401000.96,0,0,392817.27,0,0,392817.27,0,0,392817.27,0,0,392817.27
1,0,,2020-11-30,COVDIAB,0,0,0,0,0,0,0,320038.77,0,0,320038.77,0,0,320038.77,0,0,320038.77,0,0,320038.77
0,0,,2020-12-07,COVDIAB,0,0,0,0,0,0,0,405832.3,0,0,397452.28,0,0,397452.28,0,0,397452.28,0,0,397452.28
1,0,,2020-12-07,COVDIAB,0,0,0,0,0,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07
0,0,,2020-12-14,COVDIAB,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
1,0,,2020-12-14,COVDIAB,0,0,0,0,0,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07
0,0,,2020-12-21,COVDIAB,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
1,0,,2020-12-21,COVDIAB,0,0,0,0,0,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07
0,0,,2020-12-28,COVDIAB,0,0,0,0,0,0,0,409532.89,0,0,401000.96,0,0,401000.96,0,0,401000.96,0,0,401000.96
1,0,,2020-12-28,COVDIAB,0,0,0,0,0,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07,0,0,326238.07
0,0,,2021-01-04,COVDIAB,0,0,0,0,0,0,0,417140.32,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89
1,0,,2021-01-04,COVDIAB,0,0,0,0,0,0,0,334333.31,0,0,334333.31,0,0,334333.31,0,0,334333.31,0,0,334333.31
0,1,Pfizer,2021-01-04,COVDIAB,0,0,0,0,0,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68,0,0,22456053.68
1,1,Pfizer,2021-01-04,COVDIAB,0,0,0,0,0,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21,0,0,13473632.21
0,0,,2021-01-11,COVDIAB,0,0,0,0,0,0,0,427734.36,0,0,418435.78,0,0,418435.78,0,0,418435.78,0,0,418435.78
1,0,,2021-01-11,COVDIAB,0,0,0,0,0,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11,0,0,343715.11
0,1,Pfizer,2021-01-11,COVDIAB,0,0,0,0,0,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023,0,0,9624023
