datasource,week,vx_manufacturer,dose,birth_cohort,AESI,IR,lb,ub
ARS,2,AstraZeneca,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,3,Pfizer,1,<1940,Ischstroke_narrow,0,0,0
ARS,4,Pfizer,1,<1940,Ischstroke_narrow,0,0,0
ARS,5,Pfizer,1,<1940,Ischstroke_narrow,0,0,0
ARS,1,AstraZeneca,1,1940-1949,Ischstroke_narrow,0,0,0
ARS,2,AstraZeneca,1,1940-1949,Ischstroke_narrow,0,0,0
ARS,3,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,4,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,5,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,6,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,7,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,8,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,9,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,10,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,11,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,12,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,13,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,14,Pfizer,1,1970-1979,Ischstroke_narrow,0,0,0
ARS,6,Pfizer,1,1980-1989,Ischstroke_narrow,0,0,0
ARS,1,Pfizer,2,1980-1989,Ischstroke_narrow,0,0,0
ARS,2,Pfizer,2,1980-1989,Ischstroke_narrow,0,0,0
ARS,3,Pfizer,2,1980-1989,Ischstroke_narrow,0,0,0
ARS,4,Pfizer,2,1980-1989,Ischstroke_narrow,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,Ischstroke_narrow,1.78,0.57,5.52
ARS,1,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,Ischstroke_narrow,0,0,0
ARS,0,none,no_dose,1990+,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,1970-1979,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,<1940,Ischstroke_broad,13.99,3.5,55.94
ARS,0,none,no_dose,1940-1949,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,1950-1959,Ischstroke_broad,4.4,0.62,31.24
ARS,0,none,no_dose,1960-1969,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,1980-1989,Ischstroke_broad,0,0,0
ARS,1,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,1,Pfizer,2,1970-1979,Ischstroke_broad,0,0,0
ARS,1,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,1,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,2,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,3,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,4,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,1,Pfizer,2,1960-1969,Ischstroke_broad,0,0,0
ARS,2,Pfizer,2,1960-1969,Ischstroke_broad,0,0,0
ARS,5,Pfizer,1,1960-1969,Ischstroke_broad,0,0,0
ARS,2,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,1,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,2,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,3,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,4,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,5,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,1,AstraZeneca,1,1970-1979,Ischstroke_broad,0,0,0
ARS,2,AstraZeneca,1,1970-1979,Ischstroke_broad,0,0,0
ARS,3,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,4,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,5,Pfizer,1,<1940,Ischstroke_broad,0,0,0
ARS,1,AstraZeneca,1,1940-1949,Ischstroke_broad,0,0,0
ARS,2,AstraZeneca,1,1940-1949,Ischstroke_broad,0,0,0
ARS,3,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,4,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,5,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,6,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,7,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,8,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,9,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,10,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,11,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,12,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,13,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,14,Pfizer,1,1970-1979,Ischstroke_broad,0,0,0
ARS,6,Pfizer,1,1980-1989,Ischstroke_broad,0,0,0
ARS,1,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,2,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,3,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,4,Pfizer,2,1980-1989,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,Ischstroke_broad,1.78,0.57,5.52
ARS,1,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,Ischstroke_broad,0,0,0
ARS,0,none,no_dose,1990+,VTE_narrow,0,0,0
ARS,0,none,no_dose,1970-1979,VTE_narrow,0,0,0
ARS,0,none,no_dose,<1940,VTE_narrow,0,0,0
ARS,0,none,no_dose,1940-1949,VTE_narrow,0,0,0
ARS,0,none,no_dose,1950-1959,VTE_narrow,0,0,0
ARS,0,none,no_dose,1960-1969,VTE_narrow,0,0,0
ARS,0,none,no_dose,1980-1989,VTE_narrow,0,0,0
ARS,1,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,2,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,1,Pfizer,2,1970-1979,VTE_narrow,0,0,0
ARS,1,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,1,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,2,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,3,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,4,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,1,Pfizer,2,1960-1969,VTE_narrow,0,0,0
ARS,2,Pfizer,2,1960-1969,VTE_narrow,0,0,0
ARS,5,Pfizer,1,1960-1969,VTE_narrow,0,0,0
ARS,2,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,1,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,2,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,3,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,4,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,5,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,1,AstraZeneca,1,1970-1979,VTE_narrow,0,0,0
ARS,2,AstraZeneca,1,1970-1979,VTE_narrow,0,0,0
ARS,3,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,4,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,5,Pfizer,1,<1940,VTE_narrow,0,0,0
ARS,1,AstraZeneca,1,1940-1949,VTE_narrow,0,0,0
ARS,2,AstraZeneca,1,1940-1949,VTE_narrow,0,0,0
ARS,3,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,4,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,5,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,6,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,7,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,8,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,9,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,10,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,11,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,12,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,13,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,14,Pfizer,1,1970-1979,VTE_narrow,0,0,0
ARS,6,Pfizer,1,1980-1989,VTE_narrow,0,0,0
ARS,1,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,2,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,3,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,4,Pfizer,2,1980-1989,VTE_narrow,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,VTE_narrow,0,0,0
ARS,1,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,VTE_narrow,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,VTE_narrow,0,0,0
ARS,0,none,no_dose,1990+,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1970-1979,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,<1940,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1940-1949,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1950-1959,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1960-1969,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1980-1989,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,2,1970-1979,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,2,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,2,1960-1969,CONTRDIVERTIC,0,0,0
ARS,5,Pfizer,1,1960-1969,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,5,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,1,AstraZeneca,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,2,AstraZeneca,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,5,Pfizer,1,<1940,CONTRDIVERTIC,0,0,0
ARS,1,AstraZeneca,1,1940-1949,CONTRDIVERTIC,0,0,0
ARS,2,AstraZeneca,1,1940-1949,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,5,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,6,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,7,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,8,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,9,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,10,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,11,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,12,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,13,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,14,Pfizer,1,1970-1979,CONTRDIVERTIC,0,0,0
ARS,6,Pfizer,1,1980-1989,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,2,1980-1989,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,CONTRDIVERTIC,0,0,0
ARS,0,none,no_dose,1990+,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1970-1979,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,<1940,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1940-1949,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1950-1959,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1960-1969,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1980-1989,CONTRHYPERT,0,0,0
ARS,1,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,1,Pfizer,2,1970-1979,CONTRHYPERT,0,0,0
ARS,1,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,1,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,2,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,3,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,4,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,1,Pfizer,2,1960-1969,CONTRHYPERT,0,0,0
ARS,2,Pfizer,2,1960-1969,CONTRHYPERT,0,0,0
ARS,5,Pfizer,1,1960-1969,CONTRHYPERT,0,0,0
ARS,2,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,1,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,2,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,3,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,4,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,5,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,1,AstraZeneca,1,1970-1979,CONTRHYPERT,0,0,0
ARS,2,AstraZeneca,1,1970-1979,CONTRHYPERT,0,0,0
ARS,3,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,4,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,5,Pfizer,1,<1940,CONTRHYPERT,0,0,0
ARS,1,AstraZeneca,1,1940-1949,CONTRHYPERT,0,0,0
ARS,2,AstraZeneca,1,1940-1949,CONTRHYPERT,0,0,0
ARS,3,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,4,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,5,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,6,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,7,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,8,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,9,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,10,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,11,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,12,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,13,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,14,Pfizer,1,1970-1979,CONTRHYPERT,0,0,0
ARS,6,Pfizer,1,1980-1989,CONTRHYPERT,0,0,0
ARS,1,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,2,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,3,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,4,Pfizer,2,1980-1989,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,1,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,CONTRHYPERT,0,0,0
ARS,0,none,no_dose,1990+,DEATH,0,0,0
ARS,0,none,no_dose,1970-1979,DEATH,0,0,0
ARS,0,none,no_dose,<1940,DEATH,25.6,9.61,68.21
ARS,0,none,no_dose,1940-1949,DEATH,10.17,2.54,40.67
ARS,0,none,no_dose,1950-1959,DEATH,4.31,0.61,30.6
ARS,0,none,no_dose,1960-1969,DEATH,0,0,0
ARS,0,none,no_dose,1980-1989,DEATH,0,0,0
ARS,1,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,2,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,1,Pfizer,2,1970-1979,DEATH,0,0,0
ARS,1,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,1,Pfizer,1,<1940,DEATH,0,0,0
ARS,2,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,3,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,4,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,1,Pfizer,2,1960-1969,DEATH,0,0,0
ARS,2,Pfizer,2,1960-1969,DEATH,0,0,0
ARS,5,Pfizer,1,1960-1969,DEATH,0,0,0
ARS,2,Pfizer,1,<1940,DEATH,0,0,0
ARS,1,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,2,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,3,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,4,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,5,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,1,AstraZeneca,1,1970-1979,DEATH,0,0,0
ARS,2,AstraZeneca,1,1970-1979,DEATH,0,0,0
ARS,3,Pfizer,1,<1940,DEATH,0,0,0
ARS,4,Pfizer,1,<1940,DEATH,0,0,0
ARS,5,Pfizer,1,<1940,DEATH,0,0,0
ARS,1,AstraZeneca,1,1940-1949,DEATH,0,0,0
ARS,2,AstraZeneca,1,1940-1949,DEATH,0,0,0
ARS,3,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,4,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,5,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,6,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,7,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,8,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,9,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,10,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,11,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,12,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,13,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,14,Pfizer,1,1970-1979,DEATH,0,0,0
ARS,6,Pfizer,1,1980-1989,DEATH,0,0,0
ARS,1,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,2,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,3,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,4,Pfizer,2,1980-1989,DEATH,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,DEATH,4.1,1.95,8.6
ARS,1,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,DEATH,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,DEATH,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
